_step,ep_info/Goal,seed,method
394856,1,1768562486,Tuned-UDC
395004,0,1768562486,Tuned-UDC
395112,0,1768562486,Tuned-UDC
395203,0,1768562486,Tuned-UDC
395256,0,1768562486,Tuned-UDC
395300,0,1768562486,Tuned-UDC
395354,0,1768562486,Tuned-UDC
395423,0,1768562486,Tuned-UDC
395425,1,1768562486,Tuned-UDC
395520,1,1768562486,Tuned-UDC
395533,0,1768562486,Tuned-UDC
395583,1,1768562486,Tuned-UDC
395637,1,1768562486,Tuned-UDC
395652,1,1768562486,Tuned-UDC
395675,1,1768562486,Tuned-UDC
396017,1,1768562486,Tuned-UDC
396053,1,1768562486,Tuned-UDC
396212,0,1768562486,Tuned-UDC
396388,1,1768562486,Tuned-UDC
396439,1,1768562486,Tuned-UDC
396453,0,1768562486,Tuned-UDC
396506,0,1768562486,Tuned-UDC
396564,0,1768562486,Tuned-UDC
396612,0,1768562486,Tuned-UDC
396751,1,1768562486,Tuned-UDC
396788,0,1768562486,Tuned-UDC
396798,0,1768562486,Tuned-UDC
396823,1,1768562486,Tuned-UDC
396897,1,1768562486,Tuned-UDC
396913,0,1768562486,Tuned-UDC
396987,1,1768562486,Tuned-UDC
397076,0,1768562486,Tuned-UDC
397175,1,1768562486,Tuned-UDC
397270,1,1768562486,Tuned-UDC
397313,0,1768562486,Tuned-UDC
397334,1,1768562486,Tuned-UDC
397446,1,1768562486,Tuned-UDC
397476,0,1768562486,Tuned-UDC
397580,1,1768562486,Tuned-UDC
397681,1,1768562486,Tuned-UDC
397732,1,1768562486,Tuned-UDC
397854,0,1768562486,Tuned-UDC
397876,0,1768562486,Tuned-UDC
398138,0,1768562486,Tuned-UDC
398142,0,1768562486,Tuned-UDC
398194,0,1768562486,Tuned-UDC
398307,0,1768562486,Tuned-UDC
398381,1,1768562486,Tuned-UDC
398386,1,1768562486,Tuned-UDC
398499,1,1768562486,Tuned-UDC
398542,1,1768562486,Tuned-UDC
398728,0,1768562486,Tuned-UDC
398785,0,1768562486,Tuned-UDC
398944,0,1768562486,Tuned-UDC
398982,0,1768562486,Tuned-UDC
399035,1,1768562486,Tuned-UDC
399128,0,1768562486,Tuned-UDC
399253,1,1768562486,Tuned-UDC
399318,0,1768562486,Tuned-UDC
399376,0,1768562486,Tuned-UDC
399398,1,1768562486,Tuned-UDC
399456,1,1768562486,Tuned-UDC
399653,0,1768562486,Tuned-UDC
399656,0,1768562486,Tuned-UDC
399678,0,1768562486,Tuned-UDC
399789,0,1768562486,Tuned-UDC
399824,0,1768562486,Tuned-UDC
399928,0,1768562486,Tuned-UDC
400045,1,1768562486,Tuned-UDC
400296,0,1768562486,Tuned-UDC
400586,0,1768562486,Tuned-UDC
400601,1,1768562486,Tuned-UDC
400698,0,1768562486,Tuned-UDC
400813,1,1768562486,Tuned-UDC
400842,0,1768562486,Tuned-UDC
400960,1,1768562486,Tuned-UDC
401005,1,1768562486,Tuned-UDC
401024,0,1768562486,Tuned-UDC
401091,1,1768562486,Tuned-UDC
401109,0,1768562486,Tuned-UDC
401118,0,1768562486,Tuned-UDC
401150,0,1768562486,Tuned-UDC
401206,1,1768562486,Tuned-UDC
401296,1,1768562486,Tuned-UDC
401417,0,1768562486,Tuned-UDC
401611,0,1768562486,Tuned-UDC
401806,1,1768562486,Tuned-UDC
401843,1,1768562486,Tuned-UDC
402165,0,1768562486,Tuned-UDC
402249,0,1768562486,Tuned-UDC
402343,1,1768562486,Tuned-UDC
402353,1,1768562486,Tuned-UDC
402368,0,1768562486,Tuned-UDC
402405,0,1768562486,Tuned-UDC
402528,1,1768562486,Tuned-UDC
402555,1,1768562486,Tuned-UDC
402694,-1,1768562486,Tuned-UDC
402895,0,1768562486,Tuned-UDC
402936,0,1768562486,Tuned-UDC
403029,1,1768562486,Tuned-UDC
403124,0,1768562486,Tuned-UDC
403286,0,1768562486,Tuned-UDC
403340,0,1768562486,Tuned-UDC
403365,1,1768562486,Tuned-UDC
403402,0,1768562486,Tuned-UDC
403409,0,1768562486,Tuned-UDC
403505,1,1768562486,Tuned-UDC
403638,0,1768562486,Tuned-UDC
403712,0,1768562486,Tuned-UDC
403715,1,1768562486,Tuned-UDC
403737,0,1768562486,Tuned-UDC
403905,0,1768562486,Tuned-UDC
403988,1,1768562486,Tuned-UDC
404035,0,1768562486,Tuned-UDC
404083,1,1768562486,Tuned-UDC
404435,0,1768562486,Tuned-UDC
404440,1,1768562486,Tuned-UDC
404667,1,1768562486,Tuned-UDC
404702,0,1768562486,Tuned-UDC
404840,0,1768562486,Tuned-UDC
404868,1,1768562486,Tuned-UDC
404899,0,1768562486,Tuned-UDC
405102,0,1768562486,Tuned-UDC
405136,0,1768562486,Tuned-UDC
405410,0,1768562486,Tuned-UDC
405465,0,1768562486,Tuned-UDC
405502,0,1768562486,Tuned-UDC
405658,0,1768562486,Tuned-UDC
405750,0,1768562486,Tuned-UDC
406150,0,1768562486,Tuned-UDC
406396,-1,1768562486,Tuned-UDC
406431,0,1768562486,Tuned-UDC
406496,0,1768562486,Tuned-UDC
406522,1,1768562486,Tuned-UDC
406587,1,1768562486,Tuned-UDC
406817,0,1768562486,Tuned-UDC
406951,0,1768562486,Tuned-UDC
406995,0,1768562486,Tuned-UDC
407044,1,1768562486,Tuned-UDC
407288,0,1768562486,Tuned-UDC
407337,1,1768562486,Tuned-UDC
407444,0,1768562486,Tuned-UDC
407524,1,1768562486,Tuned-UDC
407616,1,1768562486,Tuned-UDC
407617,1,1768562486,Tuned-UDC
407631,0,1768562486,Tuned-UDC
407878,1,1768562486,Tuned-UDC
408016,0,1768562486,Tuned-UDC
408048,0,1768562486,Tuned-UDC
408339,1,1768562486,Tuned-UDC
408372,1,1768562486,Tuned-UDC
408375,1,1768562486,Tuned-UDC
408475,1,1768562486,Tuned-UDC
408493,0,1768562486,Tuned-UDC
408577,0,1768562486,Tuned-UDC
409336,1,1768562486,Tuned-UDC
409339,0,1768562486,Tuned-UDC
409714,1,1768562486,Tuned-UDC
409736,0,1768562486,Tuned-UDC
410030,1,1768562486,Tuned-UDC
410082,0,1768562486,Tuned-UDC
410087,0,1768562486,Tuned-UDC
410298,0,1768562486,Tuned-UDC
410299,1,1768562486,Tuned-UDC
410341,0,1768562486,Tuned-UDC
410482,0,1768562486,Tuned-UDC
410600,0,1768562486,Tuned-UDC
410656,0,1768562486,Tuned-UDC
410790,0,1768562486,Tuned-UDC
410877,1,1768562486,Tuned-UDC
411049,1,1768562486,Tuned-UDC
411099,0,1768562486,Tuned-UDC
411178,-1,1768562486,Tuned-UDC
411322,0,1768562486,Tuned-UDC
411345,1,1768562486,Tuned-UDC
411366,0,1768562486,Tuned-UDC
411375,0,1768562486,Tuned-UDC
411669,0,1768562486,Tuned-UDC
411775,0,1768562486,Tuned-UDC
411835,1,1768562486,Tuned-UDC
412054,-1,1768562486,Tuned-UDC
412116,1,1768562486,Tuned-UDC
412142,0,1768562486,Tuned-UDC
412263,1,1768562486,Tuned-UDC
412516,0,1768562486,Tuned-UDC
412702,1,1768562486,Tuned-UDC
412711,1,1768562486,Tuned-UDC
412723,0,1768562486,Tuned-UDC
412735,1,1768562486,Tuned-UDC
412816,-1,1768562486,Tuned-UDC
412828,1,1768562486,Tuned-UDC
412934,0,1768562486,Tuned-UDC
413256,0,1768562486,Tuned-UDC
413381,1,1768562486,Tuned-UDC
413439,-1,1768562486,Tuned-UDC
413654,0,1768562486,Tuned-UDC
413706,-1,1768562486,Tuned-UDC
413757,1,1768562486,Tuned-UDC
413835,0,1768562486,Tuned-UDC
414028,0,1768562486,Tuned-UDC
414084,0,1768562486,Tuned-UDC
414185,0,1768562486,Tuned-UDC
414385,0,1768562486,Tuned-UDC
414386,0,1768562486,Tuned-UDC
414836,0,1768562486,Tuned-UDC
414925,0,1768562486,Tuned-UDC
414981,0,1768562486,Tuned-UDC
414991,1,1768562486,Tuned-UDC
415236,0,1768562486,Tuned-UDC
415264,0,1768562486,Tuned-UDC
415433,0,1768562486,Tuned-UDC
415603,1,1768562486,Tuned-UDC
415698,0,1768562486,Tuned-UDC
416056,1,1768562486,Tuned-UDC
416145,0,1768562486,Tuned-UDC
416163,1,1768562486,Tuned-UDC
416208,0,1768562486,Tuned-UDC
416453,1,1768562486,Tuned-UDC
416546,0,1768562486,Tuned-UDC
416559,1,1768562486,Tuned-UDC
416563,0,1768562486,Tuned-UDC
416690,1,1768562486,Tuned-UDC
416781,1,1768562486,Tuned-UDC
416853,0,1768562486,Tuned-UDC
416982,0,1768562486,Tuned-UDC
416997,1,1768562486,Tuned-UDC
417070,0,1768562486,Tuned-UDC
417134,1,1768562486,Tuned-UDC
417308,0,1768562486,Tuned-UDC
417345,1,1768562486,Tuned-UDC
417399,-1,1768562486,Tuned-UDC
417562,0,1768562486,Tuned-UDC
417613,0,1768562486,Tuned-UDC
417679,0,1768562486,Tuned-UDC
417708,0,1768562486,Tuned-UDC
417876,1,1768562486,Tuned-UDC
418334,1,1768562486,Tuned-UDC
418673,0,1768562486,Tuned-UDC
418692,1,1768562486,Tuned-UDC
418840,0,1768562486,Tuned-UDC
418852,0,1768562486,Tuned-UDC
418892,0,1768562486,Tuned-UDC
418915,0,1768562486,Tuned-UDC
419178,1,1768562486,Tuned-UDC
419216,1,1768562486,Tuned-UDC
419255,1,1768562486,Tuned-UDC
419292,0,1768562486,Tuned-UDC
419357,1,1768562486,Tuned-UDC
419416,1,1768562486,Tuned-UDC
419606,-1,1768562486,Tuned-UDC
419662,0,1768562486,Tuned-UDC
419818,0,1768562486,Tuned-UDC
419846,-1,1768562486,Tuned-UDC
419871,1,1768562486,Tuned-UDC
420087,1,1768562486,Tuned-UDC
420699,0,1768562486,Tuned-UDC
420968,-1,1768562486,Tuned-UDC
420986,1,1768562486,Tuned-UDC
421066,0,1768562486,Tuned-UDC
421266,1,1768562486,Tuned-UDC
421276,0,1768562486,Tuned-UDC
421322,-1,1768562486,Tuned-UDC
421517,-1,1768562486,Tuned-UDC
421580,1,1768562486,Tuned-UDC
421710,0,1768562486,Tuned-UDC
421725,0,1768562486,Tuned-UDC
421788,1,1768562486,Tuned-UDC
422139,0,1768562486,Tuned-UDC
422195,1,1768562486,Tuned-UDC
422235,1,1768562486,Tuned-UDC
422314,1,1768562486,Tuned-UDC
422510,1,1768562486,Tuned-UDC
422586,0,1768562486,Tuned-UDC
422588,0,1768562486,Tuned-UDC
422780,0,1768562486,Tuned-UDC
422829,1,1768562486,Tuned-UDC
423193,0,1768562486,Tuned-UDC
423197,0,1768562486,Tuned-UDC
423271,0,1768562486,Tuned-UDC
423411,0,1768562486,Tuned-UDC
423915,0,1768562486,Tuned-UDC
424262,0,1768562486,Tuned-UDC
424404,0,1768562486,Tuned-UDC
424522,1,1768562486,Tuned-UDC
424552,1,1768562486,Tuned-UDC
424662,0,1768562486,Tuned-UDC
424866,0,1768562486,Tuned-UDC
425082,0,1768562486,Tuned-UDC
425110,1,1768562486,Tuned-UDC
425217,1,1768562486,Tuned-UDC
425356,0,1768562486,Tuned-UDC
425371,1,1768562486,Tuned-UDC
425482,0,1768562486,Tuned-UDC
425547,0,1768562486,Tuned-UDC
425571,-1,1768562486,Tuned-UDC
425638,1,1768562486,Tuned-UDC
425849,1,1768562486,Tuned-UDC
425895,0,1768562486,Tuned-UDC
425897,1,1768562486,Tuned-UDC
426010,0,1768562486,Tuned-UDC
426269,-1,1768562486,Tuned-UDC
426331,1,1768562486,Tuned-UDC
426475,0,1768562486,Tuned-UDC
426535,1,1768562486,Tuned-UDC
426608,1,1768562486,Tuned-UDC
426796,0,1768562486,Tuned-UDC
426857,0,1768562486,Tuned-UDC
427108,0,1768562486,Tuned-UDC
427127,0,1768562486,Tuned-UDC
427239,1,1768562486,Tuned-UDC
427247,0,1768562486,Tuned-UDC
427290,0,1768562486,Tuned-UDC
427321,1,1768562486,Tuned-UDC
427479,0,1768562486,Tuned-UDC
427537,1,1768562486,Tuned-UDC
427647,0,1768562486,Tuned-UDC
427651,1,1768562486,Tuned-UDC
427692,1,1768562486,Tuned-UDC
427721,0,1768562486,Tuned-UDC
427804,0,1768562486,Tuned-UDC
427902,1,1768562486,Tuned-UDC
428121,0,1768562486,Tuned-UDC
428127,0,1768562486,Tuned-UDC
428322,0,1768562486,Tuned-UDC
428398,0,1768562486,Tuned-UDC
428433,0,1768562486,Tuned-UDC
428471,1,1768562486,Tuned-UDC
428478,0,1768562486,Tuned-UDC
428531,0,1768562486,Tuned-UDC
428619,-1,1768562486,Tuned-UDC
428722,0,1768562486,Tuned-UDC
428758,0,1768562486,Tuned-UDC
428856,1,1768562486,Tuned-UDC
429257,1,1768562486,Tuned-UDC
429480,1,1768562486,Tuned-UDC
429601,0,1768562486,Tuned-UDC
429611,1,1768562486,Tuned-UDC
429649,0,1768562486,Tuned-UDC
429657,0,1768562486,Tuned-UDC
429663,1,1768562486,Tuned-UDC
429722,0,1768562486,Tuned-UDC
429731,0,1768562486,Tuned-UDC
429743,0,1768562486,Tuned-UDC
429804,0,1768562486,Tuned-UDC
430049,0,1768562486,Tuned-UDC
430081,0,1768562486,Tuned-UDC
430112,1,1768562486,Tuned-UDC
430394,1,1768562486,Tuned-UDC
430401,0,1768562486,Tuned-UDC
430514,-1,1768562486,Tuned-UDC
430525,0,1768562486,Tuned-UDC
430601,0,1768562486,Tuned-UDC
430891,0,1768562486,Tuned-UDC
430930,0,1768562486,Tuned-UDC
430968,0,1768562486,Tuned-UDC
430993,0,1768562486,Tuned-UDC
430998,0,1768562486,Tuned-UDC
431095,1,1768562486,Tuned-UDC
431155,-1,1768562486,Tuned-UDC
431215,1,1768562486,Tuned-UDC
431316,0,1768562486,Tuned-UDC
431749,0,1768562486,Tuned-UDC
432015,0,1768562486,Tuned-UDC
432053,1,1768562486,Tuned-UDC
432086,1,1768562486,Tuned-UDC
432254,1,1768562486,Tuned-UDC
432482,0,1768562486,Tuned-UDC
432548,0,1768562486,Tuned-UDC
432654,0,1768562486,Tuned-UDC
432686,-1,1768562486,Tuned-UDC
432818,1,1768562486,Tuned-UDC
432882,0,1768562486,Tuned-UDC
432991,1,1768562486,Tuned-UDC
433054,0,1768562486,Tuned-UDC
433391,0,1768562486,Tuned-UDC
433415,1,1768562486,Tuned-UDC
433470,0,1768562486,Tuned-UDC
433609,1,1768562486,Tuned-UDC
433653,1,1768562486,Tuned-UDC
433793,1,1768562486,Tuned-UDC
433799,-1,1768562486,Tuned-UDC
433924,1,1768562486,Tuned-UDC
434054,0,1768562486,Tuned-UDC
434133,0,1768562486,Tuned-UDC
434347,0,1768562486,Tuned-UDC
434521,0,1768562486,Tuned-UDC
434639,1,1768562486,Tuned-UDC
434788,0,1768562486,Tuned-UDC
435155,1,1768562486,Tuned-UDC
435174,1,1768562486,Tuned-UDC
435188,0,1768562486,Tuned-UDC
435211,0,1768562486,Tuned-UDC
435295,1,1768562486,Tuned-UDC
435733,0,1768562486,Tuned-UDC
435827,0,1768562486,Tuned-UDC
435941,1,1768562486,Tuned-UDC
435988,0,1768562486,Tuned-UDC
436022,0,1768562486,Tuned-UDC
436094,0,1768562486,Tuned-UDC
436115,0,1768562486,Tuned-UDC
436195,0,1768562486,Tuned-UDC
436262,1,1768562486,Tuned-UDC
436294,0,1768562486,Tuned-UDC
436428,1,1768562486,Tuned-UDC
436481,0,1768562486,Tuned-UDC
436694,0,1768562486,Tuned-UDC
436707,1,1768562486,Tuned-UDC
436936,0,1768562486,Tuned-UDC
436937,1,1768562486,Tuned-UDC
436967,1,1768562486,Tuned-UDC
437094,0,1768562486,Tuned-UDC
437337,0,1768562486,Tuned-UDC
437494,0,1768562486,Tuned-UDC
437704,0,1768562486,Tuned-UDC
437734,0,1768562486,Tuned-UDC
437767,0,1768562486,Tuned-UDC
437853,0,1768562486,Tuned-UDC
437895,1,1768562486,Tuned-UDC
437924,1,1768562486,Tuned-UDC
438048,1,1768562486,Tuned-UDC
438201,0,1768562486,Tuned-UDC
438229,0,1768562486,Tuned-UDC
438253,0,1768562486,Tuned-UDC
438568,1,1768562486,Tuned-UDC
438605,1,1768562486,Tuned-UDC
438711,0,1768562486,Tuned-UDC
438732,0,1768562486,Tuned-UDC
438872,1,1768562486,Tuned-UDC
438943,1,1768562486,Tuned-UDC
438969,0,1768562486,Tuned-UDC
439072,0,1768562486,Tuned-UDC
439095,1,1768562486,Tuned-UDC
439097,1,1768562486,Tuned-UDC
439140,1,1768562486,Tuned-UDC
439170,0,1768562486,Tuned-UDC
439304,0,1768562486,Tuned-UDC
439591,1,1768562486,Tuned-UDC
439648,0,1768562486,Tuned-UDC
439672,0,1768562486,Tuned-UDC
439734,1,1768562486,Tuned-UDC
439885,0,1768562486,Tuned-UDC
439897,0,1768562486,Tuned-UDC
440109,0,1768562486,Tuned-UDC
440206,1,1768562486,Tuned-UDC
440330,0,1768562486,Tuned-UDC
440341,0,1768562486,Tuned-UDC
440459,1,1768562486,Tuned-UDC
440504,0,1768562486,Tuned-UDC
440549,0,1768562486,Tuned-UDC
440656,1,1768562486,Tuned-UDC
440800,0,1768562486,Tuned-UDC
440885,0,1768562486,Tuned-UDC
441006,0,1768562486,Tuned-UDC
441124,1,1768562486,Tuned-UDC
441524,0,1768562486,Tuned-UDC
441595,0,1768562486,Tuned-UDC
441617,1,1768562486,Tuned-UDC
441827,1,1768562486,Tuned-UDC
441907,0,1768562486,Tuned-UDC
442104,-1,1768562486,Tuned-UDC
442243,0,1768562486,Tuned-UDC
442311,1,1768562486,Tuned-UDC
442355,1,1768562486,Tuned-UDC
442519,1,1768562486,Tuned-UDC
442573,1,1768562486,Tuned-UDC
442631,0,1768562486,Tuned-UDC
442641,1,1768562486,Tuned-UDC
442679,0,1768562486,Tuned-UDC
442863,1,1768562486,Tuned-UDC
443127,0,1768562486,Tuned-UDC
443161,1,1768562486,Tuned-UDC
443311,-1,1768562486,Tuned-UDC
443580,0,1768562486,Tuned-UDC
443711,0,1768562486,Tuned-UDC
443715,0,1768562486,Tuned-UDC
443774,0,1768562486,Tuned-UDC
443789,1,1768562486,Tuned-UDC
443829,0,1768562486,Tuned-UDC
443961,0,1768562486,Tuned-UDC
444316,1,1768562486,Tuned-UDC
444335,1,1768562486,Tuned-UDC
444373,1,1768562486,Tuned-UDC
444446,1,1768562486,Tuned-UDC
444475,0,1768562486,Tuned-UDC
444478,0,1768562486,Tuned-UDC
444557,0,1768562486,Tuned-UDC
444587,-1,1768562486,Tuned-UDC
444713,1,1768562486,Tuned-UDC
444780,0,1768562486,Tuned-UDC
445113,0,1768562486,Tuned-UDC
445178,1,1768562486,Tuned-UDC
445203,1,1768562486,Tuned-UDC
445255,0,1768562486,Tuned-UDC
445326,0,1768562486,Tuned-UDC
445347,1,1768562486,Tuned-UDC
445412,0,1768562486,Tuned-UDC
445513,1,1768562486,Tuned-UDC
445529,1,1768562486,Tuned-UDC
445645,0,1768562486,Tuned-UDC
445700,0,1768562486,Tuned-UDC
445810,1,1768562486,Tuned-UDC
445812,0,1768562486,Tuned-UDC
445859,1,1768562486,Tuned-UDC
445881,0,1768562486,Tuned-UDC
445913,0,1768562486,Tuned-UDC
446045,0,1768562486,Tuned-UDC
446060,1,1768562486,Tuned-UDC
446156,0,1768562486,Tuned-UDC
446229,0,1768562486,Tuned-UDC
446268,0,1768562486,Tuned-UDC
446278,1,1768562486,Tuned-UDC
446282,1,1768562486,Tuned-UDC
446413,0,1768562486,Tuned-UDC
446551,1,1768562486,Tuned-UDC
446653,0,1768562486,Tuned-UDC
446685,1,1768562486,Tuned-UDC
446847,0,1768562486,Tuned-UDC
446860,0,1768562486,Tuned-UDC
446976,1,1768562486,Tuned-UDC
447069,0,1768562486,Tuned-UDC
447074,0,1768562486,Tuned-UDC
447078,0,1768562486,Tuned-UDC
447117,-1,1768562486,Tuned-UDC
447152,0,1768562486,Tuned-UDC
447200,0,1768562486,Tuned-UDC
447201,0,1768562486,Tuned-UDC
447429,1,1768562486,Tuned-UDC
447552,0,1768562486,Tuned-UDC
447656,1,1768562486,Tuned-UDC
447667,1,1768562486,Tuned-UDC
447748,-1,1768562486,Tuned-UDC
447869,0,1768562486,Tuned-UDC
447964,0,1768562486,Tuned-UDC
448067,0,1768562486,Tuned-UDC
448132,1,1768562486,Tuned-UDC
448260,1,1768562486,Tuned-UDC
448293,0,1768562486,Tuned-UDC
448437,0,1768562486,Tuned-UDC
448488,1,1768562486,Tuned-UDC
448548,0,1768562486,Tuned-UDC
448665,1,1768562486,Tuned-UDC
448808,0,1768562486,Tuned-UDC
448840,1,1768562486,Tuned-UDC
448947,1,1768562486,Tuned-UDC
449035,0,1768562486,Tuned-UDC
449057,1,1768562486,Tuned-UDC
449525,1,1768562486,Tuned-UDC
449530,1,1768562486,Tuned-UDC
449539,1,1768562486,Tuned-UDC
449608,1,1768562486,Tuned-UDC
449615,0,1768562486,Tuned-UDC
449644,0,1768562486,Tuned-UDC
449789,1,1768562486,Tuned-UDC
449898,1,1768562486,Tuned-UDC
449930,0,1768562486,Tuned-UDC
449939,0,1768562486,Tuned-UDC
450015,0,1768562486,Tuned-UDC
450038,1,1768562486,Tuned-UDC
450044,0,1768562486,Tuned-UDC
450121,1,1768562486,Tuned-UDC
450147,0,1768562486,Tuned-UDC
450172,1,1768562486,Tuned-UDC
450233,1,1768562486,Tuned-UDC
450389,1,1768562486,Tuned-UDC
450547,0,1768562486,Tuned-UDC
450564,0,1768562486,Tuned-UDC
450572,0,1768562486,Tuned-UDC
450778,0,1768562486,Tuned-UDC
450802,1,1768562486,Tuned-UDC
450823,1,1768562486,Tuned-UDC
450954,0,1768562486,Tuned-UDC
451048,0,1768562486,Tuned-UDC
451101,1,1768562486,Tuned-UDC
451155,0,1768562486,Tuned-UDC
451189,0,1768562486,Tuned-UDC
451275,1,1768562486,Tuned-UDC
451288,1,1768562486,Tuned-UDC
451354,0,1768562486,Tuned-UDC
451448,1,1768562486,Tuned-UDC
451603,0,1768562486,Tuned-UDC
451666,1,1768562486,Tuned-UDC
451963,0,1768562486,Tuned-UDC
452002,0,1768562486,Tuned-UDC
452077,1,1768562486,Tuned-UDC
452367,0,1768562486,Tuned-UDC
452375,-1,1768562486,Tuned-UDC
452539,0,1768562486,Tuned-UDC
452588,0,1768562486,Tuned-UDC
452646,0,1768562486,Tuned-UDC
452775,0,1768562486,Tuned-UDC
452887,0,1768562486,Tuned-UDC
452889,1,1768562486,Tuned-UDC
452940,0,1768562486,Tuned-UDC
453214,1,1768562486,Tuned-UDC
453260,1,1768562486,Tuned-UDC
453339,0,1768562486,Tuned-UDC
453441,-1,1768562486,Tuned-UDC
453446,0,1768562486,Tuned-UDC
453705,1,1768562486,Tuned-UDC
453787,0,1768562486,Tuned-UDC
453880,1,1768562486,Tuned-UDC
453906,1,1768562486,Tuned-UDC
454025,1,1768562486,Tuned-UDC
454155,0,1768562486,Tuned-UDC
454291,1,1768562486,Tuned-UDC
454371,1,1768562486,Tuned-UDC
454447,0,1768562486,Tuned-UDC
454472,1,1768562486,Tuned-UDC
454779,0,1768562486,Tuned-UDC
454825,0,1768562486,Tuned-UDC
454988,0,1768562486,Tuned-UDC
455060,1,1768562486,Tuned-UDC
455430,1,1768562486,Tuned-UDC
455483,0,1768562486,Tuned-UDC
455652,0,1768562486,Tuned-UDC
455653,1,1768562486,Tuned-UDC
455688,0,1768562486,Tuned-UDC
455730,1,1768562486,Tuned-UDC
455744,0,1768562486,Tuned-UDC
455812,0,1768562486,Tuned-UDC
455817,1,1768562486,Tuned-UDC
456073,0,1768562486,Tuned-UDC
456201,1,1768562486,Tuned-UDC
456292,0,1768562486,Tuned-UDC
456332,1,1768562486,Tuned-UDC
456349,1,1768562486,Tuned-UDC
456475,1,1768562486,Tuned-UDC
456808,1,1768562486,Tuned-UDC
456848,1,1768562486,Tuned-UDC
456885,1,1768562486,Tuned-UDC
456904,0,1768562486,Tuned-UDC
456954,0,1768562486,Tuned-UDC
456955,0,1768562486,Tuned-UDC
457032,0,1768562486,Tuned-UDC
457070,1,1768562486,Tuned-UDC
457163,1,1768562486,Tuned-UDC
457388,1,1768562486,Tuned-UDC
457403,1,1768562486,Tuned-UDC
457570,0,1768562486,Tuned-UDC
457617,0,1768562486,Tuned-UDC
457653,1,1768562486,Tuned-UDC
457675,0,1768562486,Tuned-UDC
457738,1,1768562486,Tuned-UDC
457761,1,1768562486,Tuned-UDC
457962,-1,1768562486,Tuned-UDC
458027,0,1768562486,Tuned-UDC
458362,0,1768562486,Tuned-UDC
458523,0,1768562486,Tuned-UDC
458565,0,1768562486,Tuned-UDC
458614,0,1768562486,Tuned-UDC
458677,1,1768562486,Tuned-UDC
458715,1,1768562486,Tuned-UDC
458920,0,1768562486,Tuned-UDC
459120,1,1768562486,Tuned-UDC
459133,0,1768562486,Tuned-UDC
459143,1,1768562486,Tuned-UDC
459224,1,1768562486,Tuned-UDC
459301,-1,1768562486,Tuned-UDC
459320,0,1768562486,Tuned-UDC
459366,0,1768562486,Tuned-UDC
459948,0,1768562486,Tuned-UDC
459986,0,1768562486,Tuned-UDC
460135,0,1768562486,Tuned-UDC
460241,1,1768562486,Tuned-UDC
460277,1,1768562486,Tuned-UDC
460288,0,1768562486,Tuned-UDC
460438,0,1768562486,Tuned-UDC
460535,0,1768562486,Tuned-UDC
460618,1,1768562486,Tuned-UDC
460641,0,1768562486,Tuned-UDC
460767,0,1768562486,Tuned-UDC
460790,0,1768562486,Tuned-UDC
460795,0,1768562486,Tuned-UDC
460837,0,1768562486,Tuned-UDC
461088,0,1768562486,Tuned-UDC
461131,1,1768562486,Tuned-UDC
461199,0,1768562486,Tuned-UDC
461237,0,1768562486,Tuned-UDC
461420,0,1768562486,Tuned-UDC
461597,1,1768562486,Tuned-UDC
461694,-1,1768562486,Tuned-UDC
461741,0,1768562486,Tuned-UDC
461764,1,1768562486,Tuned-UDC
461843,0,1768562486,Tuned-UDC
461920,1,1768562486,Tuned-UDC
461939,0,1768562486,Tuned-UDC
461996,0,1768562486,Tuned-UDC
462094,0,1768562486,Tuned-UDC
462185,1,1768562486,Tuned-UDC
462207,1,1768562486,Tuned-UDC
462231,1,1768562486,Tuned-UDC
462289,0,1768562486,Tuned-UDC
462322,0,1768562486,Tuned-UDC
462409,1,1768562486,Tuned-UDC
462596,1,1768562486,Tuned-UDC
462629,1,1768562486,Tuned-UDC
462703,0,1768562486,Tuned-UDC
462823,0,1768562486,Tuned-UDC
462894,0,1768562486,Tuned-UDC
463060,0,1768562486,Tuned-UDC
463113,1,1768562486,Tuned-UDC
463115,-1,1768562486,Tuned-UDC
463118,0,1768562486,Tuned-UDC
463264,0,1768562486,Tuned-UDC
463294,0,1768562486,Tuned-UDC
463332,1,1768562486,Tuned-UDC
463434,0,1768562486,Tuned-UDC
463567,0,1768562486,Tuned-UDC
463672,1,1768562486,Tuned-UDC
463687,0,1768562486,Tuned-UDC
463724,1,1768562486,Tuned-UDC
463913,0,1768562486,Tuned-UDC
463997,1,1768562486,Tuned-UDC
464087,0,1768562486,Tuned-UDC
464204,0,1768562486,Tuned-UDC
464241,1,1768562486,Tuned-UDC
464284,1,1768562486,Tuned-UDC
464315,0,1768562486,Tuned-UDC
464373,1,1768562486,Tuned-UDC
464685,0,1768562486,Tuned-UDC
464730,1,1768562486,Tuned-UDC
464754,1,1768562486,Tuned-UDC
464883,1,1768562486,Tuned-UDC
464975,1,1768562486,Tuned-UDC
465033,1,1768562486,Tuned-UDC
465329,0,1768562486,Tuned-UDC
465339,1,1768562486,Tuned-UDC
465364,0,1768562486,Tuned-UDC
465408,1,1768562486,Tuned-UDC
465881,-1,1768562486,Tuned-UDC
465970,0,1768562486,Tuned-UDC
465993,1,1768562486,Tuned-UDC
466066,1,1768562486,Tuned-UDC
466229,0,1768562486,Tuned-UDC
