_step,ep_info/Goal,seed,condition
155694,0,1778554757,nominal
155871,0,1778554757,nominal
155982,0,1778554757,nominal
156065,0,1778554757,nominal
156094,1,1778554757,nominal
156207,0,1778554757,nominal
156352,0,1778554757,nominal
156391,0,1778554757,nominal
156706,0,1778554757,nominal
156861,0,1778554757,nominal
156925,0,1778554757,nominal
156981,1,1778554757,nominal
156989,1,1778554757,nominal
156995,0,1778554757,nominal
157051,0,1778554757,nominal
157095,1,1778554757,nominal
157133,1,1778554757,nominal
157286,0,1778554757,nominal
157299,0,1778554757,nominal
157405,1,1778554757,nominal
157465,1,1778554757,nominal
157618,1,1778554757,nominal
157681,1,1778554757,nominal
157744,1,1778554757,nominal
157755,-1,1778554757,nominal
157926,1,1778554757,nominal
158144,0,1778554757,nominal
158205,0,1778554757,nominal
158265,0,1778554757,nominal
158270,1,1778554757,nominal
158351,1,1778554757,nominal
158378,0,1778554757,nominal
158385,0,1778554757,nominal
158396,0,1778554757,nominal
158453,1,1778554757,nominal
158635,1,1778554757,nominal
158712,1,1778554757,nominal
159141,1,1778554757,nominal
159253,0,1778554757,nominal
159317,1,1778554757,nominal
159409,1,1778554757,nominal
159431,-1,1778554757,nominal
159513,1,1778554757,nominal
159735,0,1778554757,nominal
159831,0,1778554757,nominal
159945,1,1778554757,nominal
160129,0,1778554757,nominal
160186,1,1778554757,nominal
160409,1,1778554757,nominal
160496,1,1778554757,nominal
160592,0,1778554757,nominal
160799,0,1778554757,nominal
160800,0,1778554757,nominal
160804,1,1778554757,nominal
160829,1,1778554757,nominal
160851,1,1778554757,nominal
161056,1,1778554757,nominal
161251,0,1778554757,nominal
161360,0,1778554757,nominal
161400,0,1778554757,nominal
161468,0,1778554757,nominal
161469,-1,1778554757,nominal
161788,1,1778554757,nominal
161877,1,1778554757,nominal
161984,0,1778554757,nominal
161993,1,1778554757,nominal
162000,0,1778554757,nominal
162019,1,1778554757,nominal
162204,0,1778554757,nominal
162379,1,1778554757,nominal
162564,0,1778554757,nominal
162584,1,1778554757,nominal
162708,1,1778554757,nominal
162970,1,1778554757,nominal
163138,1,1778554757,nominal
163330,0,1778554757,nominal
163342,1,1778554757,nominal
163506,0,1778554757,nominal
163542,1,1778554757,nominal
163661,1,1778554757,nominal
163742,0,1778554757,nominal
163847,1,1778554757,nominal
163927,1,1778554757,nominal
164350,1,1778554757,nominal
164592,0,1778554757,nominal
164617,1,1778554757,nominal
164708,1,1778554757,nominal
164709,0,1778554757,nominal
164786,1,1778554757,nominal
164835,1,1778554757,nominal
164836,1,1778554757,nominal
164988,1,1778554757,nominal
165125,0,1778554757,nominal
165145,1,1778554757,nominal
165162,0,1778554757,nominal
165391,0,1778554757,nominal
165530,1,1778554757,nominal
165645,0,1778554757,nominal
165739,1,1778554757,nominal
165964,1,1778554757,nominal
166205,1,1778554757,nominal
166235,1,1778554757,nominal
166266,1,1778554757,nominal
166281,1,1778554757,nominal
166305,0,1778554757,nominal
166556,1,1778554757,nominal
166565,0,1778554757,nominal
166654,1,1778554757,nominal
166697,1,1778554757,nominal
166730,1,1778554757,nominal
166842,1,1778554757,nominal
166972,1,1778554757,nominal
167097,0,1778554757,nominal
167116,1,1778554757,nominal
167572,0,1778554757,nominal
167575,1,1778554757,nominal
168250,1,1778554757,nominal
168498,1,1778554757,nominal
168704,1,1778554757,nominal
168716,1,1778554757,nominal
168731,0,1778554757,nominal
168905,1,1778554757,nominal
168975,1,1778554757,nominal
168991,1,1778554757,nominal
169116,0,1778554757,nominal
169139,1,1778554757,nominal
169391,0,1778554757,nominal
169402,0,1778554757,nominal
169418,1,1778554757,nominal
169549,1,1778554757,nominal
169685,0,1778554757,nominal
169761,1,1778554757,nominal
169762,1,1778554757,nominal
169919,1,1778554757,nominal
169933,0,1778554757,nominal
169934,1,1778554757,nominal
170039,0,1778554757,nominal
170070,0,1778554757,nominal
170226,1,1778554757,nominal
170399,1,1778554757,nominal
170546,1,1778554757,nominal
170709,1,1778554757,nominal
170764,0,1778554757,nominal
170798,0,1778554757,nominal
170963,1,1778554757,nominal
171173,1,1778554757,nominal
171198,0,1778554757,nominal
171271,0,1778554757,nominal
171394,1,1778554757,nominal
171429,1,1778554757,nominal
171534,0,1778554757,nominal
171555,1,1778554757,nominal
171664,1,1778554757,nominal
171756,1,1778554757,nominal
171952,1,1778554757,nominal
171965,1,1778554757,nominal
172056,1,1778554757,nominal
172078,1,1778554757,nominal
172201,1,1778554757,nominal
172239,0,1778554757,nominal
172316,0,1778554757,nominal
172379,0,1778554757,nominal
172448,1,1778554757,nominal
172594,1,1778554757,nominal
172660,1,1778554757,nominal
172689,0,1778554757,nominal
173079,0,1778554757,nominal
173115,0,1778554757,nominal
173494,-1,1778554757,nominal
173610,1,1778554757,nominal
173662,1,1778554757,nominal
173696,0,1778554757,nominal
173734,0,1778554757,nominal
173788,0,1778554757,nominal
174132,0,1778554757,nominal
174237,1,1778554757,nominal
174428,0,1778554757,nominal
174462,0,1778554757,nominal
174532,0,1778554757,nominal
174738,1,1778554757,nominal
174776,1,1778554757,nominal
174780,0,1778554757,nominal
174817,1,1778554757,nominal
174932,1,1778554757,nominal
175021,1,1778554757,nominal
175027,-1,1778554757,nominal
175071,0,1778554757,nominal
175128,1,1778554757,nominal
175204,1,1778554757,nominal
175296,0,1778554757,nominal
175304,1,1778554757,nominal
175576,1,1778554757,nominal
175596,1,1778554757,nominal
175763,1,1778554757,nominal
175905,0,1778554757,nominal
175928,0,1778554757,nominal
175939,-1,1778554757,nominal
175965,1,1778554757,nominal
176027,1,1778554757,nominal
176059,1,1778554757,nominal
176066,1,1778554757,nominal
176264,0,1778554757,nominal
176339,0,1778554757,nominal
176651,0,1778554757,nominal
176722,1,1778554757,nominal
176779,1,1778554757,nominal
176784,1,1778554757,nominal
176821,1,1778554757,nominal
176932,1,1778554757,nominal
177038,1,1778554757,nominal
177374,1,1778554757,nominal
177700,1,1778554757,nominal
177716,1,1778554757,nominal
177723,1,1778554757,nominal
177879,1,1778554757,nominal
177928,0,1778554757,nominal
177972,0,1778554757,nominal
178147,1,1778554757,nominal
178279,0,1778554757,nominal
178384,0,1778554757,nominal
178385,1,1778554757,nominal
178417,1,1778554757,nominal
178421,1,1778554757,nominal
178902,-1,1778554757,nominal
178909,1,1778554757,nominal
179250,1,1778554757,nominal
179339,1,1778554757,nominal
179388,1,1778554757,nominal
179688,0,1778554757,nominal
179707,1,1778554757,nominal
179862,0,1778554757,nominal
179925,1,1778554757,nominal
179968,1,1778554757,nominal
180050,0,1778554757,nominal
180401,0,1778554757,nominal
180492,1,1778554757,nominal
180778,0,1778554757,nominal
180859,-1,1778554757,nominal
181001,1,1778554757,nominal
181046,1,1778554757,nominal
181238,1,1778554757,nominal
181317,0,1778554757,nominal
181382,0,1778554757,nominal
181402,0,1778554757,nominal
181440,1,1778554757,nominal
181603,0,1778554757,nominal
181650,0,1778554757,nominal
181792,1,1778554757,nominal
181799,1,1778554757,nominal
181908,0,1778554757,nominal
182199,0,1778554757,nominal
182223,1,1778554757,nominal
182273,0,1778554757,nominal
182294,0,1778554757,nominal
182432,0,1778554757,nominal
182496,1,1778554757,nominal
182498,1,1778554757,nominal
182679,1,1778554757,nominal
182787,1,1778554757,nominal
182884,1,1778554757,nominal
182894,1,1778554757,nominal
182912,0,1778554757,nominal
182973,0,1778554757,nominal
183166,0,1778554757,nominal
183314,0,1778554757,nominal
183345,1,1778554757,nominal
183489,1,1778554757,nominal
183780,1,1778554757,nominal
183945,1,1778554757,nominal
183951,1,1778554757,nominal
183980,0,1778554757,nominal
183990,1,1778554757,nominal
184105,0,1778554757,nominal
184205,1,1778554757,nominal
184519,0,1778554757,nominal
184692,1,1778554757,nominal
184854,1,1778554757,nominal
184868,0,1778554757,nominal
185077,1,1778554757,nominal
185476,0,1778554757,nominal
185543,1,1778554757,nominal
185741,0,1778554757,nominal
185751,1,1778554757,nominal
185847,1,1778554757,nominal
185854,1,1778554757,nominal
186097,1,1778554757,nominal
186115,1,1778554757,nominal
186280,0,1778554757,nominal
186295,1,1778554757,nominal
186331,1,1778554757,nominal
186344,1,1778554757,nominal
186506,1,1778554757,nominal
186626,0,1778554757,nominal
186684,1,1778554757,nominal
186783,1,1778554757,nominal
186866,1,1778554757,nominal
187227,1,1778554757,nominal
187245,0,1778554757,nominal
187376,0,1778554757,nominal
187580,0,1778554757,nominal
187765,1,1778554757,nominal
187836,1,1778554757,nominal
187860,1,1778554757,nominal
187893,0,1778554757,nominal
187907,1,1778554757,nominal
187961,1,1778554757,nominal
187975,1,1778554757,nominal
188129,0,1778554757,nominal
188338,1,1778554757,nominal
188417,0,1778554757,nominal
188458,0,1778554757,nominal
188546,1,1778554757,nominal
188591,1,1778554757,nominal
188742,0,1778554757,nominal
188949,1,1778554757,nominal
188958,1,1778554757,nominal
189018,1,1778554757,nominal
189130,1,1778554757,nominal
189191,1,1778554757,nominal
189455,1,1778554757,nominal
189505,1,1778554757,nominal
189599,1,1778554757,nominal
189711,1,1778554757,nominal
189908,1,1778554757,nominal
189938,1,1778554757,nominal
189957,1,1778554757,nominal
189961,0,1778554757,nominal
189998,0,1778554757,nominal
189999,0,1778554757,nominal
190183,1,1778554757,nominal
190342,0,1778554757,nominal
190445,1,1778554757,nominal
190647,1,1778554757,nominal
191000,-1,1778554757,nominal
191157,0,1778554757,nominal
191161,1,1778554757,nominal
191162,0,1778554757,nominal
191287,1,1778554757,nominal
191328,1,1778554757,nominal
191495,0,1778554757,nominal
191687,0,1778554757,nominal
191703,1,1778554757,nominal
191827,0,1778554757,nominal
191890,0,1778554757,nominal
191894,1,1778554757,nominal
191942,1,1778554757,nominal
192087,0,1778554757,nominal
192207,1,1778554757,nominal
192346,0,1778554757,nominal
192357,0,1778554757,nominal
192627,0,1778554757,nominal
192788,1,1778554757,nominal
192789,1,1778554757,nominal
192793,0,1778554757,nominal
192901,0,1778554757,nominal
193044,0,1778554757,nominal
193060,0,1778554757,nominal
193179,1,1778554757,nominal
193823,1,1778554757,nominal
193892,0,1778554757,nominal
193995,1,1778554757,nominal
194100,0,1778554757,nominal
194528,1,1778554757,nominal
194732,0,1778554757,nominal
194793,0,1778554757,nominal
194834,0,1778554757,nominal
194835,1,1778554757,nominal
195005,1,1778554757,nominal
195254,1,1778554757,nominal
195334,1,1778554757,nominal
195403,1,1778554757,nominal
195801,1,1778554757,nominal
195872,1,1778554757,nominal
196122,1,1778554757,nominal
196267,0,1778554757,nominal
196497,1,1778554757,nominal
196588,-1,1778554757,nominal
196590,1,1778554757,nominal
196682,1,1778554757,nominal
196686,0,1778554757,nominal
196756,1,1778554757,nominal
196798,1,1778554757,nominal
196870,1,1778554757,nominal
196907,1,1778554757,nominal
196932,0,1778554757,nominal
197094,1,1778554757,nominal
197139,1,1778554757,nominal
197149,1,1778554757,nominal
197150,0,1778554757,nominal
197174,1,1778554757,nominal
197186,1,1778554757,nominal
197258,1,1778554757,nominal
197312,1,1778554757,nominal
197314,0,1778554757,nominal
197367,1,1778554757,nominal
197445,1,1778554757,nominal
197452,1,1778554757,nominal
197487,1,1778554757,nominal
197489,1,1778554757,nominal
197548,1,1778554757,nominal
197634,1,1778554757,nominal
197705,1,1778554757,nominal
197737,1,1778554757,nominal
197814,0,1778554757,nominal
197928,1,1778554757,nominal
198074,1,1778554757,nominal
198151,1,1778554757,nominal
198564,1,1778554757,nominal
198892,1,1778554757,nominal
198930,1,1778554757,nominal
198973,-1,1778554757,nominal
199319,1,1778554757,nominal
199641,0,1778554757,nominal
199819,0,1778554757,nominal
200031,0,1778554757,nominal
200042,1,1778554757,nominal
200067,0,1778554757,nominal
200201,0,1778554757,nominal
200337,1,1778554757,nominal
200696,1,1778554757,nominal
200775,0,1778554757,nominal
200846,1,1778554757,nominal
200894,1,1778554757,nominal
201048,1,1778554757,nominal
201088,1,1778554757,nominal
201150,1,1778554757,nominal
201163,1,1778554757,nominal
201229,0,1778554757,nominal
201234,0,1778554757,nominal
201403,0,1778554757,nominal
201593,1,1778554757,nominal
201687,1,1778554757,nominal
201705,0,1778554757,nominal
201770,1,1778554757,nominal
201774,1,1778554757,nominal
201927,1,1778554757,nominal
202013,1,1778554757,nominal
202119,1,1778554757,nominal
202138,1,1778554757,nominal
202153,1,1778554757,nominal
202184,1,1778554757,nominal
202185,1,1778554757,nominal
202514,1,1778554757,nominal
202590,1,1778554757,nominal
202741,1,1778554757,nominal
203034,0,1778554757,nominal
203040,0,1778554757,nominal
203196,1,1778554757,nominal
203295,1,1778554757,nominal
203440,0,1778554757,nominal
203499,1,1778554757,nominal
203596,0,1778554757,nominal
203630,1,1778554757,nominal
203654,1,1778554757,nominal
203701,0,1778554757,nominal
203764,1,1778554757,nominal
203765,1,1778554757,nominal
203772,1,1778554757,nominal
203823,1,1778554757,nominal
204011,0,1778554757,nominal
204018,0,1778554757,nominal
204054,0,1778554757,nominal
204079,0,1778554757,nominal
204190,1,1778554757,nominal
204211,1,1778554757,nominal
204257,1,1778554757,nominal
204451,0,1778554757,nominal
204523,1,1778554757,nominal
204559,1,1778554757,nominal
204585,1,1778554757,nominal
204766,1,1778554757,nominal
204881,0,1778554757,nominal
204904,0,1778554757,nominal
204959,1,1778554757,nominal
204985,0,1778554757,nominal
205007,0,1778554757,nominal
205129,1,1778554757,nominal
205202,0,1778554757,nominal
205252,1,1778554757,nominal
205281,1,1778554757,nominal
205414,1,1778554757,nominal
205439,1,1778554757,nominal
205603,1,1778554757,nominal
205698,1,1778554757,nominal
205921,0,1778554757,nominal
205941,1,1778554757,nominal
205966,0,1778554757,nominal
206067,1,1778554757,nominal
206096,1,1778554757,nominal
206143,-1,1778554757,nominal
206170,0,1778554757,nominal
206171,0,1778554757,nominal
206237,0,1778554757,nominal
206324,1,1778554757,nominal
206347,1,1778554757,nominal
206396,1,1778554757,nominal
206659,1,1778554757,nominal
206714,1,1778554757,nominal
206931,0,1778554757,nominal
206945,1,1778554757,nominal
207176,1,1778554757,nominal
207370,0,1778554757,nominal
207383,1,1778554757,nominal
207612,1,1778554757,nominal
207723,1,1778554757,nominal
207883,1,1778554757,nominal
208048,1,1778554757,nominal
208183,0,1778554757,nominal
208295,1,1778554757,nominal
208424,0,1778554757,nominal
208643,1,1778554757,nominal
208671,1,1778554757,nominal
208701,0,1778554757,nominal
208865,1,1778554757,nominal
209007,0,1778554757,nominal
209144,1,1778554757,nominal
209154,1,1778554757,nominal
209254,1,1778554757,nominal
209314,1,1778554757,nominal
209412,0,1778554757,nominal
209554,0,1778554757,nominal
209884,1,1778554757,nominal
210232,1,1778554757,nominal
210279,1,1778554757,nominal
210354,0,1778554757,nominal
210374,1,1778554757,nominal
210459,1,1778554757,nominal
210486,1,1778554757,nominal
210619,1,1778554757,nominal
210632,0,1778554757,nominal
210732,1,1778554757,nominal
211091,1,1778554757,nominal
211114,0,1778554757,nominal
211191,0,1778554757,nominal
211361,0,1778554757,nominal
211401,1,1778554757,nominal
211598,1,1778554757,nominal
211832,1,1778554757,nominal
211932,0,1778554757,nominal
212053,1,1778554757,nominal
212212,1,1778554757,nominal
212239,1,1778554757,nominal
212276,1,1778554757,nominal
212420,0,1778554757,nominal
212498,0,1778554757,nominal
212540,1,1778554757,nominal
212619,0,1778554757,nominal
212847,0,1778554757,nominal
212885,1,1778554757,nominal
212930,1,1778554757,nominal
212934,1,1778554757,nominal
212986,1,1778554757,nominal
213035,1,1778554757,nominal
213063,1,1778554757,nominal
213197,0,1778554757,nominal
213217,1,1778554757,nominal
213296,1,1778554757,nominal
213554,1,1778554757,nominal
213660,1,1778554757,nominal
213831,0,1778554757,nominal
213885,1,1778554757,nominal
213937,0,1778554757,nominal
214005,1,1778554757,nominal
214047,0,1778554757,nominal
214096,0,1778554757,nominal
214211,1,1778554757,nominal
214220,1,1778554757,nominal
214402,1,1778554757,nominal
214484,1,1778554757,nominal
214519,1,1778554757,nominal
214634,1,1778554757,nominal
214680,0,1778554757,nominal
214746,1,1778554757,nominal
214793,0,1778554757,nominal
214817,0,1778554757,nominal
214967,1,1778554757,nominal
215096,0,1778554757,nominal
215319,1,1778554757,nominal
215426,1,1778554757,nominal
215472,1,1778554757,nominal
215539,-1,1778554757,nominal
215713,0,1778554757,nominal
215801,0,1778554757,nominal
215809,1,1778554757,nominal
216203,1,1778554757,nominal
216246,1,1778554757,nominal
216313,1,1778554757,nominal
216450,1,1778554757,nominal
216452,1,1778554757,nominal
216521,0,1778554757,nominal
216628,0,1778554757,nominal
216693,1,1778554757,nominal
216797,0,1778554757,nominal
216892,1,1778554757,nominal
216999,1,1778554757,nominal
217240,1,1778554757,nominal
217265,1,1778554757,nominal
217280,1,1778554757,nominal
217288,1,1778554757,nominal
217387,1,1778554757,nominal
217529,0,1778554757,nominal
217530,1,1778554757,nominal
217577,0,1778554757,nominal
217600,1,1778554757,nominal
217650,0,1778554757,nominal
217726,1,1778554757,nominal
217801,1,1778554757,nominal
217900,1,1778554757,nominal
218024,1,1778554757,nominal
218040,0,1778554757,nominal
218070,1,1778554757,nominal
218117,1,1778554757,nominal
218196,1,1778554757,nominal
218224,1,1778554757,nominal
218238,1,1778554757,nominal
218436,1,1778554757,nominal
218449,1,1778554757,nominal
218526,0,1778554757,nominal
218700,1,1778554757,nominal
218778,1,1778554757,nominal
218836,1,1778554757,nominal
219192,1,1778554757,nominal
219590,1,1778554757,nominal
219605,0,1778554757,nominal
219626,0,1778554757,nominal
219649,1,1778554757,nominal
219767,1,1778554757,nominal
219771,1,1778554757,nominal
219787,0,1778554757,nominal
219873,1,1778554757,nominal
219938,0,1778554757,nominal
220028,1,1778554757,nominal
220089,0,1778554757,nominal
220108,1,1778554757,nominal
220223,1,1778554757,nominal
220239,1,1778554757,nominal
220357,0,1778554757,nominal
