"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"16194","0","0","0"
"16210","0","0","0"
"16211","0","0","0"
"16218","0","0","0"
"16225","0","0","0"
"16226","0","0","0"
"16232","1","1","1"
"16255","0","0","0"
"16269","0","0","0"
"16275","0","0","0"
"16279","0","0","0"
"16286","0","0","0"
"16321","0","0","0"
"16341","1","1","1"
"16355","0","0","0"
"16372","-1","-1","-1"
"16387","0","0","0"
"16393","0","0","0"
"16399","0","0","0"
"16405","0","0","0"
"16441","0","0","0"
"16468","0","0","0"
"16471","0","0","0"
"16475","0","0","0"
"16481","0","0","0"
"16487","0","0","0"
"16491","0","0","0"
"16497","0","0","0"
"16498","0","0","0"
"16519","0","0","0"
"16522","0","0","0"
"16523","1","1","1"
"16530","0","0","0"
"16538","0","0","0"
"16550","0","0","0"
"16553","0","0","0"
"16560","0","0","0"
"16565","0","0","0"
"16575","0","0","0"
"16576","0","0","0"
"16577","0","0","0"
"16593","0","0","0"
"16600","0","0","0"
"16618","0","0","0"
"16625","0","0","0"
"16655","0","0","0"
"16677","0","0","0"
"16686","0","0","0"
"16704","0","0","0"
"16717","1","1","1"
"16755","0","0","0"
"16758","0","0","0"
"16792","0","0","0"
"16841","0","0","0"
"16851","0","0","0"
"16867","0","0","0"
"16868","0","0","0"
"16871","0","0","0"
"16875","0","0","0"
"16891","0","0","0"
"16919","0","0","0"
"16941","0","0","0"
"16943","0","0","0"
"16945","0","0","0"
"16953","0","0","0"
"16960","0","0","0"
"16975","0","0","0"
"16977","0","0","0"
"16991","0","0","0"
"16996","0","0","0"
"17000","0","0","0"
"17018","0","0","0"
"17043","0","0","0"
"17069","0","0","0"
"17077","0","0","0"
"17079","0","0","0"
"17127","0","0","0"
"17155","0","0","0"
"17172","0","0","0"
"17192","0","0","0"
"17193","0","0","0"
"17199","0","0","0"
"17223","0","0","0"
"17224","0","0","0"
"17232","0","0","0"
"17241","0","0","0"
"17267","0","0","0"
"17271","0","0","0"
"17281","0","0","0"
"17287","0","0","0"
"17333","0","0","0"
"17338","0","0","0"
"17343","0","0","0"
"17349","1","1","1"
"17360","0","0","0"
"17365","0","0","0"
"17369","0","0","0"
"17375","0","0","0"
"17382","0","0","0"
"17400","0","0","0"
"17410","0","0","0"
"17411","0","0","0"
"17418","0","0","0"
"17419","0","0","0"
"17459","0","0","0"
"17477","0","0","0"
"17486","0","0","0"
"17517","0","0","0"
"17550","0","0","0"
"17577","0","0","0"
"17592","0","0","0"
"17593","0","0","0"
"17605","0","0","0"
"17641","0","0","0"
"17651","0","0","0"
"17667","0","0","0"
"17682","0","0","0"
"17698","0","0","0"
"17702","0","0","0"
"17709","0","0","0"
"17713","0","0","0"
"17722","0","0","0"
"17730","0","0","0"
"17732","1","1","1"
"17733","0","0","0"
"17741","0","0","0"
"17753","0","0","0"
"17769","0","0","0"
"17800","0","0","0"
"17826","0","0","0"
"17832","0","0","0"
"17843","0","0","0"
"17855","0","0","0"
"17875","0","0","0"
"17877","0","0","0"
"17886","0","0","0"
"17904","0","0","0"
"17917","0","0","0"
"17921","0","0","0"
"17931","1","1","1"
"17943","0","0","0"
"17946","0","0","0"
"17955","0","0","0"
"17972","0","0","0"
"17981","0","0","0"
"17987","0","0","0"
"17992","0","0","0"
"17993","0","0","0"
"17999","0","0","0"
"18005","0","0","0"
"18024","0","0","0"
"18032","0","0","0"
"18041","0","0","0"
