"Step","env: VSS - ep_info/Ball","env: VSS - ep_info/Ball__MIN","env: VSS - ep_info/Ball__MAX"
"20284","-5.992469908090049","-5.992469908090049","-5.992469908090049"
"20298","-4.997595993996717","-4.997595993996717","-4.997595993996717"
"20363","0","0","0"
"20378","0","0","0"
"20386","14.38417579361902","14.38417579361902","14.38417579361902"
"20389","0","0","0"
"20394","0","0","0"
"20399","0.09799079328663789","0","0.29397237985991365"
"20419","0","0","0"
"20444","0","0","0"
"20450","5.656331504496229","5.656331504496229","5.656331504496229"
"20463","0","0","0"
"20495","0","0","0"
"20505","2.0163406547836775","2.0163406547836775","2.0163406547836775"
"20545","0","0","0"
"20583","0","0","0"
"20584","0","0","0"
"20588","0","0","0"
"20595","-3.36161669555805","-3.36161669555805","-3.36161669555805"
"20622","14.309149577508425","14.309149577508425","14.309149577508425"
"20624","7.9188545113619675","7.9188545113619675","7.9188545113619675"
"20686","-2.567890298370934","-2.567890298370934","-2.567890298370934"
"20709","-7.611115455508517","-7.611115455508517","-7.611115455508517"
"20767","-20.51288867613376","-20.51288867613376","-20.51288867613376"
"20769","0","0","0"
"20770","0","0","0"
"20781","2.896519403268262","0","5.793038806536524"
"20799","5.042020503844262","5.042020503844262","5.042020503844262"
"20803","0","0","0"
"20819","0","0","0"
"20858","17.777753484291367","17.777753484291367","17.777753484291367"
"20863","0.6659195877822793","0","1.3318391755645587"
"20878","0","0","0"
"20896","0.20218433069282005","0.20218433069282005","0.20218433069282005"
"20902","0","0","0"
"20933","4.502421323995012","4.502421323995012","4.502421323995012"
"20983","-1.8064079443499137","-1.8064079443499137","-1.8064079443499137"
"20986","0","0","0"
"20995","3.2518603114097435","3.2518603114097435","3.2518603114097435"
"21027","0","0","0"
"21039","0","0","0"
"21078","0","0","0"
"21095","0","0","0"
"21127","0","0","0"
"21143","0","0","0"
"21179","34.34810547272607","34.34810547272607","34.34810547272607"
"21189","0","0","0"
"21199","0","0","0"
"21237","0","0","0"
"21240","8.468965042469367","8.468965042469367","8.468965042469367"
"21257","0","0","0"
"21258","-17.88314605500683","-17.88314605500683","-17.88314605500683"
"21263","-17.63802320148167","-17.63802320148167","-17.63802320148167"
"21265","0","0","0"
"21279","14.922597256652226","14.922597256652226","14.922597256652226"
"21296","0","0","0"
"21297","0","0","0"
"21305","-0.0359518691963876","-0.0359518691963876","-0.0359518691963876"
"21317","-0.5207519092800872","-0.5207519092800872","-0.5207519092800872"
"21337","-7.681729792026466","-7.681729792026466","-7.681729792026466"
"21345","0","0","0"
"21371","0","0","0"
"21372","-33.367576440186525","-33.367576440186525","-33.367576440186525"
"21388","-23.23015721442722","-23.23015721442722","-23.23015721442722"
"21406","0","0","0"
"21426","0","0","0"
"21484","-1.7437695244282292","-1.7437695244282292","-1.7437695244282292"
"21500","0","0","0"
"21512","0","0","0"
"21541","0","0","0"
"21567","-19.894073897832087","-19.894073897832087","-19.894073897832087"
"21577","13.812705109945137","13.812705109945137","13.812705109945137"
"21579","32.725796127306175","32.725796127306175","32.725796127306175"
"21586","0","0","0"
"21587","0","0","0"
"21599","0","0","0"
"21637","0.09521707283441372","0.09521707283441372","0.09521707283441372"
"21640","0","0","0"
"21647","-11.308882299676833","-11.308882299676833","-11.308882299676833"
"21650","0","0","0"
"21654","0","0","0"
"21665","-13.237538829061616","-13.237538829061616","-13.237538829061616"
"21689","12.790151865723935","12.790151865723935","12.790151865723935"
"21696","0","0","0"
"21697","0","0","0"
"21705","0","0","0"
"21706","20.921903398520957","20.921903398520957","20.921903398520957"
"21728","0","0","0"
"21733","0","0","0"
"21772","-4.909588416903192","-4.909588416903192","-4.909588416903192"
"21783","0","0","0"
"21786","0","0","0"
"21810","11.123596681159386","11.123596681159386","11.123596681159386"
"21826","0","0","0"
"21827","0","0","0"
"21835","-5.535676164514181","-5.535676164514181","-5.535676164514181"
"21891","9.987267606546462","9.987267606546462","9.987267606546462"
"21913","-1.7625708611714475","-1.7625708611714475","-1.7625708611714475"
"21941","12.529011180223893","12.529011180223893","12.529011180223893"
"21961","-2.2852098428470518","-2.2852098428470518","-2.2852098428470518"
"21967","0","0","0"
"21969","0","0","0"
"21978","-5.444982506791352","-5.444982506791352","-5.444982506791352"
"21998","22.62567150791229","22.62567150791229","22.62567150791229"
"21999","-11.149655342821491","-11.149655342821491","-11.149655342821491"
"22019","-7.411026310387901","-7.411026310387901","-7.411026310387901"
"22040","-5.44227821234045","-5.44227821234045","-5.44227821234045"
"22057","1.2669095693550403","1.2669095693550403","1.2669095693550403"
"22058","0","0","0"
"22063","0.8320003940420908","0.8320003940420908","0.8320003940420908"
"22070","-34.661400867254784","-34.661400867254784","-34.661400867254784"
"22078","-1.2641062128116853","-5.758472747525791","3.23026032190242"
"22095","0","0","0"
"22117","0","0","0"
"22120","19.35995412637411","19.35995412637411","19.35995412637411"
"22128","0","0","0"
"22160","0","0","0"
"22235","1.5545649519305447","1.5545649519305447","1.5545649519305447"
"22244","0","0","0"
"22247","0","0","0"
"22273","7.868912250106269","7.868912250106269","7.868912250106269"
"22275","-2.1372584222310644","-2.1372584222310644","-2.1372584222310644"
"22309","0.8833825130214523","0.8833825130214523","0.8833825130214523"
"22343","9.629816685530233","9.629816685530233","9.629816685530233"
"22351","5.826441314459175","5.826441314459175","5.826441314459175"
"22389","0","0","0"
"22399","-0.6803754130303462","-0.6803754130303462","-0.6803754130303462"
"22444","0","0","0"
"22450","0","0","0"
"22454","-8.293883317192375","-16.58776663438475","0"
"22463","0","0","0"
"22465","-2.9386360294812777","-5.877272058962555","0"
"22478","0","0","0"
"22489","-4.90216564665879","-4.90216564665879","-4.90216564665879"
"22495","-2.0377170712460617","-2.0377170712460617","-2.0377170712460617"
"22517","0","0","0"
"22520","-14.448963693790889","-14.448963693790889","-14.448963693790889"
"22537","0","0","0"
"22560","2.7606846532759577","2.7606846532759577","2.7606846532759577"
"22569","0.18592749051384583","0.18592749051384583","0.18592749051384583"
"22572","0","0","0"
"22586","0","0","0"
"22624","8.767514259220757","8.767514259220757","8.767514259220757"
"22631","-11.516858100093959","-11.516858100093959","-11.516858100093959"
"22639","-7.397925825847221","-7.397925825847221","-7.397925825847221"
"22666","-5.005995016125478","-5.005995016125478","-5.005995016125478"
"22671","-10.359328011713565","-10.359328011713565","-10.359328011713565"
"22675","-6.193659769088249","-6.193659769088249","-6.193659769088249"
"22691","-11.233369860766901","-11.233369860766901","-11.233369860766901"
"22748","0","0","0"
"22769","-3.710083862464682","-3.710083862464682","-3.710083862464682"
"22787","4.094772015644295","4.094772015644295","4.094772015644295"
"22794","-3.3004308084519547","-3.3004308084519547","-3.3004308084519547"
"22799","-0.16160134246276936","-0.16160134246276936","-0.16160134246276936"
"22844","0","0","0"
"22847","0","0","0"
"22854","0","0","0"
"22857","0","0","0"
"22865","0","0","0"
"22879","0","0","0"
"22967","-3.3067796691913065","-3.3067796691913065","-3.3067796691913065"
"22971","16.769097391192112","16.769097391192112","16.769097391192112"
"22983","0","0","0"
"22988","0","0","0"
"23024","0","0","0"
"23071","0","0","0"
"23091","-2.6001019067298556","-2.6001019067298556","-2.6001019067298556"
"23095","0","0","0"
"23098","0","0","0"
"23109","-12.02177775766104","-12.02177775766104","-12.02177775766104"
"23127","10.436614300521544","10.436614300521544","10.436614300521544"
"23129","23.491459251194428","23.491459251194428","23.491459251194428"
"23143","1.5427759651164052","1.5427759651164052","1.5427759651164052"
"23167","0","0","0"
"23170","-25.92613798441322","-25.92613798441322","-25.92613798441322"
"23199","0","0","0"
"23231","0.4996956968935128","0.4996956968935128","0.4996956968935128"
"23237","-5.591923656915601","-5.591923656915601","-5.591923656915601"
"23250","3.5400858305752982","3.5400858305752982","3.5400858305752982"
"23263","16.702396854149974","16.702396854149974","16.702396854149974"
"23285","-20.367337954989193","-20.367337954989193","-20.367337954989193"
"23289","-17.805137404027953","-17.805137404027953","-17.805137404027953"
"23296","0","0","0"
"23317","9.148951155219185","9.148951155219185","9.148951155219185"
"23333","0","0","0"
"23337","3.6147566142261613","3.6147566142261613","3.6147566142261613"
"23360","0","0","0"
"23384","-2.410342130665489","-2.410342130665489","-2.410342130665489"
"23406","0","0","0"
"23410","11.043482149933675","11.043482149933675","11.043482149933675"
"23439","-2.1844646397173273","-2.1844646397173273","-2.1844646397173273"
"23475","5.917793462828613","5.917793462828613","5.917793462828613"
"23491","0","0","0"
"23498","0","0","0"
"23512","0","0","0"
"23541","0","0","0"
"23543","-12.344248551970958","-12.344248551970958","-12.344248551970958"
"23544","6.2018174075052555","6.2018174075052555","6.2018174075052555"
"23563","0","0","0"
"23567","6.260396496540724","6.260396496540724","6.260396496540724"
"23570","0","0","0"
"23578","-18.647550627873244","-18.647550627873244","-18.647550627873244"
"23582","0","0","0"
"23599","-0.9514764054069452","-1.9029528108138904","0"
"23637","0.7537773587879326","0.7537773587879326","0.7537773587879326"
"23654","1.157089141277312","1.157089141277312","1.157089141277312"
"23658","-1.5216690300844093","-1.5216690300844093","-1.5216690300844093"
"23665","-1.1344668885312914","-1.1344668885312914","-1.1344668885312914"
"23674","0","0","0"
"23678","-1.7234286196081472","-1.7234286196081472","-1.7234286196081472"
"23685","0","0","0"
"23689","0","0","0"
"23695","13.963385622834634","13.963385622834634","13.963385622834634"
"23710","-6.659287889106112","-6.659287889106112","-6.659287889106112"
"23721","9.733474546438478","9.733474546438478","9.733474546438478"
"23765","-5.159915428066666","-5.159915428066666","-5.159915428066666"
"23771","0","0","0"
"23810","0","0","0"
"23822","-10.391074250723644","-10.391074250723644","-10.391074250723644"
"23827","0","0","0"
"23850","0","0","0"
"23854","-2.348364990107488","-2.348364990107488","-2.348364990107488"
"23871","-3.516232135416396","-3.516232135416396","-3.516232135416396"
"23891","0","0","0"
"23900","0","0","0"
"23909","0","0","0"
"23927","0","0","0"
"23943","0","0","0"
"23944","8.714498974688492","8.714498974688492","8.714498974688492"
"23945","0","0","0"
"23951","6.38051554866546","6.38051554866546","6.38051554866546"
"23970","0.7745371199861517","0.7745371199861517","0.7745371199861517"
"23977","0","0","0"
"23982","0","0","0"
"23987","0.45193608808385966","0.45193608808385966","0.45193608808385966"
"24044","0","0","0"
"24050","3.35005921649938","3.35005921649938","3.35005921649938"
"24058","5.871601884360857","5.871601884360857","5.871601884360857"
"24063","0","0","0"
"24073","21.964315004845123","21.964315004845123","21.964315004845123"
"24089","11.772071273146555","11.772071273146555","11.772071273146555"
"24107","-26.930667620622557","-26.930667620622557","-26.930667620622557"
"24137","0","0","0"
"24165","0","0","0"
"24167","1.967125934110442","1.967125934110442","1.967125934110442"
"24174","0","0","0"
"24186","19.10439472168789","19.10439472168789","19.10439472168789"
"24222","-0.09554993632224229","-0.09554993632224229","-0.09554993632224229"
"24238","-14.891738283831643","-14.891738283831643","-14.891738283831643"
"24244","0","0","0"
"24250","0","0","0"
"24266","0","0","0"
"24274","-22.552968517219707","-22.552968517219707","-22.552968517219707"
"24276","0","0","0"
"24295","0","0","0"
"24313","17.991905365992082","17.991905365992082","17.991905365992082"
"24317","1.579333648518039","1.579333648518039","1.579333648518039"
"24319","30.330575654923006","30.330575654923006","30.330575654923006"
"24327","0","0","0"
"24345","2.2789404637070088","2.2789404637070088","2.2789404637070088"
"24378","0","0","0"
"24387","0","0","0"
"24450","0","0","0"
"24465","0","0","0"
"24473","-8.351755394237584","-8.351755394237584","-8.351755394237584"
"24478","0","0","0"
"24485","0.883813742324352","0.883813742324352","0.883813742324352"
"24497","0","0","0"
"24507","0","0","0"
"24528","0","0","0"
"24583","8.633607240129336","8.633607240129336","8.633607240129336"
"24586","0","0","0"
"24588","-7.377858983223547","-7.377858983223547","-7.377858983223547"
"24598","-11.233735546506361","-11.233735546506361","-11.233735546506361"
"24610","28.393729103508612","28.393729103508612","28.393729103508612"
"24622","2.6152939510660134","2.6152939510660134","2.6152939510660134"
"24624","0","0","0"
"24639","0","0","0"
"24654","-3.2866116814479325","-3.2866116814479325","-3.2866116814479325"
"24686","0","0","0"
"24695","0","0","0"
"24712","-0.17086884598800944","-0.17086884598800944","-0.17086884598800944"
"24727","27.406665927933346","27.406665927933346","27.406665927933346"
"24740","0","0","0"
"24743","0","0","0"
"24744","17.733208573925463","17.733208573925463","17.733208573925463"
"24761","0","0","0"
"24770","0","0","0"
"24837","0","0","0"
"24850","-17.03376350980635","-17.03376350980635","-17.03376350980635"
"24863","23.0805098546531","23.0805098546531","23.0805098546531"
"24869","0","0","0"
"24878","-4.414713581705488","-8.829427163410976","0"
"24889","0","0","0"
"24916","7.264327455456197","7.264327455456197","7.264327455456197"
"24928","0","0","0"
"24945","0","0","0"
"24969","22.261124217532693","22.261124217532693","22.261124217532693"
"24971","3.3713136055855495","3.3713136055855495","3.3713136055855495"
"24984","-22.311641934521834","-22.311641934521834","-22.311641934521834"
"24995","2.2817065475561504","2.2817065475561504","2.2817065475561504"
"25026","0","0","0"
"25038","0","0","0"
"25054","0","0","0"
"25071","0","0","0"
"25075","0","0","0"
"25113","2.7365475985805334","2.7365475985805334","2.7365475985805334"
"25140","0","0","0"
"25141","1.899137937370154","1.899137937370154","1.899137937370154"
"25144","1.4207490971830605","1.4207490971830605","1.4207490971830605"
"25145","3.8670130817799824","3.8670130817799824","3.8670130817799824"
"25159","-8.792605123834065","-8.792605123834065","-8.792605123834065"
"25162","6.317708724846469","6.317708724846469","6.317708724846469"
"25163","5.423014852876413","5.423014852876413","5.423014852876413"
"25178","-2.3919958624326663","-2.3919958624326663","-2.3919958624326663"
"25181","0","0","0"
"25182","-20.03912857478279","-20.03912857478279","-20.03912857478279"
"25244","0","0","0"
"25250","0","0","0"
"25265","3.422025075222717","3.422025075222717","3.422025075222717"
"25273","0","0","0"
"25289","-11.898899988678515","-11.898899988678515","-11.898899988678515"
"25296","1.7502423468476225","1.7502423468476225","1.7502423468476225"
"25316","2.1464351352120854","2.1464351352120854","2.1464351352120854"
"25317","0","0","0"
"25328","-2.1411854622190365","-2.1411854622190365","-2.1411854622190365"
"25388","0","0","0"
"25406","1.0891068277126577","1.0891068277126577","1.0891068277126577"
"25410","0","0","0"
"25422","-1.0361560326451746","-1.0361560326451746","-1.0361560326451746"
"25424","-2.0201610588771066","-2.0201610588771066","-2.0201610588771066"
"25427","-2.7427188281523582","-2.7427188281523582","-2.7427188281523582"
"25468","9.883985443171571","9.883985443171571","9.883985443171571"
"25473","1.4738194790572035","1.4738194790572035","1.4738194790572035"
"25474","0","0","0"
"25486","-4.091794254894032","-4.091794254894032","-4.091794254894032"
"25491","0.4146586786269224","0.4146586786269224","0.4146586786269224"
"25498","0","0","0"
"25512","-7.8230610113962635","-7.8230610113962635","-7.8230610113962635"
"25517","-2.161853079384084","-2.161853079384084","-2.161853079384084"
"25531","1.5228483816854266","1.5228483816854266","1.5228483816854266"
"25549","30.798583811592028","30.798583811592028","30.798583811592028"
"25559","0","0","0"
"25563","2.929477516699904","2.929477516699904","2.929477516699904"
