"Step","env: VSS_TUNED - ep_info/Goal","env: VSS_TUNED - ep_info/Goal__MIN","env: VSS_TUNED - ep_info/Goal__MAX"
"18474","0","0","0"
"18479","0","0","0"
"18486","0","0","0"
"18497","0","0","0"
"18512","0","0","0"
"18519","0","0","0"
"18544","0","0","0"
"18550","0","0","0"
"18561","0","0","0"
"18565","0","0","0"
"18580","0","0","0"
"18593","0","0","0"
"18595","0","0","0"
"18607","0","0","0"
"18624","0","0","0"
"18632","0","0","0"
"18647","0","0","0"
"18648","0","0","0"
"18687","0","0","0"
"18717","0","0","0"
"18719","0","0","0"
"18730","0","0","0"
"18734","0","0","0"
"18735","0","0","0"
"18758","0","0","0"
"18762","0","0","0"
"18765","0","0","0"
"18769","0","0","0"
"18775","0","0","0"
"18777","0","0","0"
"18780","0","0","0"
"18784","0","0","0"
"18799","0","0","0"
"18828","0","0","0"
"18837","0","0","0"
"18838","0","0","0"
"18858","1","1","1"
"18861","0","0","0"
"18863","0","0","0"
"18866","0","0","0"
"18874","0","0","0"
"18875","0","0","0"
"18879","0","0","0"
"18900","0","0","0"
"18904","0","0","0"
"18918","0","0","0"
"18927","0","0","0"
"18936","0","0","0"
"18945","0","0","0"
"18961","0","0","0"
"18970","0","0","0"
"18988","0","0","0"
"18990","0","0","0"
"18992","0","0","0"
"18993","0","0","0"
"19006","0","0","0"
"19062","-1","-1","-1"
"19094","0","0","0"
"19114","0","0","0"
"19117","0","0","0"
"19119","0","0","0"
"19122","0","0","0"
"19134","0","0","0"
"19142","0","0","0"
"19146","0","0","0"
"19148","0","0","0"
"19158","0","0","0"
"19162","0","0","0"
"19168","0","0","0"
"19180","0","0","0"
"19191","0","0","0"
"19192","0","0","0"
"19199","0","0","0"
"19207","0","0","0"
"19211","0","0","0"
"19226","0","0","0"
"19238","0","0","0"
"19263","0","0","0"
"19267","0","0","0"
"19275","0","0","0"
"19279","0","0","0"
"19300","0","0","0"
"19318","0","0","0"
"19327","0","0","0"
"19328","0","0","0"
"19370","0","0","0"
"19380","0","0","0"
"19383","0","0","0"
"19388","0","0","0"
"19421","0","0","0"
"19446","0","0","0"
"19447","0","0","0"
"19448","0","0","0"
"19519","0","0","0"
"19526","0","0","0"
"19530","0","0","0"
"19539","0","0","0"
"19546","0","0","0"
"19565","0","0","0"
"19577","0","0","0"
"19578","0","0","0"
"19580","0","0","0"
"19584","0","0","0"
"19592","0","0","0"
"19599","0","0","0"
"19628","0","0","0"
"19661","0","0","0"
"19665","0","0","0"
"19667","0","0","0"
"19712","0","0","0"
"19718","0","0","0"
"19727","0","0","0"
"19750","0","0","0"
"19760","0","0","0"
"19770","0","0","0"
"19771","0","0","0"
"19780","0","0","0"
"19783","0","0","0"
"19791","0","0","0"
"19792","0","0","0"
"19793","0","0","0"
"19795","0","0","0"
"19801","0","0","0"
"19807","0","0","0"
"19824","0","0","0"
"19847","0","0","0"
"19848","0","0","0"
"19877","0","0","0"
"19888","0","0","0"
"19894","0","0","0"
"19914","0","0","0"
"19917","0","0","0"
"19919","0","0","0"
"19923","0","0","0"
"19926","0","0","0"
"19945","-1","-1","-1"
"19947","0","0","0"
"19948","0","0","0"
"19968","0","0","0"
"19975","0","0","0"
"19977","0","0","0"
"19991","0","0","0"
"19999","0","0","0"
"20012","0","0","0"
"20028","0","0","0"
"20061","0","0","0"
"20063","0","0","0"
"20065","0","0","0"
"20075","0","0","0"
"20086","0","0","0"
"20127","0","0","0"
"20128","0","0","0"
"20130","0","0","0"
"20178","0","0","0"
"20180","0","0","0"
"20195","0","0","0"
"20221","0","0","0"
"20224","0","0","0"
"20243","0","0","0"
"20253","0","0","0"
"20254","0","0","0"
"20286","0","0","0"
"20288","0","0","0"
"20298","0","0","0"
"20310","1","1","1"
"20334","0","0","0"
"20340","0","0","0"
"20342","0","0","0"
"20347","0","0","0"
"20348","0","0","0"
"20358","0","0","0"
"20359","0","0","0"
"20365","0","0","0"
"20371","-1","-1","-1"
"20375","0","0","0"
"20399","0","0","0"
"20404","0","0","0"
"20426","0","0","0"
"20442","0","0","0"
"20459","0","0","0"
"20530","0","0","0"
"20536","0","0","0"
"20559","-1","-1","-1"
"20565","0","0","0"
"20580","0","0","0"
"20583","0","0","0"
"20592","0","0","0"
"20646","0","0","0"
"20698","0","0","0"
"20719","0","0","0"
"20734","0","0","0"
"20742","0","0","0"
"20745","0","0","0"
"20748","0","0","0"
"20758","0","0","0"
"20765","0","0","0"
"20768","0","0","0"
"20775","0","0","0"
"20778","0","0","0"
"20799","0","0","0"
"20804","0","0","0"
"20807","0","0","0"
"20812","0","0","0"
"20828","0","0","0"
"20830","1","1","1"
"20859","0","0","0"
"20867","0","0","0"
"20886","0","0","0"
"20898","0","0","0"
"20918","0","0","0"
"20919","0","0","0"
"20927","0","0","0"
"20936","0","0","0"
"20965","0","0","0"
"20966","0","0","0"
"20970","0","0","0"
"20978","0","0","0"
"20979","1","1","1"
"20988","0","0","0"
"21001","0","0","0"
"21043","0","0","0"
"21048","0","0","0"
"21098","0","0","0"
"21110","0","0","0"
"21126","0","0","0"
"21144","0","0","0"
"21146","-1","-1","-1"
"21148","0","0","0"
"21151","0","0","0"
"21159","0","0","0"
"21199","0","0","0"
"21204","0","0","0"
"21236","0","0","0"
"21238","0","0","0"
"21279","0","0","0"
"21297","0","0","0"
"21304","0","0","0"
"21318","0","0","0"
"21327","0","0","0"
"21359","0","0","0"
"21360","0","0","0"
"21361","0","0","0"
"21370","0","0","0"
"21371","0","0","0"
"21380","0","0","0"
"21388","0","0","0"
"21406","-1","-1","-1"
"21421","0","0","0"
"21424","0","0","0"
"21432","0","0","0"
"21448","0","0","0"
"21453","0","0","0"
"21454","0","0","0"
"21477","0","0","0"
"21488","0","0","0"
"21500","0","0","0"
"21510","0","0","0"
"21517","0","0","0"
"21518","1","1","1"
"21527","0","0","0"
"21544","0","0","0"
"21548","0","0","0"
"21558","0","0","0"
"21565","0","0","0"
"21568","0","0","0"
"21571","0","0","0"
"21580","0","0","0"
"21607","0","0","0"
"21638","0","0","0"
"21659","0","0","0"
"21661","0","0","0"
"21667","0","0","0"
"21704","0","0","0"
"21752","0","0","0"
"21760","0","0","0"
"21769","0","0","0"
"21771","0","0","0"
"21784","0","0","0"
"21788","0","0","0"
"21792","0","0","0"
"21824","0","0","0"
"21835","0","0","0"
"21844","0","0","0"
"21846","0","0","0"
"21853","0","0","0"
"21900","0","0","0"
"21910","0","0","0"
"21918","0","0","0"
"21922","0","0","0"
"21926","0","0","0"
"21942","0","0","0"
"21944","0","0","0"
"21958","0","0","0"
"21965","0","0","0"
"21969","0","0","0"
"21975","0","0","0"
"21980","0","0","0"
"21992","0","0","0"
"21999","0","0","0"
"22012","0","0","0"
"22026","0","0","0"
"22028","0","0","0"
"22036","0","0","0"
"22044","0","0","0"
"22063","0","0","0"
"22067","0","0","0"
"22074","0","0","0"
"22086","0","0","0"
"22098","0","0","0"
"22118","0","0","0"
"22127","0","0","0"
"22145","0","0","0"
"22171","0","0","0"
"22193","0","0","0"
"22195","0","0","0"
"22245","0","0","0"
"22247","0","0","0"
"22248","0","0","0"
"22277","0","0","0"
"22315","0","0","0"
"22322","0","0","0"
"22326","0","0","0"
"22339","0","0","0"
"22345","0","0","0"
"22346","0","0","0"
"22371","0","0","0"
"22375","0","0","0"
"22391","0","0","0"
"22399","0","0","0"
"22402","-1","-1","-1"
"22409","0","0","0"
"22437","0","0","0"
"22455","0","0","0"
"22461","0","0","0"
"22463","0","0","0"
"22474","0","0","0"
"22517","0","0","0"
"22545","0","0","0"
"22584","0","0","0"
"22590","-1","-1","-1"
"22591","0","0","0"
"22592","0","0","0"
"22593","0","0","0"
"22601","0","0","0"
"22606","0","0","0"
"22621","0","0","0"
"22623","0","0","0"
"22633","0","0","0"
"22645","0","0","0"
"22665","1","1","1"
"22735","0","0","0"
"22744","0","0","0"
"22758","0","0","0"
"22792","0","0","0"
"22837","0","0","0"
"22855","0","0","0"
"22861","0","0","0"
"22863","0","0","0"
"22874","0","0","0"
"22900","0","0","0"
"22918","0","0","0"
"22930","0","0","0"
"22936","0","0","0"
"22948","0","0","0"
"22961","0","0","0"
"22970","0","0","0"
"22983","0","0","0"
"22984","0","0","0"
"23014","0","0","0"
"23021","0","0","0"
"23024","0","0","0"
"23048","0","0","0"
"23090","0","0","0"
"23092","1","1","1"
"23127","0","0","0"
"23146","0","0","0"
"23148","0","0","0"
"23168","0","0","0"
"23175","0","0","0"
"23180","0","0","0"
"23191","0","0","0"
"23199","0","0","0"
"23222","0","0","0"
"23228","0","0","0"
"23244","0","0","0"
"23261","0","0","0"
"23304","0","0","0"
"23319","0","0","0"
"23336","0","0","0"
"23365","0","0","0"
"23370","-1","-1","-1"
"23383","0","0","0"
"23388","0","0","0"
"23391","0","0","0"
"23398","0","0","0"
"23401","0","0","0"
"23407","0","0","0"
"23412","0","0","0"
"23421","0","0","0"
"23424","0","0","0"
"23448","0","0","0"
"23456","-0.5","-1","0"
"23477","0","0","0"
"23490","0","0","0"
"23500","0","0","0"
"23510","0","0","0"
"23534","0","0","0"
"23540","0","0","0"
"23546","0","0","0"
"23550","0","0","0"
"23558","0","0","0"
"23559","0","0","0"
"23565","0","0","0"
"23569","0","0","0"
"23571","0","0","0"
"23575","0","0","0"
"23580","0","0","0"
"23592","0","0","0"
"23599","0","0","0"
"23661","0","0","0"
"23663","0","0","0"
"23667","0","0","0"
"23705","-1","-1","-1"
"23722","0","0","0"
"23761","0","0","0"
"23770","0","0","0"
"23771","0","0","0"
"23779","0","0","0"
"23783","0","0","0"
"23806","0","0","0"
"23814","0","0","0"
"23832","0","0","0"
"23833","0","0","0"
"23835","0","0","0"
"23856","0","0","0"
"23902","-1","-1","-1"
"23910","0","0","0"
"23914","0","0","0"
"23944","0","0","0"
"23945","0","0","0"
"23948","0","0","0"
"23950","0","0","0"
"23955","0","0","0"
"23958","0","0","0"
"23959","0","0","0"
"23999","0","0","0"
"24012","0","0","0"
"24022","0","0","0"
"24036","0","0","0"
"24057","0","0","0"
"24059","1","1","1"
"24066","0","0","0"
"24074","0","0","0"
"24096","-1","-1","-1"
"24105","0","0","0"
"24123","0","0","0"
"24148","-1","-1","-1"
"24183","0","0","0"
"24184","0","0","0"
"24190","0","0","0"
"24191","0","0","0"
"24233","0","0","0"
"24244","0","0","0"
"24245","0","0","0"
"24256","0","0","0"
"24261","1","1","1"
"24286","-0.5","-1","0"
"24288","0","0","0"
"24292","0","0","0"
"24302","0","0","0"
"24319","0","0","0"
"24320","0","0","0"
"24326","0","0","0"
"24334","0","0","0"
"24342","0","0","0"
"24344","0","0","0"
"24348","0","0","0"
"24351","0","0","0"
"24358","0","0","0"
"24365","0","0","0"
"24375","0","0","0"
"24380","0","0","0"
"24392","0","0","0"
"24399","0","0","0"
"24422","0","0","0"
"24426","0","0","0"
"24430","0","0","0"
"24436","0","0","0"
"24455","0","0","0"
"24459","0","0","0"
"24461","0","0","0"
"24474","0","0","0"
"24486","0","0","0"
"24496","0","0","0"
"24498","0","0","0"
"24504","0","0","0"
"24552","0","0","0"
"24567","0","0","0"
"24570","0","0","0"
"24580","0","0","0"
"24590","0","0","0"
"24598","0","0","0"
"24614","0","0","0"
"24633","0","0","0"
"24635","0","0","0"
"24645","0","0","0"
"24653","0","0","0"
"24710","0","0","0"
"24714","0","0","0"
"24717","0","0","0"
"24734","0","0","0"
"24742","0","0","0"
"24749","-1","-1","-1"
"24758","0","0","0"
"24759","0","0","0"
"24791","0","0","0"
"24792","0","0","0"
"24799","0","0","0"
"24802","0","0","0"
"24807","-1","-1","-1"
"24824","0","0","0"
"24857","0","0","0"
"24859","0","0","0"
"24867","0","0","0"
"24874","0","0","0"
"24898","0","0","0"
"24934","0","0","0"
"24954","0","0","0"
"24967","0","0","0"
"24971","0","0","0"
"24979","0","0","0"
"24980","0","0","0"
"24988","0","0","0"
"24991","0","0","0"
"24995","0","0","0"
"25012","0","0","0"
"25021","0","0","0"
"25043","0","0","0"
"25044","0","0","0"
"25045","0","0","0"
"25046","0","0","0"
"25053","0","0","0"
"25056","0","0","0"
"25065","0","0","0"
"25090","0","0","0"
"25110","0","0","0"
"25126","0","0","0"
"25134","0","0","0"
"25140","0","0","0"
"25142","0","0","0"
"25144","0","0","0"
"25145","0","0","0"
"25146","0","0","0"
"25148","0","0","0"
"25150","0","0","0"
"25158","0","0","0"
"25178","0","0","0"
"25199","0","0","0"
"25224","0","0","0"
"25230","0","0","0"
"25257","0","0","0"
"25259","0","0","0"
"25263","0","0","0"
"25266","0","0","0"
"25267","0","0","0"
"25268","0","0","0"
"25298","0","0","0"
"25304","0","0","0"
"25330","0","0","0"
"25367","0","0","0"
"25368","0","0","0"
"25370","0","0","0"
"25371","0","0","0"
"25383","0","0","0"
"25393","0","0","0"
"25438","0","0","0"
"25454","0","0","0"
"25490","0","0","0"
"25492","0","0","0"
"25510","0","0","0"
"25517","0","0","0"
"25535","0","0","0"
"25539","0","0","0"
"25546","0","0","0"
"25549","0","0","0"
"25558","0","0","0"
"25599","0","0","0"
"25628","0","0","0"
"25638","0","0","0"
"25643","0","0","0"
"25647","1","1","1"
"25663","0","0","0"
"25677","1","1","1"
"25696","0","0","0"
"25698","0","0","0"
"25700","0","0","0"
"25704","0","0","0"
"25735","0","0","0"
"25748","0","0","0"
"25760","0","0","0"
"25761","0","0","0"
"25765","0","0","0"
"25767","0","0","0"
"25770","0","0","0"
"25775","-1","-1","-1"
"25780","0","0","0"
"25784","0","0","0"
"25798","0","0","0"
"25807","0","0","0"
"25820","0","0","0"
"25821","0","0","0"
"25824","0","0","0"
"25833","0","0","0"
"25846","0","0","0"
"25865","0","0","0"
"25877","0","0","0"
"25888","0","0","0"
"25910","0","0","0"
"25920","0","0","0"
"25922","0","0","0"
"25927","0","0","0"
"25934","0","0","0"
"25944","0","0","0"
"25946","0","0","0"
"25948","0","0","0"
"25958","0","0","0"
"25971","0","0","0"
"25992","0","0","0"
"25999","0","0","0"
"26012","0","0","0"
"26022","0","0","0"
"26024","0","0","0"
"26026","0","0","0"
"26028","0","0","0"
"26036","0","0","0"
"26038","0","0","0"
"26043","0","0","0"
"26057","0","0","0"
"26059","0","0","0"
"26066","0","0","0"
"26068","0","0","0"
"26105","0","0","0"
"26111","-1","-1","-1"
"26136","0","0","0"
"26152","0","0","0"
"26154","0","0","0"
"26165","0","0","0"
"26169","0","0","0"
"26170","0","0","0"
"26179","0","0","0"
"26183","0","0","0"
"26206","0","0","0"
"26214","0","0","0"
"26221","0","0","0"
"26224","0","0","0"
"26235","0","0","0"
"26242","0","0","0"
"26256","0","0","0"
"26265","0","0","0"
"26286","0","0","0"
"26290","0","0","0"
"26307","0","0","0"
"26310","0","0","0"
"26317","0","0","0"
"26322","0","0","0"
"26327","0","0","0"
"26342","0","0","0"
"26345","0","0","0"
"26350","0","0","0"
"26351","0","0","0"
"26358","0","0","0"
"26371","0","0","0"
"26402","0","0","0"
"26407","0","0","0"
"26409","0","0","0"
"26428","0","0","0"
"26459","0","0","0"
"26468","0","0","0"
"26498","0","0","0"
"26500","0","0","0"
"26508","1","1","1"
"26519","0","0","0"
"26548","0","0","0"
"26550","1","1","1"
"26564","0","0","0"
"26570","0","0","0"
"26579","0","0","0"
"26584","0","0","0"
"26591","0","0","0"
"26595","0","0","0"
"26607","0","0","0"
"26614","0","0","0"
"26617","0","0","0"
"26620","0","0","0"
"26635","0","0","0"
"26638","0","0","0"
"26643","0","0","0"
"26652","0","0","0"
"26672","-1","-1","-1"
"26677","0","0","0"
"26678","0","0","0"
"26686","0","0","0"
"26692","0","0","0"
"26717","0","0","0"
"26720","0","0","0"
"26722","0","0","0"
"26726","0","0","0"
"26742","0","0","0"
"26744","0","0","0"
"26745","0","0","0"
"26748","0","0","0"
"26758","0","0","0"
"26759","0","0","0"
"26778","0","0","0"
"26791","0","0","0"
"26799","0","0","0"
"26824","0","0","0"
"26868","0","0","0"
"26873","-1","-1","-1"
"26876","0","0","0"
"26877","0","0","0"
"26898","0","0","0"
"26902","-1","-1","-1"
"26904","0","0","0"
"26905","0","0","0"
"26908","0","0","0"
"26911","0","0","0"
"26919","0","0","0"
"26930","0","0","0"
"26948","0","0","0"
"26952","0","0","0"
"26960","0","0","0"
"26967","0","0","0"
"26979","0","0","0"
"26980","0","0","0"
"26984","0","0","0"
"26988","1","1","1"
"26998","0","0","0"
"27006","0","0","0"
"27012","0","0","0"
"27017","0","0","0"
"27020","0","0","0"
"27033","0","0","0"
"27038","0","0","0"
"27042","0","0","0"
"27052","0","0","0"
"27058","0","0","0"
"27060","0","0","0"
"27061","0","0","0"
"27090","0","0","0"
"27092","0","0","0"
"27100","0","0","0"
"27107","0","0","0"
"27110","0","0","0"
"27119","0","0","0"
"27127","0","0","0"
"27135","0","0","0"
"27142","0","0","0"
"27148","0","0","0"
"27150","0","0","0"
"27158","0","0","0"
"27169","0","0","0"
"27192","0","0","0"
"27199","0","0","0"
"27207","0","0","0"
"27209","0","0","0"
"27222","0","0","0"
"27228","0","0","0"
"27236","0","0","0"
"27243","0","0","0"
"27247","0","0","0"
"27255","0","0","0"
"27257","0","0","0"
"27259","0","0","0"
"27266","0","0","0"
"27267","0","0","0"
"27268","0","0","0"
"27274","0","0","0"
"27334","0","0","0"
"27350","0","0","0"
"27361","0","0","0"
"27388","0","0","0"
"27406","0","0","0"
"27416","-1","-1","-1"
"27417","1","1","1"
"27433","0","0","0"
"27442","0","0","0"
"27446","0","0","0"
"27447","0","0","0"
"27453","0","0","0"
"27454","0","0","0"
"27459","0","0","0"
"27461","0","0","0"
"27510","0","0","0"
"27522","0","0","0"
"27526","0","0","0"
"27527","0","0","0"
"27535","0","0","0"
"27544","0","0","0"
"27545","-0.5","-1","0"
"27546","0","0","0"
"27548","0","0","0"
"27550","0","0","0"
"27558","0","0","0"
"27569","0","0","0"
"27598","0","0","0"
"27622","0","0","0"
"27636","0","0","0"
"27638","0","0","0"
"27661","0","0","0"
"27675","0","0","0"
"27676","0","0","0"
"27677","0","0","0"
"27700","0","0","0"
"27702","0","0","0"
"27705","0","0","0"
"27708","0","0","0"
"27730","0","0","0"
"27750","0","0","0"
"27765","0","0","0"
"27771","0","0","0"
"27784","0","0","0"
"27791","0","0","0"
"27798","0","0","0"
"27801","0","0","0"
"27806","0","0","0"
"27812","0","0","0"
"27817","0","0","0"
"27821","0","0","0"
"27824","0","0","0"
"27832","0","0","0"
"27835","0","0","0"
"27836","0","0","0"
"27838","0","0","0"
"27859","0","0","0"
"27860","0","0","0"
"27865","0","0","0"
"27878","0","0","0"
"27888","0","0","0"
"27892","0","0","0"
"27910","0","0","0"
"27917","0","0","0"
"27930","1","1","1"
"27934","0","0","0"
"27942","0","0","0"
"27948","0","0","0"
"27952","0","0","0"
"27965","0","0","0"
"27980","0","0","0"
"27999","0","0","0"
"28038","0","0","0"
"28040","0","0","0"
"28047","0","0","0"
"28059","0","0","0"
"28066","0","0","0"
"28102","0","0","0"
"28119","0","0","0"
"28134","0","0","0"
"28137","0","0","0"
"28154","0","0","0"
"28171","0","0","0"
"28179","0","0","0"
"28191","0","0","0"
"28212","0","0","0"
"28215","0","0","0"
"28221","0","0","0"
"28224","0","0","0"
"28233","0","0","0"
"28246","0","0","0"
"28251","0","0","0"
"28253","0","0","0"
"28254","0","0","0"
"28255","1","1","1"
"28258","0","0","0"
"28261","0","0","0"
"28278","0","0","0"
"28283","0","0","0"
"28286","0","0","0"
"28319","0","0","0"
"28322","0","0","0"
"28330","0","0","0"
"28334","0","0","0"
"28335","0","0","0"
"28345","0","0","0"
"28349","0","0","0"
"28352","0","0","0"
"28371","0","0","0"
"28378","0","0","0"
"28380","0","0","0"
"28399","0","0","0"
"28402","0","0","0"
"28428","0","0","0"
"28445","1","1","1"
"28455","0","0","0"
"28459","0","0","0"
"28466","0","0","0"
"28467","0","0","0"
"28473","0","0","0"
"28534","0","0","0"
"28561","0","0","0"
"28568","0","0","0"
"28580","0","0","0"
"28588","0","0","0"
"28592","0","0","0"
"28604","1","1","1"
"28614","0","0","0"
"28617","0","0","0"
"28621","0","0","0"
"28633","0","0","0"
"28642","0","0","0"
"28644","0","0","0"
"28646","0","0","0"
"28678","0","0","0"
"28683","0","0","0"
"28688","0","0","0"
"28690","0","0","0"
"28710","0","0","0"
"28727","0","0","0"
"28730","0","0","0"
"28744","0","0","0"
"28745","0","0","0"
"28746","0","0","0"
"28748","0","0","0"
"28750","0","0","0"
"28756","0","0","0"
"28758","0","0","0"
"28778","0","0","0"
"28792","0","0","0"
"28799","0","0","0"
"28837","0","0","0"
"28838","0","0","0"
"28844","0","0","0"
"28845","0","0","0"
"28855","0","0","0"
"28859","0","0","0"
"28867","0","0","0"
"28874","0","0","0"
"28896","0","0","0"
"28904","0","0","0"
"28950","0","0","0"
"28952","0","0","0"
"28970","0","0","0"
"28971","0","0","0"
"28984","0","0","0"
"28992","0","0","0"
"28995","0","0","0"
"28997","0","0","0"
"29001","0","0","0"
"29006","0","0","0"
"29007","0","0","0"
"29015","0","0","0"
"29017","0","0","0"
"29024","0","0","0"
"29074","-1","-1","-1"
"29086","0","0","0"
"29092","0","0","0"
"29135","0","0","0"
"29145","0","0","0"
"29159","0","0","0"
"29178","0","0","0"
"29180","0","0","0"
"29191","0","0","0"
"29202","0","0","0"
"29222","0","0","0"
"29228","0","0","0"
"29240","0","0","0"
"29245","0","0","0"
"29252","-1","-1","-1"
"29254","1","1","1"
"29255","0","0","0"
"29257","0","0","0"
"29259","0","0","0"
"29261","-1","-1","-1"
"29267","0","0","0"
"29273","0","0","0"
"29274","0","0","0"
"29275","0","0","0"
"29276","0","0","0"
"29277","0","0","0"
"29300","0","0","0"
"29304","0","0","0"
"29305","0","0","0"
"29319","0","0","0"
"29350","0","0","0"
"29360","0","0","0"
"29361","0.5","0","1"
"29367","0","0","0"
"29370","0","0","0"
"29371","0","0","0"
"29380","0","0","0"
"29389","0","0","0"
"29391","0","0","0"
"29393","0","0","0"
"29395","0","0","0"
"29397","0","0","0"
"29407","0","0","0"
"29416","0","0","0"
"29417","0","0","0"
"29432","0","0","0"
"29438","0","0","0"
"29445","0","0","0"
"29453","0","0","0"
"29461","0","0","0"
"29486","0","0","0"
"29517","0","0","0"
"29526","0","0","0"
"29530","0","0","0"
"29542","0","0","0"
"29545","0","0","0"
"29546","0","0","0"
"29548","0","0","0"
"29549","0","0","0"
"29565","0","0","0"
"29578","0","0","0"
"29599","0","0","0"
"29603","0","0","0"
"29637","0","0","0"
"29645","0","0","0"
"29653","0","0","0"
"29654","0","0","0"
"29673","0","0","0"
"29696","0","0","0"
"29704","0","0","0"
"29719","0","0","0"
"29734","0","0","0"
"29748","-1","-1","-1"
"29761","0","0","0"
"29770","0","0","0"
"29775","0","0","0"
"29780","0","0","0"
"29784","0","0","0"
"29791","0","0","0"
"29798","0","0","0"
