"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"25749","1","1","1"
"25873","0","0","0"
"25876","0","0","0"
"25886","0","0","0"
"25891","0","0","0"
"25895","0","0","0"
"25927","0","0","0"
"25936","0","0","0"
"25940","0","0","0"
"25944","0","0","0"
"25945","0","0","0"
"25953","0","0","0"
"25963","0","0","0"
"25982","0","0","0"
"25987","0","0","0"
"25989","0","0","0"
"25999","0","0","0"
"26003","0","0","0"
"26017","-1","-1","-1"
"26050","0","0","0"
"26063","0","0","0"
"26073","0","0","0"
"26090","1","1","1"
"26117","0","0","0"
"26120","0","0","0"
"26138","0","0","0"
"26145","0","0","0"
"26149","0","0","0"
"26165","0","0","0"
"26174","0","0","0"
"26222","0","0","0"
"26224","0","0","0"
"26235","0","0","0"
"26238","0","0","0"
"26254","0","0","0"
"26267","-1","-1","-1"
"26276","0","0","0"
"26286","0","0","0"
"26293","1","1","1"
"26313","0","0","0"
"26317","0","0","0"
"26331","0","0","0"
"26341","0","0","0"
"26361","0","0","0"
"26381","0","0","0"
"26383","1","1","1"
"26386","0","0","0"
"26399","0","0","0"
"26403","0","0","0"
"26474","0","0","0"
"26477","0","0","0"
"26478","0","0","0"
"26489","0","0","0"
"26499","0","0","0"
"26520","0","0","0"
"26528","0","0","0"
"26537","0","0","0"
"26584","0","0","0"
"26598","0","0","0"
"26626","0","0","0"
"26647","0","0","0"
"26654","-1","-1","-1"
"26667","0","0","0"
"26686","0","0","0"
"26693","0","0","0"
"26798","0","0","0"
"26803","0","0","0"
"26837","0","0","0"
"26857","0","0","0"
"26864","1","1","1"
