"Step","env: VSS - ep_info/Energy","env: VSS - ep_info/Energy__MIN","env: VSS - ep_info/Energy__MAX"
"487883","-25.39099471205742","-25.39099471205742","-25.39099471205742"
"487886","-41.78296259616794","-41.78296259616794","-41.78296259616794"
"487901","-64.66479210671855","-64.66479210671855","-64.66479210671855"
"487914","-71.640144366981","-71.640144366981","-71.640144366981"
"487915","-69.93439397475363","-69.93439397475363","-69.93439397475363"
"487950","-169.92320561702851","-169.92320561702851","-169.92320561702851"
"487951","-271.3840808298841","-271.3840808298841","-271.3840808298841"
"487955","-31.055913804807094","-31.055913804807094","-31.055913804807094"
"487984","-74.9090518058157","-74.9090518058157","-74.9090518058157"
"487986","-140.73374422494703","-140.73374422494703","-140.73374422494703"
"487989","-62.06106142778435","-62.06106142778435","-62.06106142778435"
"488005","-130.2393222085101","-130.2393222085101","-130.2393222085101"
"488026","-86.45193023218111","-86.45193023218111","-86.45193023218111"
"488096","-71.48331086093117","-71.48331086093117","-71.48331086093117"
"488108","-126.43991090642324","-126.43991090642324","-126.43991090642324"
"488250","-145.52282903342993","-145.52282903342993","-145.52282903342993"
"488265","-73.6566921741306","-73.6566921741306","-73.6566921741306"
"488323","-36.925836494235654","-36.925836494235654","-36.925836494235654"
"488338","-155.11019361785316","-155.11019361785316","-155.11019361785316"
"488342","-243.38203466081916","-243.38203466081916","-243.38203466081916"
"488350","-60.84186141011938","-60.84186141011938","-60.84186141011938"
"488355","-277.5257035689498","-277.5257035689498","-277.5257035689498"
"488356","-65.56125071895876","-65.56125071895876","-65.56125071895876"
"488381","-139.51775071797033","-139.51775071797033","-139.51775071797033"
"488388","-228.6069647205774","-228.6069647205774","-228.6069647205774"
"488390","-76.86857478569436","-76.86857478569436","-76.86857478569436"
"488392","-107.10942268371075","-107.10942268371075","-107.10942268371075"
"488396","-125.93706432733696","-125.93706432733696","-125.93706432733696"
"488412","-38.65724279675858","-38.65724279675858","-38.65724279675858"
"488421","-142.81477886916363","-142.81477886916363","-142.81477886916363"
"488425","-182.3191416959227","-182.3191416959227","-182.3191416959227"
"488469","-215.72813030785645","-215.72813030785645","-215.72813030785645"
"488474","-116.73287225967697","-116.73287225967697","-116.73287225967697"
"488496","-248.99668133703636","-248.99668133703636","-248.99668133703636"
"488513","-68.79862199306908","-68.79862199306908","-68.79862199306908"
"488514","-271.32392238866595","-271.32392238866595","-271.32392238866595"
"488545","-107.88504759500364","-107.88504759500364","-107.88504759500364"
"488551","-24.493338952143176","-24.493338952143176","-24.493338952143176"
"488553","-96.77373395707397","-96.77373395707397","-96.77373395707397"
"488555","-33.39827161924893","-33.39827161924893","-33.39827161924893"
"488574","-241.01954083011222","-241.01954083011222","-241.01954083011222"
"488622","-243.6472780790251","-243.6472780790251","-243.6472780790251"
"488632","-246.9716782205949","-246.9716782205949","-246.9716782205949"
"488637","-66.4039556031705","-66.4039556031705","-66.4039556031705"
"488660","-73.73980495983045","-73.73980495983045","-73.73980495983045"
"488667","-121.58582077158192","-171.0937286028364","-72.07791294032744"
"488750","-225.56729462778986","-225.56729462778986","-225.56729462778986"
"488766","-139.63159782662768","-139.63159782662768","-139.63159782662768"
"488791","-78.58499896355436","-78.58499896355436","-78.58499896355436"
"488795","-66.40617732032014","-66.40617732032014","-66.40617732032014"
"488813","-116.52822533667336","-116.52822533667336","-116.52822533667336"
"488833","-42.92319194930871","-42.92319194930871","-42.92319194930871"
"488848","-117.25455573288984","-117.25455573288984","-117.25455573288984"
"488900","-115.75229229293834","-115.75229229293834","-115.75229229293834"
"488909","-119.14978785787551","-119.14978785787551","-119.14978785787551"
"488967","-53.38771812603123","-53.38771812603123","-53.38771812603123"
"488970","-117.73290312973387","-117.73290312973387","-117.73290312973387"
"488974","-244.06778417561497","-244.06778417561497","-244.06778417561497"
"488980","-38.19726968864441","-38.19726968864441","-38.19726968864441"
"489015","-54.45679986397548","-54.45679986397548","-54.45679986397548"
"489025","-59.093312423222606","-59.093312423222606","-59.093312423222606"
"489032","-206.25002663428742","-206.25002663428742","-206.25002663428742"
"489068","-56.65843711353925","-56.65843711353925","-56.65843711353925"
"489083","-231.62404932031214","-231.62404932031214","-231.62404932031214"
"489088","-130.71731190365014","-130.71731190365014","-130.71731190365014"
"489089","-72.96532933784312","-72.96532933784312","-72.96532933784312"
"489094","-103.9088181930543","-103.9088181930543","-103.9088181930543"
"489119","-115.90171279126572","-115.90171279126572","-115.90171279126572"
"489191","-215.81751484962695","-215.81751484962695","-215.81751484962695"
"489205","-145.83514970124386","-145.83514970124386","-145.83514970124386"
"489207","-65.86443807490949","-65.86443807490949","-65.86443807490949"
"489221","-65.92624247383812","-65.92624247383812","-65.92624247383812"
"489248","-139.6819171891765","-139.6819171891765","-139.6819171891765"
"489255","-186.40923804318948","-186.40923804318948","-186.40923804318948"
"489273","-55.51472159421937","-55.51472159421937","-55.51472159421937"
"489303","-54.021010249371685","-54.021010249371685","-54.021010249371685"
"489315","-177.13148512948217","-177.13148512948217","-177.13148512948217"
"489367","-166.73518958071355","-166.73518958071355","-166.73518958071355"
"489383","-64.24989204772966","-64.24989204772966","-64.24989204772966"
"489387","-134.58912752150064","-134.58912752150064","-134.58912752150064"
"489394","-128.16866440079312","-128.16866440079312","-128.16866440079312"
"489413","-271.4237902117392","-271.4237902117392","-271.4237902117392"
"489424","-131.54722731568594","-131.54722731568594","-131.54722731568594"
"489438","-35.16056868605077","-35.16056868605077","-35.16056868605077"
"489464","-190.19949624339662","-190.19949624339662","-190.19949624339662"
"489467","-53.48304270461097","-53.48304270461097","-53.48304270461097"
"489487","-79.52549852900634","-79.52549852900634","-79.52549852900634"
"489490","-256.37605362685275","-256.37605362685275","-256.37605362685275"
"489580","-124.41674528564883","-124.41674528564883","-124.41674528564883"
"489588","-97.8066376622244","-97.8066376622244","-97.8066376622244"
"489594","-40.51359892776715","-40.51359892776715","-40.51359892776715"
"489598","-62.44945852011091","-62.44945852011091","-62.44945852011091"
"489605","-283.6344973143295","-283.6344973143295","-283.6344973143295"
"489637","-78.98783774536106","-78.98783774536106","-78.98783774536106"
"489669","-75.07531071631281","-75.07531071631281","-75.07531071631281"
"489683","-89.68322510923413","-89.68322510923413","-89.68322510923413"
"489695","-85.51492171371191","-85.51492171371191","-85.51492171371191"
"489710","-73.8287880928236","-73.8287880928236","-73.8287880928236"
"489741","-41.01830710242073","-41.01830710242073","-41.01830710242073"
"489744","-190.72859750438514","-190.72859750438514","-190.72859750438514"
"489797","-84.16564432035742","-84.16564432035742","-84.16564432035742"
"489801","-63.483335482864106","-63.483335482864106","-63.483335482864106"
"489812","-32.30671955730461","-32.30671955730461","-32.30671955730461"
"489835","-230.21783044276583","-230.21783044276583","-230.21783044276583"
"489890","-46.5244635701735","-46.5244635701735","-46.5244635701735"
"489900","-236.6509670643241","-236.6509670643241","-236.6509670643241"
"489920","-85.43393497506847","-85.43393497506847","-85.43393497506847"
"489945","-126.58966357552349","-126.58966357552349","-126.58966357552349"
"489959","-114.93863794774559","-114.93863794774559","-114.93863794774559"
"489974","-87.30031132300805","-87.30031132300805","-87.30031132300805"
"490049","-58.31637393582137","-58.31637393582137","-58.31637393582137"
"490051","-85.07831612428036","-85.07831612428036","-85.07831612428036"
"490052","-208.11837951549396","-208.11837951549396","-208.11837951549396"
"490060","-71.23609022031154","-71.23609022031154","-71.23609022031154"
"490082","-75.85298843089113","-75.85298843089113","-75.85298843089113"
"490115","-272.4017667679373","-272.4017667679373","-272.4017667679373"
"490121","-74.44368051031385","-74.44368051031385","-74.44368051031385"
"490133","-106.80385914698434","-106.80385914698434","-106.80385914698434"
"490168","-282.75971012287965","-282.75971012287965","-282.75971012287965"
"490179","-36.88623616177132","-36.88623616177132","-36.88623616177132"
"490186","-184.55963830443136","-184.55963830443136","-184.55963830443136"
"490210","-68.4385838470629","-68.4385838470629","-68.4385838470629"
"490298","-162.17749493885515","-162.17749493885515","-162.17749493885515"
"490316","-123.47225368932776","-123.47225368932776","-123.47225368932776"
"490374","-206.2706321629579","-206.2706321629579","-206.2706321629579"
"490380","-55.319353224299505","-55.319353224299505","-55.319353224299505"
"490382","-96.44202915928993","-96.44202915928993","-96.44202915928993"
"490388","-126.14942679978351","-185.11652597631823","-67.1823276232488"
"490389","-147.65015011393905","-147.65015011393905","-147.65015011393905"
"490414","-270.7869054699536","-270.7869054699536","-270.7869054699536"
"490449","-288.1883831793415","-288.1883831793415","-288.1883831793415"
"490454","-90.54523436071254","-90.54523436071254","-90.54523436071254"
"490460","-36.94962245972999","-36.94962245972999","-36.94962245972999"
"490466","-154.48385403312287","-154.48385403312287","-154.48385403312287"
"490484","-162.2189533947252","-162.2189533947252","-162.2189533947252"
"490494","-87.07459248406072","-87.07459248406072","-87.07459248406072"
"490522","-101.68930295747894","-101.68930295747894","-101.68930295747894"
"490553","-162.93605848171535","-240.56444607395525","-85.30767088947542"
"490578","-44.7080761734128","-44.7080761734128","-44.7080761734128"
"490592","-161.06898758479508","-161.06898758479508","-161.06898758479508"
"490628","-139.24551203359974","-139.24551203359974","-139.24551203359974"
"490630","-113.68281649606091","-113.68281649606091","-113.68281649606091"
"490632","-63.83995501219147","-63.83995501219147","-63.83995501219147"
"490669","-36.16824568097094","-48.20906149827256","-24.12742986366932"
"490699","-41.4416948433399","-41.4416948433399","-41.4416948433399"
"490715","-38.11330887452162","-38.11330887452162","-38.11330887452162"
"490750","-32.59049707510763","-32.59049707510763","-32.59049707510763"
"490754","-96.79954940023971","-96.79954940023971","-96.79954940023971"
"490773","-36.89874686095659","-36.89874686095659","-36.89874686095659"
"490779","-47.321353758204395","-47.321353758204395","-47.321353758204395"
"490784","-84.72029257285303","-84.72029257285303","-84.72029257285303"
"490806","-42.24585248815798","-42.24585248815798","-42.24585248815798"
"490832","-29.317986552832895","-29.317986552832895","-29.317986552832895"
"490905","-47.54736991943486","-47.54736991943486","-47.54736991943486"
"490911","-68.50125078249107","-68.50125078249107","-68.50125078249107"
"490918","-105.69163619539476","-105.69163619539476","-105.69163619539476"
"490966","-46.90226846427516","-46.90226846427516","-46.90226846427516"
"490995","-45.75606897230492","-45.75606897230492","-45.75606897230492"
"491027","-211.02030993260396","-211.02030993260396","-211.02030993260396"
"491028","-166.20711056634124","-166.20711056634124","-166.20711056634124"
"491032","-293.77017110128537","-293.77017110128537","-293.77017110128537"
"491058","-48.13610457516918","-48.13610457516918","-48.13610457516918"
"491103","-132.9301088679914","-132.9301088679914","-132.9301088679914"
"491104","-106.75077339684927","-106.75077339684927","-106.75077339684927"
"491114","-70.0904203216473","-70.0904203216473","-70.0904203216473"
"491133","-40.741333553508085","-40.741333553508085","-40.741333553508085"
"491142","-74.00087961767392","-74.00087961767392","-74.00087961767392"
"491169","-63.686939330011995","-63.686939330011995","-63.686939330011995"
"491205","-28.241601392027288","-28.241601392027288","-28.241601392027288"
"491214","-64.33300085751503","-64.33300085751503","-64.33300085751503"
"491220","-119.19210714494871","-119.19210714494871","-119.19210714494871"
"491247","-160.03711988430584","-160.03711988430584","-160.03711988430584"
"491261","-93.54962544569004","-93.54962544569004","-93.54962544569004"
"491339","-70.00125267151773","-70.00125267151773","-70.00125267151773"
"491364","-231.23105959707428","-231.23105959707428","-231.23105959707428"
"491410","-136.71203274910144","-136.71203274910144","-136.71203274910144"
"491427","-280.0649582956057","-280.0649582956057","-280.0649582956057"
"491457","-138.87547160798874","-138.87547160798874","-138.87547160798874"
"491459","-79.3866746731217","-79.3866746731217","-79.3866746731217"
"491474","-77.64200115059425","-77.64200115059425","-77.64200115059425"
