"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"13621","0","0","0"
"13626","0","0","0"
"13648","0","0","0"
"13659","0","0","0"
"13660","0","0","0"
"13677","0","0","0"
"13688","0","0","0"
"13694","0","0","0"
"13695","0","0","0"
"13715","0","0","0"
"13719","0","0","0"
"13720","0","0","0"
"13724","0","0","0"
"13733","0","0","0"
"13736","0","0","0"
"13738","0","0","0"
"13748","0","0","0"
"13752","0","0","0"
"13761","0","0","0"
"13777","0","0","0"
"13782","0","0","0"
"13786","0","0","0"
"13787","0","0","0"
"13795","0","0","0"
"13843","0","0","0"
"13848","0","0","0"
"13850","0","0","0"
"13899","0","0","0"
"13906","0","0","0"
"13933","0","0","0"
"13961","0","0","0"
"13966","0","0","0"
"13968","0","0","0"
"13969","0","0","0"
"13999","0","0","0"
"14014","0","0","0"
"14021","0","0","0"
"14027","0","0","0"
"14048","0","0","0"
"14060","0","0","0"
"14064","0","0","0"
"14067","0","0","0"
"14077","0","0","0"
"14088","0","0","0"
"14090","0","0","0"
"14115","0","0","0"
"14120","0","0","0"
"14133","0","0","0"
"14138","0","0","0"
"14144","0","0","0"
"14148","0","0","0"
"14160","0","0","0"
"14172","0","0","0"
"14186","0","0","0"
"14190","0","0","0"
"14191","-1","-1","-1"
"14195","0","0","0"
"14234","0","0","0"
"14243","0","0","0"
"14250","0","0","0"
"14254","-1","-1","-1"
"14299","0","0","0"
"14314","0","0","0"
"14345","0","0","0"
"14365","0","0","0"
"14366","0","0","0"
"14368","0","0","0"
"14369","0","0","0"
"14375","0","0","0"
"14378","0","0","0"
"14399","0","0","0"
"14414","0","0","0"
"14419","0","0","0"
"14420","0","0","0"
"14424","-1","-1","-1"
"14449","0","0","0"
"14467","0","0","0"
"14475","0","0","0"
"14495","0","0","0"
"14497","0","0","0"
"14515","0","0","0"
"14520","0","0","0"
"14524","0","0","0"
"14533","0","0","0"
"14535","0","0","0"
"14536","0","0","0"
"14544","0","0","0"
"14556","0","0","0"
"14571","0","0","0"
"14586","0","0","0"
"14591","0","0","0"
"14595","0","0","0"
"14622","0","0","0"
"14648","-1","-1","-1"
"14673","0","0","0"
"14679","-1","-1","-1"
"14706","0","0","0"
"14714","0","0","0"
"14715","-1","-1","-1"
"14733","0","0","0"
"14737","0","0","0"
"14765","0","0","0"
"14768","0","0","0"
"14773","0","0","0"
"14775","0","0","0"
"14799","0","0","0"
"14805","0","0","0"
"14814","0","0","0"
"14848","0","0","0"
"14859","0","0","0"
"14867","0","0","0"
"14875","0","0","0"
"14877","0","0","0"
"14894","0","0","0"
"14897","0","0","0"
"14905","0","0","0"
"14915","0","0","0"
"14920","0","0","0"
"14944","0","0","0"
"14948","0","0","0"
"14951","0","0","0"
"14964","0","0","0"
"14990","0","0","0"
"14991","0","0","0"
"15048","0","0","0"
"15059","0","0","0"
"15106","0","0","0"
"15114","0","0","0"
"15115","0","0","0"
"15134","0","0","0"
"15137","0","0","0"
"15207","0.5","0","1"
"15214","0","0","0"
"15220","0","0","0"
"15224","0","0","0"
"15240","0","0","0"
"15259","0","0","0"
"15267","0","0","0"
"15277","0","0","0"
"15279","-1","-1","-1"
"15290","0","0","0"
"15297","0","0","0"
"15320","0","0","0"
"15324","0","0","0"
"15335","0","0","0"
"15338","0","0","0"
"15349","0","0","0"
"15352","0","0","0"
"15387","0","0","0"
"15390","0","0","0"
"15391","0","0","0"
"15422","0","0","0"
"15443","0","0","0"
"15448","0","0","0"
"15454","0","0","0"
