"Step","Minecart-Baseline_1726019116 - ep_info/Fuel","Minecart-Baseline_1726019116 - ep_info/Fuel__MIN","Minecart-Baseline_1726019116 - ep_info/Fuel__MAX"
"132324","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"132328","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"132333","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"132343","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"132345","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"132370","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"132378","-1.2599999755620956","-1.2599999755620956","-1.2599999755620956"
"132383","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"132401","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"132409","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"132431","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"132439","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"132447","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"132471","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"132521","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"132541","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132548","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"132564","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"132576","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132618","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132636","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"132665","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"132689","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"132714","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132775","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"132817","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132841","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"132843","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"132853","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"132916","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"132922","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132937","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132960","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"132993","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"132995","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"133024","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133035","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"133037","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"133038","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"133080","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"133087","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"133143","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"133155","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"133201","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"133203","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"133225","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"133238","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"133241","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"133294","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133300","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133323","-1.3999999724328518","-1.3999999724328518","-1.3999999724328518"
"133336","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133417","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"133451","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"133456","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"133466","-1.3999999798834324","-1.3999999798834324","-1.3999999798834324"
"133473","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133483","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"133487","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"133503","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"133506","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"133510","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"133526","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133537","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133556","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133560","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133570","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133573","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133599","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"133600","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133605","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133608","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"133612","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"133622","-1.519999973475933","-1.519999973475933","-1.519999973475933"
"133628","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"133636","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133642","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"133645","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133648","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133653","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133661","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133668","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133669","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"133682","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133695","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"133697","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"133725","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133727","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133742","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133747","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133771","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133774","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133776","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133782","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133789","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133800","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133802","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133807","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133838","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"133848","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133861","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133901","-1.1799999810755253","-1.1799999810755253","-1.1799999810755253"
"133902","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"133905","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133917","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133926","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133952","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133968","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133977","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"133983","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134024","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"134036","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134044","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"134074","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134142","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134149","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"134226","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"134241","-1.279999978840351","-1.279999978840351","-1.279999978840351"
"134247","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"134272","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134300","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134331","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"134332","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"134342","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134343","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134345","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134379","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"134396","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134397","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134417","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"134430","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"134432","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134435","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"134441","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"134457","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134458","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134491","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134520","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"134529","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134548","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134556","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134642","-1.7999999672174454","-1.7999999672174454","-1.7999999672174454"
"134648","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"134672","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134681","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134693","-1.259999979287386","-1.259999979287386","-1.259999979287386"
"134694","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134696","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134734","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"134796","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"134820","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134830","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134832","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134873","-3.719999920576811","-3.719999920576811","-3.719999920576811"
"134893","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"134894","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"134917","-1.1799999810755253","-1.1799999810755253","-1.1799999810755253"
"134927","-1.379999976605177","-1.379999976605177","-1.379999976605177"
"134930","-1.4399999715387821","-1.4399999715387821","-1.4399999715387821"
"134953","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"134981","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"134987","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"134993","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135015","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"135017","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"135024","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135032","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"135035","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"135036","-1.259999979287386","-1.259999979287386","-1.259999979287386"
"135050","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"135076","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135082","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135084","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135121","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135161","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"135207","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"135221","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"135262","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135298","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135319","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"135322","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135344","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"135366","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"135426","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135431","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"135467","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135486","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"135577","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"135578","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"135580","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"135588","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"135619","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"135621","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"135641","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135644","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"135663","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"135696","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135716","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135734","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"135750","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135761","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135778","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135813","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135836","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135844","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135845","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135861","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135864","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"135895","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"135900","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"135905","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135917","-1.519999973475933","-1.519999973475933","-1.519999973475933"
"135948","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135982","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"135990","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136012","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136022","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136027","-1.759999968111515","-1.759999968111515","-1.759999968111515"
"136032","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"136049","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"136113","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136145","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136213","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"136219","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136228","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136230","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"136236","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136272","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"136315","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136324","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"136325","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"136350","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136361","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136372","-1.2399999760091305","-1.2399999760091305","-1.2399999760091305"
"136414","-1.299999974668026","-1.299999974668026","-1.299999974668026"
"136448","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136497","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136529","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136548","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136574","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"136581","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"136615","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136622","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136637","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136642","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"136658","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"136735","-1.599999975413084","-1.599999975413084","-1.599999975413084"
"136794","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136798","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136809","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136813","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136826","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136847","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"136901","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136944","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"136970","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"136978","-1.3599999733269215","-1.3599999733269215","-1.3599999733269215"
"136985","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"136989","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"136995","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137016","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137091","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"137115","-1.0999999828636646","-1.0999999828636646","-1.0999999828636646"
"137136","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137149","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137188","-1.4399999789893627","-1.4399999789893627","-1.4399999789893627"
"137190","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137194","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"137204","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"137214","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"137229","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137231","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137245","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"137283","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137300","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137315","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"137317","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137325","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"137329","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"137345","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137350","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"137360","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137406","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137412","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"137442","-1.0999999828636646","-1.0999999828636646","-1.0999999828636646"
"137455","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137469","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137483","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137503","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137604","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137616","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137667","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137707","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137725","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"137727","-1.3799999803304672","-1.3799999803304672","-1.3799999803304672"
"137738","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137762","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"137766","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137786","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"137809","-2.7999999411404133","-2.7999999411404133","-2.7999999411404133"
"137822","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"137829","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137849","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"137860","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137901","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"137907","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"137918","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137953","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137964","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"137973","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"137992","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138001","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138045","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"138051","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138060","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138092","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138109","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138121","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138143","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"138162","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"138186","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138196","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138212","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138225","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138237","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"138292","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138354","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138362","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138381","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138391","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138400","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138408","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138411","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138423","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"138475","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138496","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138508","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138519","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"138536","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"138563","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138588","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138619","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"138623","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138650","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"138671","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"138672","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"138690","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138701","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138721","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"138732","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138738","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138761","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138771","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138783","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138800","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"138803","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"138807","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"138822","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138825","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138830","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"138865","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138882","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138927","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"138946","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"138949","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138956","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"138958","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"138959","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"138964","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"138971","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138980","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138983","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"138998","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139014","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139028","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"139087","-1.1999999806284904","-1.1999999806284904","-1.1999999806284904"
"139122","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139147","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139212","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"139217","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"139281","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"139294","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"139358","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"139366","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139371","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139378","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139380","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139395","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139414","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139425","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"139431","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"139440","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"139471","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"139478","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"139534","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"139535","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"139571","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"139581","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"139638","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139640","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139656","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"139679","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"139680","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"139690","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"139698","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"139709","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"139712","-0.9599999822676182","-0.9599999822676182","-0.9599999822676182"
"139717","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"139725","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139726","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"139746","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"139759","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"139761","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
