"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"77583","-12","-12","-12"
"77586","-30","-30","-30"
"77597","-20","-20","-20"
"77601","-48","-48","-48"
"77614","-30","-30","-30"
"77653","-24","-24","-24"
"77658","-109","-109","-109"
"77669","-64","-64","-64"
"77677","-33","-33","-33"
"77700","-172","-172","-172"
"77737","-84","-84","-84"
"77745","-105","-105","-105"
"77747","-27","-27","-27"
"77771","-29","-29","-29"
"77801","-40","-40","-40"
"77803","-25","-25","-25"
"77815","-30","-30","-30"
"77832","-48","-48","-48"
"77850","-48","-48","-48"
"77853","-28","-28","-28"
"77855","-36","-36","-36"
"77880","-22","-22","-22"
"77881","-39","-39","-39"
"77882","-25","-25","-25"
"77934","-26","-26","-26"
"77969","-18","-18","-18"
"77978","-27","-27","-27"
"77979","-51","-51","-51"
"77990","-76","-76","-76"
"77994","-41","-41","-41"
"78056","-20","-20","-20"
"78057","-31","-31","-31"
"78083","-40","-40","-40"
"78094","-28","-28","-28"
"78114","-51","-51","-51"
"78123","-64","-64","-64"
"78141","-45","-45","-45"
"78151","-95","-95","-95"
"78155","-44","-49","-39"
"78164","-46","-46","-46"
"78190","-68","-68","-68"
"78206","-13","-13","-13"
"78243","-112","-112","-112"
"78258","-46","-46","-46"
"78264","-41","-41","-41"
"78268","-259","-259","-259"
"78276","-45","-45","-45"
"78284","-72","-72","-72"
"78286","-47","-47","-47"
"78312","-63","-63","-63"
"78340","-60","-60","-60"
"78372","-39","-39","-39"
"78380","-51","-51","-51"
"78382","-31","-31","-31"
"78384","-45","-45","-45"
"78388","-39","-39","-39"
"78392","-19","-19","-19"
"78408","-31","-31","-31"
"78467","-30","-30","-30"
"78474","-219","-219","-219"
"78482","-47","-47","-47"
"78523","-46","-46","-46"
"78524","-35","-35","-35"
"78525","-49","-49","-49"
"78559","-42","-42","-42"
"78573","-283","-283","-283"
"78583","-205","-371","-39"
"78592","-25","-25","-25"
"78612","-62","-62","-62"
"78615","-59","-59","-59"
"78624","-47","-47","-47"
"78631","-30","-30","-30"
"78646","-109","-109","-109"
"78665","-28","-28","-28"
"78666","-46","-46","-46"
"78723","-40","-40","-40"
"78768","-59","-59","-59"
"78771","-24","-24","-24"
"78779","-17","-17","-17"
"78786","-113","-113","-113"
"78790","-35","-35","-35"
"78807","-35.5","-37","-34"
"78877","-32","-32","-32"
"78894","-36","-36","-36"
"78895","-23","-23","-23"
"78896","-46","-54","-38"
"78935","-45","-45","-45"
"78951","-32","-32","-32"
"78962","-64","-64","-64"
"78971","-45","-45","-45"
"78991","-130","-130","-130"
"78997","-86","-86","-86"
"79001","-54","-54","-54"
"79019","-31","-31","-31"
"79049","-15","-15","-15"
"79051","-29","-29","-29"
"79056","-39","-39","-39"
"79066","-35","-35","-35"
"79082","-50","-50","-50"
"79089","-64","-64","-64"
"79090","-34","-34","-34"
"79096","-42","-42","-42"
"79202","-326","-326","-326"
"79206","-296","-296","-296"
"79217","-26","-26","-26"
"79219","-26","-26","-26"
"79222","-45","-45","-45"
"79232","-29","-29","-29"
"79246","-38","-38","-38"
"79253","-205","-205","-205"
"79257","-32","-32","-32"
"79297","-59","-59","-59"
"79300","-32","-32","-32"
"79309","-67","-67","-67"
"79311","-24","-24","-24"
"79312","-41","-41","-41"
"79320","-69","-69","-69"
"79326","-38","-38","-38"
"79332","-42","-42","-42"
"79345","-64","-64","-64"
"79352","-20","-20","-20"
"79365","-44","-44","-44"
"79370","-46","-46","-46"
"79373","-28","-28","-28"
"79377","-21","-21","-21"
"79402","-65","-65","-65"
"79433","-54","-54","-54"
"79458","-19","-19","-19"
"79472","-360","-360","-360"
"79494","-15","-15","-15"
"79495","-36","-36","-36"
"79508","-62","-62","-62"
"79511","-49","-49","-49"
"79512","-41","-41","-41"
"79519","-62","-62","-62"
"79523","-245","-245","-245"
"79559","-463","-463","-463"
"79563","-45","-45","-45"
"79574","-31","-31","-31"
"79579","-33","-33","-33"
"79601","-27","-27","-27"
"79602","-64","-64","-64"
"79603","-44","-44","-44"
"79604","-26","-26","-26"
"79617","-20","-20","-20"
"79632","-21","-21","-21"
"79633","-21","-21","-21"
"79643","-44","-44","-44"
"79659","-42","-42","-42"
"79661","-27","-27","-27"
"79733","-73","-73","-73"
"79735","-107","-107","-107"
"79748","-37","-37","-37"
"79759","-58","-58","-58"
"79818","-50","-50","-50"
"79828","-11","-11","-11"
"79830","-13","-13","-13"
"79841","-24","-24","-24"
"79848","-34","-34","-34"
"79850","-39","-39","-39"
"79863","-41","-41","-41"
"79876","-30","-30","-30"
"79898","-22","-22","-22"
"79943","-43","-43","-43"
"79957","-45","-45","-45"
"79997","-47","-47","-47"
"80000","-56","-56","-56"
"80004","-63","-63","-63"
"80013","-36","-36","-36"
"80014","-44","-44","-44"
"80026","-77","-77","-77"
"80033","-81","-81","-81"
"80040","-61","-61","-61"
"80053","-62","-62","-62"
"80117","-25","-25","-25"
"80122","-32","-32","-32"
"80127","-44","-44","-44"
"80137","-21","-21","-21"
"80150","-40","-40","-40"
"80162","-63","-63","-63"
"80165","-47","-47","-47"
"80173","-105","-105","-105"
"80199","-25","-25","-25"
"80255","-57","-57","-57"
"80263","-16","-16","-16"
"80267","-19","-19","-19"
"80282","-22","-22","-22"
"80284","-35","-35","-35"
"80300","-248","-248","-248"
"80313","-32","-32","-32"
"80329","-18","-18","-18"
"80387","-25","-25","-25"
"80393","-54","-54","-54"
"80417","-27","-27","-27"
"80422","-51","-51","-51"
"80456","-35","-35","-35"
"80494","-111","-111","-111"
"80495","-104","-104","-104"
"80496","-21","-21","-21"
"80500","-15","-15","-15"
"80511","-12","-12","-12"
"80512","-45","-45","-45"
"80541","-55","-55","-55"
"80544","-58","-58","-58"
"80570","-321","-321","-321"
"80573","-27","-27","-27"
"80574","-60","-60","-60"
"80575","-30","-30","-30"
"80577","-106","-106","-106"
"80591","-57","-57","-57"
"80614","-71","-71","-71"
"80633","-302","-302","-302"
"80656","-23","-23","-23"
"80669","-90","-90","-90"
"80674","-28","-28","-28"
"80693","-26","-26","-26"
"80695","-37","-37","-37"
"80741","-235","-235","-235"
"80748","-123","-123","-123"
"80750","-36","-36","-36"
"80767","-48","-48","-48"
"80776","-70","-70","-70"
"80777","-36","-36","-36"
"80784","-35","-35","-35"
"80819","-29","-29","-29"
"80833","-26","-26","-26"
"80846","-40","-40","-40"
"80848","-412","-412","-412"
"80855","-59","-59","-59"
"80856","-28","-28","-28"
"80874","-45","-45","-45"
"80875","-30","-30","-30"
"80880","-54","-54","-54"
"80897","-21","-21","-21"
"80977","-25","-25","-25"
"80981","-429","-429","-429"
"80997","-55","-55","-55"
"81000","-271","-271","-271"
"81039","-31","-31","-31"
"81056","-31","-31","-31"
"81094","-31","-31","-31"
"81097","-118","-118","-118"
"81099","-86","-86","-86"
"81123","-57","-57","-57"
"81125","-33","-33","-33"
"81164","-53","-53","-53"
"81166","-44","-44","-44"
"81182","-79","-79","-79"
"81189","-169","-169","-169"
"81192","-16","-16","-16"
"81233","-54","-54","-54"
"81248","-57","-57","-57"
"81265","-23","-23","-23"
"81270","-102","-102","-102"
"81310","-23","-23","-23"
"81328","-35","-35","-35"
"81329","-196","-196","-196"
"81377","-57","-57","-57"
"81386","-72","-72","-72"
"81388","-57","-57","-57"
"81427","-47","-47","-47"
"81440","-161.5","-237","-86"
"81479","-25","-25","-25"
"81498","-88","-88","-88"
"81514","-107","-107","-107"
"81516","-62","-62","-62"
"81550","-71","-71","-71"
"81570","-387","-387","-387"
"81584","-22","-22","-22"
"81598","-37","-37","-37"
"81602","-21","-21","-21"
"81666","-46","-46","-46"
"81667","-232","-232","-232"
"81680","-61","-61","-61"
"81729","-46","-46","-46"
"81767","-31","-31","-31"
"81771","-23","-23","-23"
"81773","-25","-25","-25"
"81780","-12","-12","-12"
"81804","-43","-43","-43"
"81830","-29","-29","-29"
"81832","-75","-75","-75"
"81833","-33","-33","-33"
"81865","-54","-54","-54"
"81871","-29","-29","-29"
"81892","-238","-238","-238"
"81901","-55","-55","-55"
"81903","-312","-312","-312"
"81906","-201","-201","-201"
"81944","-29","-29","-29"
"81959","-32","-32","-32"
"81971","-36","-36","-36"
"81973","-21","-21","-21"
"81985","-40","-40","-40"
"81986","-47","-47","-47"
"82024","-292","-292","-292"
"82036","-22","-22","-22"
"82056","-433","-433","-433"
"82064","-55","-55","-55"
"82077","-37","-37","-37"
"82078","-82","-123","-41"
"82141","-49","-49","-49"
"82150","-41","-41","-41"
"82161","-56","-56","-56"
"82163","-36","-36","-36"
"82165","-27","-27","-27"
"82167","-9","-9","-9"
"82170","-36","-36","-36"
"82196","-116","-116","-116"
"82270","-231","-231","-231"
"82304","-35","-35","-35"
"82324","-27","-27","-27"
"82325","-64","-64","-64"
"82339","-24","-24","-24"
"82353","-260","-260","-260"
"82357","-38","-38","-38"
"82361","-345","-345","-345"
"82376","-44","-44","-44"
"82395","-43","-43","-43"
"82417","-43","-43","-43"
"82418","-56","-56","-56"
"82428","-252","-252","-252"
"82432","-35","-35","-35"
"82434","-214","-214","-214"
"82436","-51","-51","-51"
"82438","-28","-28","-28"
"82441","-25","-25","-25"
"82466","-18","-18","-18"
"82469","-46","-46","-46"
"82483","-35","-35","-35"
"82513","-306","-306","-306"
"82514","-297","-297","-297"
"82544","-22","-22","-22"
"82551","-27","-27","-27"
"82556","-42","-42","-42"
"82582","-18","-18","-18"
"82607","-23","-23","-23"
"82609","-58","-58","-58"
"82667","-165.5","-292","-39"
"82669","-20","-20","-20"
"82672","-53","-53","-53"
"82689","-30","-30","-30"
"82696","-14","-14","-14"
"82700","-41","-41","-41"
"82703","-54","-54","-54"
"82705","-50","-50","-50"
"82741","-19","-19","-19"
"82771","-104.5","-176","-33"
"82772","-67","-67","-67"
"82783","-50","-50","-50"
"82784","-58","-58","-58"
"82787","-22","-22","-22"
"82824","-55","-55","-55"
"82826","-27","-27","-27"
"82852","-39","-39","-39"
"82857","-52","-52","-52"
"82859","-402","-402","-402"
"82871","-41","-41","-41"
"82877","-100","-100","-100"
"82909","-26","-26","-26"
"82937","-41","-41","-41"
"82942","-17","-17","-17"
"82947","-66","-66","-66"
"82963","-30","-30","-30"
"82965","-38","-38","-38"
"82976","-413","-413","-413"
"83003","-26","-26","-26"
"83015","-75","-75","-75"
"83021","-49","-49","-49"
"83023","-15","-15","-15"
"83035","-43.5","-61","-26"
"83045","-33","-33","-33"
"83052","-39","-39","-39"
"83077","-648","-648","-648"
"83078","-325","-325","-325"
"83089","-59","-59","-59"
"83102","-42","-46","-38"
"83128","-37","-37","-37"
"83184","-58","-58","-58"
"83193","-17","-17","-17"
"83196","-17","-17","-17"
"83200","-46","-46","-46"
"83201","-32","-32","-32"
"83215","-34","-41","-27"
"83221","-29","-37","-21"
"83226","-59","-59","-59"
"83233","-6","-6","-6"
"83243","-31","-31","-31"
"83259","-16","-16","-16"
"83281","-23","-23","-23"
"83329","-18","-18","-18"
"83336","-10","-10","-10"
"83361","-40","-40","-40"
"83374","-26","-26","-26"
"83402","-29","-29","-29"
"83430","-39","-39","-39"
"83436","-53","-53","-53"
"83438","-36","-36","-36"
"83458","-326","-326","-326"
"83467","-36","-36","-36"
"83486","-45","-45","-45"
"83492","-40","-40","-40"
"83496","-36","-36","-36"
"83498","-54","-54","-54"
"83500","-51","-51","-51"
"83522","-24","-24","-24"
"83540","-210","-210","-210"
"83568","-16","-16","-16"
"83576","-14","-14","-14"
"83580","-44","-44","-44"
"83581","-43","-43","-43"
"83584","-34","-34","-34"
"83585","-36","-36","-36"
"83591","-51","-51","-51"
"83596","-36","-36","-36"
"83671","-36","-36","-36"
"83676","-42","-42","-42"
"83714","-39","-39","-39"
"83747","-99","-99","-99"
"83750","-55","-55","-55"
"83778","-55","-55","-55"
"83782","-35","-35","-35"
"83787","-54","-54","-54"
"83791","-51","-51","-51"
"83792","-40","-40","-40"
"83793","-34","-34","-34"
"83794","-42","-42","-42"
"83796","-36","-36","-36"
"83799","-50","-50","-50"
"83801","-17","-17","-17"
"83827","-49","-49","-49"
"83862","-26.5","-29","-24"
"83866","-47","-47","-47"
"83869","-20","-20","-20"
"83872","-40","-40","-40"
"83892","-54","-54","-54"
"83920","-78","-78","-78"
"83936","-83","-83","-83"
"83967","-260","-260","-260"
"83969","-15","-15","-15"
"83973","-25","-25","-25"
"83975","-21","-21","-21"
"84004","-14","-14","-14"
"84034","-25","-25","-25"
"84039","-36","-36","-36"
"84045","-46","-46","-46"
"84074","-327","-327","-327"
"84077","-23","-23","-23"
"84087","-26","-26","-26"
"84126","-48","-48","-48"
"84134","-31","-31","-31"
"84159","-30","-30","-30"
"84171","-49","-49","-49"
"84177","-77","-77","-77"
"84179","-258","-258","-258"
"84180","-37","-37","-37"
"84193","-52","-52","-52"
"84233","-32","-32","-32"
"84264","-52","-52","-52"
"84272","-49","-49","-49"
"84286","-68","-68","-68"
"84320","-23","-23","-23"
"84356","-83","-83","-83"
"84365","-61","-61","-61"
"84389","-29","-29","-29"
"84390","-21","-21","-21"
"84398","-65","-65","-65"
"84409","-92","-92","-92"
"84422","-37","-37","-37"
"84434","-40","-40","-40"
"84458","-62","-62","-62"
"84459","-150","-150","-150"
"84468","-80","-80","-80"
"84473","-35","-35","-35"
"84498","-525","-525","-525"
"84522","-72","-72","-72"
"84557","-32","-32","-32"
"84585","-47","-47","-47"
"84599","-33","-33","-33"
"84608","-50","-50","-50"
"84623","-41","-41","-41"
"84625","-26","-26","-26"
"84634","-18","-18","-18"
"84641","-37","-37","-37"
"84642","-23","-23","-23"
"84649","-17","-17","-17"
"84678","-24","-24","-24"
"84685","-37","-37","-37"
"84714","-29","-29","-29"
"84719","-22","-22","-22"
"84724","-49","-49","-49"
"84766","-98","-98","-98"
"84767","-184.5","-328","-41"
"84770","-333","-333","-333"
"84778","-408","-408","-408"
"84787","-200","-200","-200"
"84802","-41","-41","-41"
"84849","-48","-48","-48"
"84852","-36","-36","-36"
"84859","-107","-107","-107"
"84860","-66","-66","-66"
"84892","-61","-61","-61"
"84914","-22","-22","-22"
"84926","-22","-22","-22"
"84928","-71","-71","-71"
"84936","-114","-114","-114"
"84959","-63","-63","-63"
"84964","-57","-57","-57"
"84967","-29","-29","-29"
"84989","-46","-46","-46"
"85027","-29","-29","-29"
"85038","-51","-51","-51"
"85056","-36","-36","-36"
"85095","-121","-121","-121"
"85097","-39","-39","-39"
"85106","-115","-115","-115"
"85108","-76","-76","-76"
"85153","-38","-38","-38"
"85154","-25","-25","-25"
"85156","-37","-37","-37"
"85181","-38","-38","-38"
"85187","-31","-31","-31"
"85221","-40","-40","-40"
"85227","-36","-36","-36"
"85229","-33","-33","-33"
"85251","-23","-23","-23"
"85252","-202","-202","-202"
"85253","-22","-22","-22"
"85259","-42","-42","-42"
"85270","-279","-279","-279"
"85277","-34","-34","-34"
"85280","-29","-29","-29"
"85284","-36","-36","-36"
"85322","-23","-23","-23"
"85372","-30","-30","-30"
"85377","-46","-46","-46"
"85390","-42","-42","-42"
"85416","-68","-68","-68"
"85420","-62","-62","-62"
"85435","-44","-44","-44"
"85449","-27","-27","-27"
"85453","-32","-32","-32"
"85472","-171","-171","-171"
"85474","-70","-70","-70"
"85477","-36","-36","-36"
"85499","-65","-65","-65"
"85501","-56","-56","-56"
"85504","-16","-16","-16"
"85506","-19","-19","-19"
"85515","-22","-22","-22"
"85526","-34","-34","-34"
"85543","-25","-25","-25"
"85563","-42","-42","-42"
"85567","-36","-36","-36"
"85574","-33","-33","-33"
"85602","-62","-62","-62"
"85624","-30","-30","-30"
"85668","-32","-32","-32"
"85673","-24","-24","-24"
"85679","-23","-23","-23"
"85682","-18","-18","-18"
"85692","-30","-30","-30"
"85736","-47","-54","-40"
"85737","-23","-23","-23"
"85747","-28","-28","-28"
"85760","-24","-24","-24"
"85770","-204","-204","-204"
"85791","-45","-45","-45"
"85819","-40","-40","-40"
"85825","-38","-38","-38"
"85826","-45","-45","-45"
"85832","-47","-47","-47"
"85835","-381","-381","-381"
"85858","-44","-44","-44"
"85866","-52","-52","-52"
"85876","-25","-25","-25"
"85922","-51","-51","-51"
"85936","-45","-45","-45"
"85940","-37","-37","-37"
"85941","-29","-29","-29"
"85943","-24","-24","-24"
"85956","-248","-248","-248"
"85963","-54","-54","-54"
"85967","-51","-51","-51"
"85970","-55","-55","-55"
"85972","-32","-32","-32"
"86032","-53","-53","-53"
"86033","-23","-23","-23"
"86034","-36","-36","-36"
"86037","-70","-70","-70"
"86041","-400","-400","-400"
"86045","-28","-28","-28"
"86051","-41.5","-45","-38"
"86052","-71","-71","-71"
"86055","-46","-46","-46"
"86076","-31","-31","-31"
"86081","-57","-57","-57"
"86150","-52","-52","-52"
"86152","-41","-41","-41"
"86153","-11","-11","-11"
"86155","-31","-31","-31"
"86168","-37","-37","-37"
"86207","-40","-40","-40"
"86208","-26","-26","-26"
"86233","-39","-39","-39"
"86237","-21","-21","-21"
"86241","-30","-30","-30"
"86246","-22","-22","-22"
"86265","-19","-19","-19"
"86276","-59","-59","-59"
"86277","-497","-497","-497"
"86279","-36","-36","-36"
"86280","-45","-45","-45"
"86284","-25.5","-30","-21"
"86287","-58","-58","-58"
"86299","-12","-12","-12"
"86305","-44","-44","-44"
"86311","-34","-34","-34"
"86337","-49","-49","-49"
"86338","-40","-40","-40"
"86339","-22","-22","-22"
"86352","-44","-44","-44"
"86360","-52","-52","-52"
"86365","-17","-17","-17"
"86372","-40","-40","-40"
"86403","-31","-31","-31"
"86442","-20","-20","-20"
"86476","-36","-36","-36"
"86485","-17","-17","-17"
"86487","-25","-25","-25"
"86502","-36","-36","-36"
"86511","-12","-12","-12"
"86512","-37","-37","-37"
"86514","-24","-24","-24"
"86574","-47","-47","-47"
"86623","-59","-59","-59"
"86624","-27","-27","-27"
"86630","-21","-21","-21"
"86633","-33","-33","-33"
"86634","-39","-39","-39"
"86658","-59","-59","-59"
"86718","-17","-17","-17"
"86742","-40","-40","-40"
"86746","-36","-36","-36"
"86747","-12","-12","-12"
"86768","-54","-54","-54"
"86784","-78","-78","-78"
"86792","-38","-38","-38"
"86799","-26","-26","-26"
"86832","-59","-59","-59"
"86834","-27","-27","-27"
"86836","-47","-47","-47"
"86857","-37","-37","-37"
"86858","-24","-24","-24"
"86864","-57","-57","-57"
"86866","-35","-35","-35"
"86868","-44","-44","-44"
"86879","-51","-51","-51"
"86903","-52","-54","-50"
"86925","-37","-37","-37"
"86956","-156","-156","-156"
"86970","-42","-42","-42"
"86983","-30","-30","-30"
"87001","-38","-38","-38"
"87003","-37","-37","-37"
"87022","-57","-57","-57"
"87034","-55","-55","-55"
"87035","-34","-34","-34"
"87037","-20","-20","-20"
"87038","-32","-32","-32"
"87039","-23","-23","-23"
"87049","-8","-8","-8"
"87064","-10","-10","-10"
"87092","-29","-29","-29"
"87105","-25","-25","-25"
"87123","-33","-33","-33"
"87152","-49","-49","-49"
"87157","-41","-41","-41"
"87160","-59","-59","-59"
"87161","-16","-16","-16"
"87187","-22","-22","-22"
"87208","-99","-99","-99"
"87218","-41","-41","-41"
"87239","-51","-51","-51"
"87241","-34","-34","-34"
"87242","-35","-35","-35"
"87244","-39","-39","-39"
"87258","-80","-80","-80"
"87279","-29","-29","-29"
"87284","-41","-41","-41"
"87286","-27","-27","-27"
"87305","-380","-380","-380"
"87313","-49","-49","-49"
"87348","-35","-40","-30"
"87352","-51","-51","-51"
"87356","-34","-34","-34"
"87366","-41","-41","-41"
"87367","-29","-29","-29"
"87370","-32","-32","-32"
"87376","-24","-24","-24"
"87404","-30","-30","-30"
"87408","-89","-89","-89"
"87409","-37","-37","-37"
"87415","-31","-31","-31"
"87436","-33","-33","-33"
"87448","-34","-34","-34"
"87456","-35","-35","-35"
"87459","-44","-44","-44"
"87464","-24","-24","-24"
"87474","-23","-23","-23"
"87475","-54","-54","-54"
"87476","-61","-61","-61"
"87477","-48","-48","-48"
"87487","-246","-246","-246"
"87513","-45","-45","-45"
"87521","-22","-22","-22"
"87522","-31","-31","-31"
"87547","-35","-35","-35"
"87563","-25","-25","-25"
"87569","-38","-38","-38"
"87590","-45","-45","-45"
"87594","-19","-19","-19"
"87618","-21","-21","-21"
"87623","-57","-57","-57"
"87679","-52","-52","-52"
"87694","-71","-71","-71"
"87697","-24","-24","-24"
"87707","-37","-37","-37"
"87711","-42","-42","-42"
"87731","-61","-61","-61"
"87746","-56","-56","-56"
"87748","-61","-61","-61"
"87750","-21","-21","-21"
"87755","-64","-64","-64"
"87757","-43","-43","-43"
"87763","-42","-42","-42"
"87773","-55","-55","-55"
"87810","-81","-81","-81"
"87825","-28","-28","-28"
"87832","-46","-46","-46"
"87836","-34","-34","-34"
"87862","-69","-69","-69"
"87902","-39","-39","-39"
"87923","-52","-52","-52"
"87927","-38","-38","-38"
"87929","-51","-51","-51"
"87933","-18","-18","-18"
"87958","-17","-17","-17"
"87964","-14","-14","-14"
"87987","-21","-21","-21"
"87991","-31","-31","-31"
"88001","-26","-26","-26"
"88010","-52","-52","-52"
"88013","-35","-35","-35"
"88038","-18","-18","-18"
"88050","-45","-45","-45"
"88063","-163","-163","-163"
"88075","-16","-16","-16"
"88082","-42","-42","-42"
"88083","-44","-44","-44"
"88084","-40","-44","-36"
"88086","-47","-47","-47"
"88087","-29","-29","-29"
"88088","-40","-40","-40"
"88102","-43","-43","-43"
"88116","-29","-29","-29"
"88131","-23","-23","-23"
"88161","-486","-486","-486"
"88178","-87","-87","-87"
"88195","-51","-51","-51"
"88204","-39","-39","-39"
"88206","-41","-41","-41"
"88247","-36","-36","-36"
"88249","-22","-22","-22"
"88259","-24","-24","-24"
"88260","-48","-62","-34"
"88266","-30","-30","-30"
"88276","-22","-22","-22"
"88280","-25","-25","-25"
"88293","-41","-41","-41"
"88294","-61","-61","-61"
"88295","-34","-34","-34"
"88335","-24","-24","-24"
"88342","-52","-52","-52"
"88351","-20","-20","-20"
"88392","-24","-24","-24"
"88397","-13","-13","-13"
"88402","-47","-47","-47"
"88408","-28","-28","-28"
"88411","-10","-10","-10"
"88412","-75","-75","-75"
"88430","-49","-49","-49"
"88451","-26","-26","-26"
"88452","-44","-44","-44"
"88456","-8","-8","-8"
"88464","-40","-40","-40"
"88471","-57","-57","-57"
"88484","-54","-54","-54"
"88492","-50","-50","-50"
"88510","-18","-18","-18"
"88524","-59","-59","-59"
"88541","-27","-27","-27"
"88542","-50","-50","-50"
"88547","-43","-43","-43"
"88561","-38","-38","-38"
"88573","-53","-53","-53"
"88600","-21","-21","-21"
"88621","-23","-23","-23"
"88622","-36","-36","-36"
"88633","-38","-38","-38"
"88637","-26","-26","-26"
"88648","-64","-64","-64"
"88696","-23","-23","-23"
"88717","-41","-41","-41"
"88719","-54","-54","-54"
"88723","-21","-21","-21"
"88726","-39","-39","-39"
"88728","-34","-34","-34"
"88741","-28","-28","-28"
"88748","-407","-407","-407"
"88749","-97","-97","-97"
"88769","-36","-36","-36"
"88775","-30","-30","-30"
"88776","-36","-36","-36"
"88779","-59","-59","-59"
"88780","-47","-47","-47"
"88787","-54","-54","-54"
"88792","-51","-51","-51"
"88794","-44","-44","-44"
"88797","-43","-43","-43"
"88808","-24","-24","-24"
"88813","-42","-42","-42"
"88852","-40","-40","-40"
"88853","-29","-29","-29"
"88859","-60","-60","-60"
"88860","-23","-23","-23"
"88868","-38","-38","-38"
"88869","-42","-42","-42"
"88879","-22","-22","-22"
"88911","-30","-30","-30"
"88912","-28","-28","-28"
"88931","-33","-33","-33"
"88967","-28","-28","-28"
"88969","-14","-14","-14"
"88978","-58","-58","-58"
"88980","-35","-35","-35"
"88994","-29","-29","-29"
"88996","-28","-28","-28"
"89000","-19","-19","-19"
"89007","-72","-72","-72"
"89011","-54","-54","-54"
"89021","-41","-41","-41"
"89026","-26","-26","-26"
"89050","-23","-23","-23"
"89088","-563","-563","-563"
"89102","-519","-519","-519"
"89114","-25","-25","-25"
"89125","-34","-34","-34"
"89128","-43","-43","-43"
"89157","-23","-23","-23"
"89158","-54","-54","-54"
"89160","-35","-35","-35"
"89161","-24","-24","-24"
"89175","-78","-78","-78"
"89212","-42","-42","-42"
"89213","-50","-50","-50"
"89214","-41","-41","-41"
"89215","-20","-20","-20"
"89217","-31","-35","-27"
"89232","-31","-31","-31"
"89242","-30","-30","-30"
"89282","-26","-26","-26"
"89288","-85","-85","-85"
"89299","-43","-43","-43"
"89344","-41","-41","-41"
"89356","-27","-27","-27"
"89416","-17","-17","-17"
"89420","-41","-41","-41"
"89429","-25","-25","-25"
"89435","-32","-32","-32"
"89441","-15","-15","-15"
"89466","-41","-41","-41"
"89475","-32","-32","-32"
"89479","-33","-33","-33"
"89489","-15","-15","-15"
"89492","-20","-20","-20"
"89505","-19","-19","-19"
"89506","-61","-61","-61"
"89510","-47","-47","-47"
"89517","-24","-24","-24"
"89536","-30","-30","-30"
"89537","-26","-26","-26"
"89544","-40","-40","-40"
"89553","-29","-29","-29"
"89608","-60","-60","-60"
"89613","-49","-49","-49"
"89614","-25","-25","-25"
"89617","-61","-61","-61"
"89619","-24","-24","-24"
"89622","-52","-52","-52"
"89659","-23","-23","-23"
"89693","-27","-27","-27"
"89698","-13","-13","-13"
"89699","-39","-39","-39"
"89702","-18","-18","-18"
"89704","-72","-72","-72"
"89736","-31","-31","-31"
"89751","-28","-28","-28"
"89753","-33","-33","-33"
"89790","-28","-28","-28"
"89794","-33","-33","-33"
"89816","-38","-38","-38"
"89819","-16","-16","-16"
"89833","-34","-34","-34"
"89879","-64","-64","-64"
"89882","-37","-37","-37"
"89884","-39","-39","-39"
"89890","-202","-202","-202"
"89926","-25","-25","-25"
"89933","-44","-44","-44"
"89940","-35","-35","-35"
"89947","-30","-30","-30"
"89953","-29","-29","-29"
"89958","-31","-31","-31"
"89995","-34","-34","-34"
"89997","-17","-17","-17"
"90000","-41","-41","-41"
"90003","-46","-46","-46"
"90006","-42","-42","-42"
"90022","-35","-35","-35"
"90037","-28","-28","-28"
"90038","-37","-37","-37"
"90039","-20","-20","-20"
"90051","-14","-14","-14"
"90073","-29","-29","-29"
"90094","-48","-48","-48"
"90104","-33","-33","-33"
"90121","-39","-39","-39"
"90127","-53","-53","-53"
"90138","-11","-11","-11"
"90139","-13","-13","-13"
"90166","-17","-17","-17"
"90177","-47","-47","-47"
"90207","-14","-14","-14"
"90216","-66","-66","-66"
"90231","-28","-28","-28"
"90254","-31","-31","-31"
"90270","-30","-30","-30"
"90290","-40","-40","-40"
"90291","-67","-67","-67"
"90292","-37","-37","-37"
"90294","-18","-18","-18"
"90299","-23","-23","-23"
"90300","-37","-37","-37"
"90304","-37","-37","-37"
"90315","-34","-34","-34"
"90318","-55","-55","-55"
"90349","-33","-33","-33"
"90353","-95","-95","-95"
"90355","-18","-18","-18"
"90367","-85","-85","-85"
"90385","-48","-48","-48"
"90386","-35","-40","-30"
"90451","-20","-20","-20"
"90461","-62","-62","-62"
"90462","-16","-16","-16"
"90473","-18","-18","-18"
"90479","-13","-13","-13"
"90480","-41.5","-50","-33"
"90483","-23","-23","-23"
"90526","-12","-12","-12"
"90528","-16","-16","-16"
"90539","-31","-31","-31"
"90549","-22","-22","-22"
"90559","-62","-62","-62"
"90593","-22","-22","-22"
"90595","-45","-45","-45"
"90612","-44.5","-45","-44"
"90627","-30","-30","-30"
"90633","-33","-33","-33"
"90635","-39","-39","-39"
"90691","-43","-43","-43"
"90693","-56","-56","-56"
"90702","-51","-51","-51"
"90708","-17","-17","-17"
"90710","-37","-37","-37"
"90711","-20","-20","-20"
"90712","-18","-18","-18"
"90716","-56","-56","-56"
"90753","-59","-59","-59"
"90768","-72","-72","-72"
"90775","-9","-9","-9"
