"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"77625","-18","-18","-18"
"77639","-31","-31","-31"
"77640","-67","-67","-67"
"77647","-48","-48","-48"
"77650","-35","-35","-35"
"77654","-49","-59","-39"
"77655","-29","-29","-29"
"77657","-43","-43","-43"
"77675","-39","-39","-39"
"77676","-72","-72","-72"
"77683","-71","-71","-71"
"77684","-48","-48","-48"
"77689","-37","-37","-37"
"77691","-21","-21","-21"
"77694","-42","-42","-42"
"77696","-21","-21","-21"
"77697","-28","-28","-28"
"77710","-41","-41","-41"
"77721","-123","-123","-123"
"77722","-46","-46","-46"
"77725","-63","-63","-63"
"77747","-29","-29","-29"
"77749","-81","-81","-81"
"77758","-35","-35","-35"
"77783","-58","-58","-58"
"77791","-31","-31","-31"
"77803","-78","-78","-78"
"77804","-40","-40","-40"
"77806","-20","-20","-20"
"77808","-30.5","-35","-26"
"77812","-93","-93","-93"
"77834","-26","-26","-26"
"77835","-318","-318","-318"
"77838","-29","-29","-29"
"77841","-43","-43","-43"
"77842","-42","-42","-42"
"77843","-52","-65","-39"
"77850","-37","-37","-37"
"77855","-84","-84","-84"
"77856","-49","-49","-49"
"77863","-281","-281","-281"
"77870","-47","-47","-47"
"77879","-59","-59","-59"
"77890","-60","-60","-60"
"77893","-43","-43","-43"
"77902","-52","-52","-52"
"77903","-37","-37","-37"
"77905","-29","-29","-29"
"77907","-37","-37","-37"
"77924","-13","-13","-13"
"77927","-40","-40","-40"
"77938","-83","-83","-83"
"77945","-86","-86","-86"
"77951","-27","-27","-27"
"77952","-30","-30","-30"
"77956","-47","-47","-47"
"77967","-21","-21","-21"
"77968","-38","-38","-38"
"77976","-31","-31","-31"
"77980","-335","-335","-335"
"77985","-35","-35","-35"
"77986","-35","-35","-35"
"77989","-43","-43","-43"
"78000","-56","-56","-56"
"78027","-49","-49","-49"
"78029","-56","-56","-56"
"78032","-38","-38","-38"
"78035","-55","-55","-55"
"78038","-44","-44","-44"
"78042","-66","-66","-66"
"78044","-49","-49","-49"
"78047","-17","-17","-17"
"78051","-39","-39","-39"
"78052","-16","-16","-16"
"78053","-25","-25","-25"
"78054","-54","-54","-54"
"78059","-51","-51","-51"
"78060","-32","-32","-32"
"78067","-51","-51","-51"
"78071","-30","-30","-30"
"78082","-33","-33","-33"
"78089","-46","-46","-46"
"78093","-61","-61","-61"
"78097","-33","-33","-33"
"78105","-69","-69","-69"
"78117","-26","-26","-26"
"78120","-50","-50","-50"
"78127","-74","-74","-74"
"78146","-43","-43","-43"
"78150","-21","-21","-21"
"78151","-26","-26","-26"
"78161","-59","-59","-59"
"78162","-38","-38","-38"
"78171","-44","-44","-44"
"78173","-24","-24","-24"
"78176","-131","-131","-131"
"78180","-29","-29","-29"
"78183","-43","-43","-43"
"78194","-82","-82","-82"
"78200","-41","-41","-41"
"78201","-74","-74","-74"
"78208","-38","-38","-38"
"78211","-33","-33","-33"
"78214","-42","-51","-33"
"78215","-34","-34","-34"
"78216","-111","-111","-111"
"78217","-40","-40","-40"
"78227","-70","-70","-70"
"78229","-39","-39","-39"
"78238","-46","-46","-46"
"78261","-32","-32","-32"
"78262","-116","-167","-65"
"78272","-55","-55","-55"
"78288","-41","-41","-41"
"78289","-36","-36","-36"
"78290","-43","-43","-43"
"78293","-45","-45","-45"
"78294","-62","-62","-62"
"78296","-31","-31","-31"
"78301","-36","-36","-36"
"78302","-28","-28","-28"
"78308","-74","-74","-74"
"78315","-84","-84","-84"
"78340","-50","-50","-50"
"78342","-60","-60","-60"
"78345","-54","-54","-54"
"78347","-47","-47","-47"
"78354","-48","-48","-48"
"78361","-405","-405","-405"
"78372","-42","-42","-42"
"78377","-17","-17","-17"
"78382","-12","-12","-12"
"78383","-68","-68","-68"
"78384","-58","-58","-58"
"78388","-47","-47","-47"
"78398","-19","-19","-19"
"78405","-64","-64","-64"
"78411","-48","-48","-48"
"78419","-67","-67","-67"
"78428","-26","-26","-26"
"78443","-24","-24","-24"
"78450","-79","-79","-79"
"78452","-52","-52","-52"
"78462","-36","-36","-36"
"78465","-45","-45","-45"
"78470","-30","-30","-30"
"78477","-32","-32","-32"
"78478","-48","-48","-48"
"78491","-61","-61","-61"
"78493","-32","-32","-32"
"78501","-26","-26","-26"
"78510","-40","-40","-40"
"78511","-39.5","-43","-36"
"78514","-11","-11","-11"
"78517","-52","-52","-52"
"78519","-121","-121","-121"
"78525","-22","-22","-22"
"78526","-37","-37","-37"
"78530","-44","-44","-44"
"78532","-30","-30","-30"
"78539","-59","-59","-59"
"78544","-64","-64","-64"
"78550","-70","-70","-70"
"78553","-31","-31","-31"
"78555","-47","-47","-47"
"78562","-73","-73","-73"
"78563","-190","-190","-190"
"78566","-56","-56","-56"
"78570","-35","-35","-35"
"78574","-97","-97","-97"
"78575","-62","-62","-62"
"78576","-93","-93","-93"
"78582","-47","-47","-47"
"78605","-411","-411","-411"
"78614","-22","-22","-22"
"78615","-53","-53","-53"
"78616","-17","-17","-17"
"78624","-51","-51","-51"
"78633","-141","-141","-141"
"78639","-36.5","-48","-25"
"78640","-59","-90","-28"
"78641","-23","-23","-23"
"78643","-45","-45","-45"
"78646","-236","-236","-236"
"78647","-33","-33","-33"
"78652","-65","-72","-58"
"78653","-49","-49","-49"
"78655","-447","-447","-447"
"78656","-14","-14","-14"
"78657","-47","-47","-47"
"78658","-469","-469","-469"
"78674","-52","-52","-52"
"78676","-170","-170","-170"
"78680","-92","-158","-26"
"78684","-35","-35","-35"
"78688","-35","-35","-35"
"78689","-39","-39","-39"
"78708","-40","-40","-40"
"78712","-20","-20","-20"
"78718","-40","-40","-40"
"78721","-34","-34","-34"
"78733","-43","-43","-43"
"78743","-25","-25","-25"
"78744","-22","-22","-22"
"78751","-20.5","-27","-14"
"78758","-33","-33","-33"
"78762","-64","-69","-59"
"78765","-54","-54","-54"
"78766","-29","-29","-29"
"78769","-25","-25","-25"
"78770","-38","-38","-38"
"78771","-29","-29","-29"
"78773","-33","-33","-33"
"78774","-55","-55","-55"
"78776","-14","-14","-14"
"78779","-42","-42","-42"
"78793","-38","-38","-38"
"78806","-41","-41","-41"
"78821","-72","-72","-72"
"78826","-117","-117","-117"
"78829","-58","-58","-58"
"78837","-42","-42","-42"
"78852","-13","-13","-13"
"78853","-18","-18","-18"
"78864","-36","-36","-36"
"78879","-40","-40","-40"
"78883","-60","-60","-60"
"78886","-40","-40","-40"
"78888","-15","-15","-15"
"78890","-45","-45","-45"
"78894","-24","-24","-24"
"78906","-30","-30","-30"
"78911","-40","-40","-40"
"78915","-24","-24","-24"
"78916","-45","-45","-45"
"78918","-61","-61","-61"
"78922","-49","-49","-49"
"78923","-42","-42","-42"
"78927","-43","-43","-43"
"78929","-63","-63","-63"
"78931","-75","-75","-75"
"78941","-54","-54","-54"
"78942","-62","-62","-62"
"78945","-36","-36","-36"
"78962","-70","-70","-70"
"78964","-49","-49","-49"
"78978","-34","-34","-34"
"78979","-40","-40","-40"
"78981","-22","-22","-22"
"78994","-20","-20","-20"
"79004","-24","-24","-24"
"79007","-53","-53","-53"
"79008","-49.5","-60","-39"
"79009","-34","-45","-24"
"79012","-43","-43","-43"
"79018","-38","-38","-38"
"79027","-21","-21","-21"
"79036","-44","-44","-44"
"79039","-58","-58","-58"
"79049","-46","-46","-46"
"79062","-23","-23","-23"
"79065","-19","-19","-19"
"79071","-58","-58","-58"
"79073","-51","-51","-51"
"79085","-189","-189","-189"
"79087","-118","-210","-26"
"79089","-27","-27","-27"
"79092","-80","-80","-80"
"79094","-86.5","-132","-41"
"79125","-31","-31","-31"
"79126","-92","-92","-92"
"79127","-52","-52","-52"
"79129","-39","-39","-39"
"79131","-30","-30","-30"
"79133","-21","-21","-21"
"79135","-27","-27","-27"
"79137","-23","-23","-23"
"79143","-48","-48","-48"
"79148","-44.5","-51","-38"
"79154","-29","-29","-29"
"79157","-68","-68","-68"
"79165","-31","-31","-31"
"79167","-29","-29","-29"
"79170","-51.5","-69","-34"
"79173","-9","-9","-9"
"79174","-30","-30","-30"
"79175","-31","-31","-31"
"79188","-58","-58","-58"
"79189","-202","-202","-202"
"79199","-24","-24","-24"
"79200","-261.5","-362","-161"
"79204","-68","-68","-68"
"79206","-20","-20","-20"
"79216","-81","-81","-81"
"79231","-14.5","-18","-11"
"79235","-27","-27","-27"
"79236","-41","-41","-41"
"79237","-25","-25","-25"
"79240","-42","-42","-42"
"79241","-119.5","-207","-32"
"79252","-58","-58","-58"
"79262","-149","-149","-149"
"79285","-45","-45","-45"
"79298","-35","-35","-35"
"79302","-105","-105","-105"
"79310","-46","-46","-46"
"79312","-26","-26","-26"
"79317","-53","-53","-53"
"79318","-42","-47","-37"
"79334","-56","-56","-56"
"79342","-22.5","-30","-15"
"79351","-33","-33","-33"
"79352","-60","-60","-60"
"79354","-279","-279","-279"
"79358","-31","-31","-31"
"79362","-35","-35","-35"
"79378","-58","-58","-58"
"79379","-28","-28","-28"
"79389","-33","-33","-33"
"79391","-60","-60","-60"
"79396","-55","-55","-55"
"79409","-49","-49","-49"
"79411","-62","-62","-62"
"79413","-33","-33","-33"
"79422","-85","-85","-85"
"79430","-16","-16","-16"
"79459","-67","-67","-67"
"79463","-79","-79","-79"
"79465","-29","-29","-29"
"79470","-40","-40","-40"
"79474","-45","-45","-45"
"79477","-60","-60","-60"
"79478","-51","-51","-51"
"79482","-32.5","-33","-32"
"79513","-25","-25","-25"
"79517","-109","-109","-109"
"79524","-33","-33","-33"
"79530","-41","-41","-41"
"79534","-45","-45","-45"
"79541","-39","-39","-39"
"79548","-28","-28","-28"
"79549","-29","-36","-22"
"79552","-340","-340","-340"
"79554","-53","-66","-40"
"79559","-60","-60","-60"
"79572","-64","-64","-64"
"79609","-37","-37","-37"
"79610","-52","-52","-52"
"79615","-28","-28","-28"
"79632","-57","-57","-57"
"79633","-48.5","-58","-39"
"79634","-52.5","-74","-31"
"79635","-22","-22","-22"
"79637","-50","-50","-50"
"79639","-57","-57","-57"
"79640","-23","-23","-23"
"79642","-26","-26","-26"
"79656","-49","-49","-49"
"79660","-48.5","-53","-44"
"79664","-31","-31","-31"
"79666","-51","-51","-51"
"79670","-291","-291","-291"
"79673","-53","-53","-53"
"79682","-37","-37","-37"
"79687","-48","-48","-48"
"79688","-44","-44","-44"
"79691","-23","-23","-23"
"79695","-72","-72","-72"
"79696","-23","-23","-23"
"79699","-21","-21","-21"
"79707","-32","-32","-32"
"79708","-39","-39","-39"
"79709","-21","-21","-21"
"79710","-38","-38","-38"
"79711","-81","-81","-81"
"79713","-55","-55","-55"
"79716","-31","-31","-31"
"79722","-335","-335","-335"
"79726","-103","-103","-103"
"79729","-28","-28","-28"
"79736","-70","-70","-70"
"79743","-60","-60","-60"
"79749","-27","-27","-27"
"79753","-15","-15","-15"
"79772","-66","-66","-66"
"79773","-44","-44","-44"
"79774","-33","-33","-33"
"79781","-28","-28","-28"
"79787","-140","-140","-140"
"79789","-162","-162","-162"
"79795","-46","-46","-46"
"79805","-72","-72","-72"
"79806","-39","-39","-39"
"79810","-34","-34","-34"
"79829","-28","-28","-28"
"79835","-15","-15","-15"
"79849","-23","-23","-23"
"79866","-45","-45","-45"
"79884","-30","-30","-30"
"79887","-21","-21","-21"
"79892","-231","-231","-231"
"79893","-295","-295","-295"
"79894","-23","-23","-23"
"79900","-15","-15","-15"
"79901","-26","-26","-26"
"79904","-29","-29","-29"
"79911","-50","-50","-50"
"79915","-25","-38","-12"
"79924","-43","-43","-43"
"79925","-51.5","-67","-36"
"79931","-42","-42","-42"
"79938","-45","-45","-45"
"79939","-24","-24","-24"
"79943","-18","-18","-18"
"79950","-60","-60","-60"
"79959","-41","-41","-41"
"79970","-20","-20","-20"
"79976","-33","-33","-33"
"79982","-35","-35","-35"
"79983","-33","-40","-26"
"79984","-34","-34","-34"
"79987","-44","-44","-44"
"79989","-35","-35","-35"
"79996","-49","-49","-49"
"79998","-32","-32","-32"
"80000","-20","-20","-20"
"80007","-40","-40","-40"
"80009","-266","-266","-266"
"80011","-12","-12","-12"
"80012","-24","-24","-24"
"80024","-30","-30","-30"
"80031","-28","-28","-28"
"80032","-44","-44","-44"
"80033","-55","-55","-55"
"80047","-306","-306","-306"
"80079","-27","-27","-27"
"80081","-37","-37","-37"
"80082","-36","-36","-36"
"80085","-42","-42","-42"
"80089","-36","-41","-31"
"80094","-353","-353","-353"
"80095","-36","-36","-36"
"80099","-39","-39","-39"
"80105","-20","-20","-20"
"80107","-47","-47","-47"
"80113","-381","-381","-381"
"80118","-49","-49","-49"
"80122","-44","-44","-44"
"80126","-80","-80","-80"
"80149","-22","-22","-22"
"80151","-50","-50","-50"
"80157","-21","-21","-21"
"80162","-34","-34","-34"
"80163","-50","-50","-50"
"80164","-53","-53","-53"
"80179","-48","-48","-48"
"80186","-30","-30","-30"
"80196","-37","-37","-37"
"80197","-43","-43","-43"
"80208","-64","-64","-64"
"80220","-23","-23","-23"
"80233","-34","-34","-34"
"80238","-49","-49","-49"
"80244","-38","-38","-38"
"80250","-14","-14","-14"
"80259","-45","-45","-45"
"80260","-109","-109","-109"
"80262","-47","-47","-47"
"80263","-77","-77","-77"
"80266","-48","-48","-48"
"80267","-43","-43","-43"
"80268","-45","-45","-45"
"80273","-42","-42","-42"
"80274","-34.5","-36","-33"
"80275","-44.5","-47","-42"
"80276","-48","-48","-48"
"80286","-16","-16","-16"
"80288","-50","-50","-50"
"80289","-25.5","-38","-13"
"80291","-52","-52","-52"
"80299","-52","-52","-52"
"80300","-55","-55","-55"
"80305","-64","-64","-64"
"80318","-53","-53","-53"
"80319","-46","-46","-46"
"80322","-282","-282","-282"
"80327","-48","-48","-48"
"80338","-13","-13","-13"
"80339","-87","-87","-87"
"80341","-29","-29","-29"
"80345","-17","-17","-17"
"80351","-25","-25","-25"
"80352","-69","-69","-69"
"80355","-70","-70","-70"
"80356","-23","-23","-23"
"80361","-58","-58","-58"
"80363","-186","-186","-186"
"80367","-31","-31","-31"
"80379","-56","-56","-56"
"80380","-32","-32","-32"
"80391","-40","-40","-40"
"80413","-26","-26","-26"
"80414","-30","-41","-19"
"80432","-46","-46","-46"
"80440","-55","-55","-55"
"80457","-34","-53","-15"
"80468","-84","-84","-84"
"80471","-46","-46","-46"
"80472","-33","-33","-33"
"80484","-29","-29","-29"
"80486","-30","-30","-30"
"80503","-34","-34","-34"
"80505","-29","-29","-29"
"80508","-27","-27","-27"
"80510","-16","-16","-16"
"80516","-24","-24","-24"
"80518","-29","-29","-29"
"80519","-30","-30","-30"
"80531","-73","-73","-73"
"80532","-64","-64","-64"
"80535","-71","-71","-71"
"80545","-26","-26","-26"
"80552","-28","-28","-28"
"80563","-43","-43","-43"
"80564","-38.5","-40","-37"
"80568","-45","-45","-45"
"80574","-45","-45","-45"
"80576","-33","-33","-33"
"80577","-20","-20","-20"
"80579","-16","-16","-16"
"80586","-22","-31","-13"
"80596","-42","-42","-42"
"80599","-25","-25","-25"
"80612","-40","-40","-40"
"80616","-46","-46","-46"
"80631","-32","-32","-32"
"80633","-493","-493","-493"
"80650","-79","-79","-79"
"80652","-61","-61","-61"
"80661","-48","-48","-48"
"80662","-59.5","-61","-58"
"80663","-38","-38","-38"
"80664","-43","-43","-43"
"80674","-44","-44","-44"
"80689","-28","-28","-28"
"80698","-34","-34","-34"
"80701","-49","-49","-49"
"80706","-37","-37","-37"
"80724","-35","-35","-35"
"80728","-57","-57","-57"
"80730","-70","-70","-70"
"80731","-94","-94","-94"
"80732","-41","-55","-28"
"80733","-33","-33","-33"
"80735","-29","-29","-29"
"80737","-50","-50","-50"
"80738","-42","-44","-40"
"80739","-32","-32","-32"
"80752","-81","-81","-81"
"80754","-48","-48","-48"
"80766","-59","-59","-59"
"80793","-36","-36","-36"
"80797","-30","-30","-30"
"80802","-22","-22","-22"
"80817","-49","-49","-49"
"80822","-42","-42","-42"
"80833","-38","-38","-38"
"80835","-51","-51","-51"
"80843","-39","-39","-39"
"80845","-19","-19","-19"
"80857","-38","-38","-38"
"80880","-36","-36","-36"
"80892","-21","-21","-21"
"80895","-17","-17","-17"
"80898","-62.5","-78","-47"
"80899","-30","-30","-30"
"80900","-52","-52","-52"
"80903","-29","-29","-29"
"80909","-61","-61","-61"
"80911","-45","-45","-45"
"80912","-79.5","-105","-54"
"80913","-408","-408","-408"
"80914","-17","-17","-17"
"80924","-35","-35","-35"
"80925","-425","-425","-425"
"80927","-53","-53","-53"
"80935","-82","-82","-82"
"80940","-26","-26","-26"
"80943","-28","-28","-28"
"80947","-39","-56","-22"
"80950","-35","-35","-35"
"80962","-69","-69","-69"
"80964","-33","-33","-33"
"80966","-24","-24","-24"
"80968","-90","-90","-90"
"80970","-36","-36","-36"
"80992","-344","-344","-344"
"80995","-38","-38","-38"
"80997","-43.5","-50","-37"
"81000","-29","-29","-29"
"81001","-233","-233","-233"
"81005","-20","-20","-20"
"81006","-31","-31","-31"
"81011","-210.5","-374","-47"
"81015","-41","-41","-41"
"81024","-16","-16","-16"
"81026","-25","-25","-25"
"81043","-32","-32","-32"
"81044","-64","-64","-64"
"81064","-37","-37","-37"
"81079","-60","-60","-60"
"81087","-47","-47","-47"
"81093","-46","-46","-46"
"81101","-41","-41","-41"
"81106","-19","-19","-19"
"81107","-16","-16","-16"
"81110","-21","-21","-21"
"81112","-41","-41","-41"
"81116","-93","-93","-93"
"81124","-32","-32","-32"
"81127","-49","-49","-49"
"81129","-122","-122","-122"
"81132","-12","-12","-12"
"81136","-384","-384","-384"
"81148","-17","-17","-17"
"81158","-22","-22","-22"
"81160","-22","-22","-22"
"81165","-21","-21","-21"
"81168","-31","-31","-31"
"81169","-48","-48","-48"
"81170","-56","-56","-56"
"81179","-42","-42","-42"
"81182","-41","-41","-41"
"81184","-26","-26","-26"
"81186","-25","-25","-25"
"81202","-33","-33","-33"
"81207","-10","-10","-10"
"81211","-28","-28","-28"
"81225","-38","-38","-38"
"81226","-118","-118","-118"
"81235","-31","-31","-31"
"81238","-32","-32","-32"
"81239","-53","-53","-53"
"81246","-43","-43","-43"
"81248","-61","-61","-61"
"81249","-31","-31","-31"
"81250","-18","-18","-18"
"81251","-24","-24","-24"
"81255","-85","-85","-85"
"81268","-49","-49","-49"
"81274","-54","-54","-54"
"81281","-41","-41","-41"
"81283","-17","-17","-17"
"81284","-42","-42","-42"
"81293","-30","-30","-30"
"81299","-44","-44","-44"
"81310","-230","-230","-230"
"81317","-54","-54","-54"
"81319","-392","-392","-392"
"81328","-41","-41","-41"
"81334","-49","-49","-49"
"81337","-31","-31","-31"
"81338","-18","-18","-18"
"81348","-97.5","-145","-50"
"81351","-33","-33","-33"
"81352","-22","-22","-22"
"81353","-34","-34","-34"
"81370","-42","-42","-42"
"81377","-18","-18","-18"
"81381","-15","-15","-15"
"81393","-29","-29","-29"
"81394","-25","-25","-25"
"81399","-24","-24","-24"
"81411","-32","-32","-32"
"81431","-59","-59","-59"
"81434","-13","-13","-13"
"81437","-374","-374","-374"
"81442","-51","-51","-51"
"81443","-48","-48","-48"
"81444","-31","-31","-31"
"81447","-53","-53","-53"
"81448","-84","-84","-84"
"81449","-55","-55","-55"
"81451","-23","-23","-23"
"81458","-36","-36","-36"
"81459","-53","-53","-53"
"81466","-26","-26","-26"
"81470","-49","-49","-49"
"81477","-45","-45","-45"
"81486","-35","-35","-35"
"81488","-40","-40","-40"
"81497","-43","-43","-43"
"81502","-49","-49","-49"
"81505","-22","-22","-22"
"81521","-52","-52","-52"
"81529","-19","-19","-19"
"81543","-26","-44","-13"
"81546","-28","-28","-28"
"81549","-89","-89","-89"
"81550","-42","-42","-42"
"81551","-13","-13","-13"
"81557","-36","-36","-36"
"81562","-45","-45","-45"
"81565","-58","-58","-58"
"81575","-47","-47","-47"
"81578","-46","-46","-46"
"81593","-204","-204","-204"
"81594","-296","-296","-296"
"81607","-36","-36","-36"
"81608","-30","-30","-30"
"81629","-36","-36","-36"
"81636","-28","-28","-28"
"81638","-37","-37","-37"
"81644","-40","-40","-40"
"81649","-57","-57","-57"
"81652","-30","-30","-30"
"81659","-48","-48","-48"
"81660","-263","-263","-263"
"81664","-36","-36","-36"
"81674","-283","-283","-283"
"81681","-27","-27","-27"
"81692","-23","-23","-23"
"81693","-30","-30","-30"
"81697","-42","-42","-42"
"81698","-42","-50","-34"
"81704","-90","-90","-90"
"81706","-27","-27","-27"
"81711","-40","-40","-40"
"81719","-40","-40","-40"
"81720","-67","-67","-67"
"81725","-33","-33","-33"
"81736","-39","-39","-39"
"81741","-30","-30","-30"
"81759","-41","-41","-41"
"81761","-56","-56","-56"
"81765","-67","-93","-41"
"81767","-21","-21","-21"
"81770","-31","-31","-31"
"81774","-49","-49","-49"
"81777","-35.5","-44","-27"
"81779","-24","-24","-24"
"81782","-82","-82","-82"
"81784","-48","-48","-48"
"81786","-35","-35","-35"
"81788","-69","-69","-69"
"81802","-45","-45","-45"
"81806","-46.5","-55","-38"
"81807","-42","-42","-42"
"81808","-46","-46","-46"
"81810","-45","-45","-45"
"81815","-33","-33","-33"
"81818","-125","-125","-125"
"81834","-35","-35","-35"
"81843","-33","-33","-33"
"81845","-67","-67","-67"
"81849","-33","-33","-33"
"81858","-23","-23","-23"
"81862","-57","-57","-57"
"81877","-13","-13","-13"
"81882","-41","-41","-41"
"81884","-53","-53","-53"
"81888","-78","-78","-78"
"81906","-28","-28","-28"
"81913","-166","-166","-166"
"81937","-42","-42","-42"
"81947","-175","-175","-175"
"81965","-44","-44","-44"
"81982","-33","-33","-33"
"81988","-51","-51","-51"
"81994","-43","-43","-43"
"81999","-39","-39","-39"
"82000","-48","-48","-48"
"82002","-32","-32","-32"
"82003","-30","-30","-30"
"82005","-22","-22","-22"
"82010","-40","-40","-40"
"82013","-39","-39","-39"
"82016","-67","-67","-67"
"82017","-49","-49","-49"
"82022","-17","-17","-17"
"82035","-41","-41","-41"
"82042","-76","-76","-76"
"82045","-61","-61","-61"
"82048","-51","-51","-51"
"82050","-50","-55","-45"
"82051","-49","-49","-49"
"82059","-28","-28","-28"
"82061","-35","-35","-35"
"82062","-42","-42","-42"
"82067","-46","-46","-46"
"82068","-17","-17","-17"
"82069","-21","-21","-21"
"82077","-35","-35","-35"
"82080","-59","-59","-59"
"82081","-39.5","-40","-39"
"82085","-50","-50","-50"
"82088","-41","-41","-41"
"82093","-77","-77","-77"
"82098","-48","-48","-48"
"82108","-27","-27","-27"
"82111","-33","-33","-33"
"82117","-22","-22","-22"
"82140","-34","-34","-34"
"82160","-27","-27","-27"
"82168","-28","-28","-28"
"82185","-29","-29","-29"
"82197","-47","-47","-47"
"82200","-47","-47","-47"
"82203","-55","-55","-55"
"82211","-56","-56","-56"
"82216","-93","-93","-93"
"82219","-50","-50","-50"
"82224","-32","-32","-32"
"82225","-70","-70","-70"
"82226","-48","-48","-48"
"82251","-424","-424","-424"
"82259","-45","-55","-35"
"82268","-36","-36","-36"
"82277","-29","-29","-29"
"82278","-53","-53","-53"
"82282","-199","-199","-199"
"82284","-453","-453","-453"
"82287","-57","-57","-57"
"82288","-103.5","-189","-18"
"82293","-39","-39","-39"
"82299","-20","-20","-20"
"82305","-46","-46","-46"
"82324","-34","-34","-34"
"82326","-47","-47","-47"
"82328","-20","-20","-20"
"82334","-48","-48","-48"
"82335","-41","-41","-41"
"82341","-43","-43","-43"
"82342","-261","-261","-261"
"82343","-28","-28","-28"
"82359","-30","-30","-30"
"82361","-50","-61","-39"
"82366","-39","-39","-39"
"82378","-47","-47","-47"
"82380","-31","-31","-31"
"82381","-195","-195","-195"
"82383","-89","-89","-89"
"82389","-29","-40","-18"
"82391","-29","-29","-29"
"82393","-58","-58","-58"
"82399","-453","-453","-453"
"82425","-86","-86","-86"
"82428","-57","-57","-57"
"82430","-35","-35","-35"
"82445","-52","-52","-52"
"82449","-24","-24","-24"
"82458","-85","-85","-85"
"82479","-26","-26","-26"
"82482","-39","-49","-29"
"82483","-34","-34","-34"
"82485","-87","-87","-87"
"82488","-95","-95","-95"
"82490","-31","-31","-31"
"82497","-311","-311","-311"
"82509","-51","-51","-51"
"82511","-52","-52","-52"
"82515","-43","-43","-43"
"82521","-46","-46","-46"
"82523","-31","-31","-31"
"82530","-27","-27","-27"
"82531","-418","-418","-418"
"82533","-56","-56","-56"
"82548","-28","-28","-28"
"82567","-39","-39","-39"
"82574","-42","-42","-42"
"82575","-28","-28","-28"
"82576","-59","-59","-59"
"82589","-54","-54","-54"
"82594","-514","-514","-514"
"82604","-54","-54","-54"
"82608","-121","-121","-121"
"82613","-18","-18","-18"
"82621","-42","-42","-42"
"82624","-249","-249","-249"
"82626","-30","-34","-26"
"82628","-30","-30","-30"
"82630","-186","-186","-186"
"82639","-26","-26","-26"
"82641","-32","-32","-32"
"82642","-35","-35","-35"
"82644","-39","-39","-39"
"82645","-46.5","-61","-32"
"82650","-28","-28","-28"
"82653","-66","-66","-66"
"82665","-47","-47","-47"
"82671","-53","-53","-53"
"82672","-41","-41","-41"
"82697","-39","-39","-39"
"82702","-30","-30","-30"
"82706","-34","-34","-34"
"82713","-58","-58","-58"
"82722","-95","-95","-95"
"82727","-29","-29","-29"
"82735","-203","-203","-203"
"82743","-65","-65","-65"
"82745","-25","-25","-25"
"82754","-36","-36","-36"
"82758","-31","-31","-31"
"82761","-40","-40","-40"
"82765","-18","-18","-18"
"82769","-19","-19","-19"
"82770","-39","-39","-39"
"82782","-39","-39","-39"
"82783","-53","-53","-53"
"82790","-47","-47","-47"
"82794","-64","-64","-64"
"82795","-52","-52","-52"
"82799","-226","-226","-226"
"82804","-53","-53","-53"
"82806","-261","-261","-261"
"82813","-46","-46","-46"
"82819","-45","-45","-45"
"82821","-47","-47","-47"
"82825","-18","-18","-18"
"82841","-44","-44","-44"
"82849","-33","-33","-33"
"82851","-52","-52","-52"
"82855","-57","-57","-57"
"82871","-47","-47","-47"
"82872","-39","-39","-39"
"82874","-43","-43","-43"
"82875","-45","-45","-45"
"82877","-38","-38","-38"
"82886","-97","-97","-97"
"82892","-51","-51","-51"
"82895","-24","-24","-24"
"82897","-47","-47","-47"
"82898","-72","-72","-72"
"82899","-71","-71","-71"
"82901","-33","-35","-31"
"82939","-29","-29","-29"
"82954","-23","-23","-23"
"82957","-27","-27","-27"
"82959","-29","-48","-10"
"82960","-137.5","-228","-47"
"82961","-56","-56","-56"
"82965","-35","-35","-35"
"82967","-286","-286","-286"
"82971","-17","-17","-17"
"82983","-54","-54","-54"
"82984","-51","-51","-51"
"83012","-32","-32","-32"
"83014","-69","-69","-69"
"83015","-77","-77","-77"
"83017","-95","-95","-95"
"83020","-56","-56","-56"
"83022","-330","-330","-330"
"83026","-30","-30","-30"
"83027","-37","-37","-37"
"83028","-33","-33","-33"
"83030","-28","-28","-28"
"83034","-205","-205","-205"
"83035","-312","-312","-312"
"83036","-53","-66","-40"
"83041","-24","-24","-24"
"83043","-43.5","-55","-32"
"83049","-57","-57","-57"
"83059","-26","-26","-26"
"83067","-55","-55","-55"
"83074","-41","-41","-41"
"83076","-35","-35","-35"
"83077","-41","-41","-41"
"83078","-37","-37","-37"
"83089","-20","-20","-20"
"83097","-82","-82","-82"
"83098","-228","-228","-228"
"83105","-38","-38","-38"
"83109","-37","-37","-37"
"83117","-61","-61","-61"
"83121","-62","-62","-62"
"83125","-23","-23","-23"
"83126","-33","-33","-33"
"83127","-33","-33","-33"
"83135","-46","-46","-46"
"83138","-17","-17","-17"
"83155","-70","-70","-70"
"83162","-59","-59","-59"
"83166","-55","-55","-55"
"83169","-23.5","-25","-22"
"83172","-23","-23","-23"
"83186","-35","-35","-35"
"83190","-39","-39","-39"
"83193","-33","-33","-33"
"83194","-54","-54","-54"
