"Step","env: QLUNARLANDER - ep_info/Goal","env: QLUNARLANDER - ep_info/Goal__MIN","env: QLUNARLANDER - ep_info/Goal__MAX"
"1884","-1","-1","-1"
"1885","-1","-1","-1"
"1886","-1","-1","-1"
"1887","-1","-1","-1"
"1888","-1","-1","-1"
"1889","-1","-1","-1"
"1891","-1","-1","-1"
"1896","-1","-1","-1"
"1897","-1","-1","-1"
"1900","-1","-1","-1"
"1905","-1","-1","-1"
"1907","-1","-1","-1"
"1908","-1","-1","-1"
"1912","-1","-1","-1"
"1918","-1","-1","-1"
"1920","-1","-1","-1"
"1922","-1","-1","-1"
"1925","-1","-1","-1"
"1926","-1","-1","-1"
"1927","-1","-1","-1"
"1933","-1","-1","-1"
"1934","-1","-1","-1"
"1935","-1","-1","-1"
"1937","-1","-1","-1"
"1938","-1","-1","-1"
"1940","-1","-1","-1"
"1941","-1","-1","-1"
"1943","-1","-1","-1"
"1947","-1","-1","-1"
"1949","-1","-1","-1"
"1951","-1","-1","-1"
"1952","-1","-1","-1"
"1954","-1","-1","-1"
"1955","-1","-1","-1"
"1957","-1","-1","-1"
"1959","-1","-1","-1"
"1962","-1","-1","-1"
"1963","-1","-1","-1"
"1964","-1","-1","-1"
"1965","-1","-1","-1"
"1966","-1","-1","-1"
"1967","-1","-1","-1"
"1968","-1","-1","-1"
"1970","-1","-1","-1"
"1971","-1","-1","-1"
"1972","-1","-1","-1"
"1974","-1","-1","-1"
"1976","-1","-1","-1"
"1977","-1","-1","-1"
"1979","-1","-1","-1"
"1982","-1","-1","-1"
"1983","-1","-1","-1"
"1987","-1","-1","-1"
"1988","-1","-1","-1"
"1989","-1","-1","-1"
"1991","-1","-1","-1"
"1992","-1","-1","-1"
"1994","-1","-1","-1"
"1998","-1","-1","-1"
"2003","-1","-1","-1"
"2004","-1","-1","-1"
"2005","-1","-1","-1"
"2007","-1","-1","-1"
"2012","-1","-1","-1"
"2013","-1","-1","-1"
"2014","-1","-1","-1"
"2017","-1","-1","-1"
"2018","-1","-1","-1"
"2019","-1","-1","-1"
"2022","-1","-1","-1"
"2023","-1","-1","-1"
"2025","-1","-1","-1"
"2027","-1","-1","-1"
"2028","-1","-1","-1"
"2029","-1","-1","-1"
"2034","-1","-1","-1"
"2035","-1","-1","-1"
"2036","-1","-1","-1"
"2037","-1","-1","-1"
"2042","-1","-1","-1"
