"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"89652","-24","-24","-24"
"89659","-44","-49","-36"
"89662","-42","-42","-42"
"89665","-32","-32","-32"
"89672","-46","-46","-46"
"89673","-76","-76","-76"
"89676","-27","-27","-27"
"89678","-34","-34","-34"
"89682","-212","-212","-212"
"89683","-29","-29","-29"
"89690","-61","-61","-61"
"89699","-47","-47","-47"
"89710","-29","-29","-29"
"89727","-46","-46","-46"
"89733","-32","-32","-32"
"89734","-46","-46","-46"
"89743","-38","-38","-38"
"89744","-60","-60","-60"
"89755","-43.5","-49","-38"
"89758","-19","-19","-19"
"89760","-24","-24","-24"
"89773","-147","-147","-147"
"89783","-158","-158","-158"
"89797","-52","-52","-52"
"89805","-56","-56","-56"
"89809","-42","-42","-42"
"89815","-39","-41","-37"
"89816","-49","-49","-49"
"89817","-39","-61","-17"
"89820","-21","-21","-21"
"89821","-31","-31","-31"
"89828","-67","-81","-53"
"89847","-27","-27","-27"
"89850","-139","-139","-139"
"89858","-36","-36","-36"
"89865","-43","-43","-43"
"89868","-17","-17","-17"
"89872","-52","-52","-52"
"89886","-26","-26","-26"
"89887","-32","-32","-32"
"89896","-43","-43","-43"
"89898","-31","-31","-31"
"89901","-54.5","-63","-46"
"89907","-32.5","-40","-25"
"89914","-43","-43","-43"
"89916","-51","-51","-51"
"89921","-28","-28","-28"
"89925","-17","-17","-17"
"89942","-142","-142","-142"
"89946","-34","-34","-34"
"89947","-30","-30","-30"
"89953","-78","-78","-78"
"89958","-43","-43","-43"
"89962","-20","-20","-20"
"89974","-31","-31","-31"
"89977","-32","-32","-32"
"89979","-153","-153","-153"
"89984","-37","-37","-37"
"89986","-31","-31","-31"
"89989","-66","-66","-66"
"89993","-143.5","-160","-127"
"89999","-36","-36","-36"
"90004","-26","-26","-26"
"90017","-48","-48","-48"
"90018","-19","-19","-19"
"90019","-26","-26","-26"
"90020","-269","-269","-269"
"90022","-30","-30","-30"
"90034","-29","-29","-29"
"90043","-35","-35","-35"
"90058","-38","-38","-38"
"90061","-30","-30","-30"
"90086","-26","-26","-26"
"90094","-69","-69","-69"
"90095","-32","-43","-21"
"90105","-28","-28","-28"
"90109","-30","-30","-30"
"90111","-43","-43","-43"
"90115","-40","-40","-40"
"90124","-42","-42","-42"
"90131","-31","-31","-31"
"90139","-58","-59","-57"
"90144","-40","-40","-40"
"90145","-48","-48","-48"
"90149","-31","-31","-31"
"90151","-38","-38","-38"
"90154","-46","-46","-46"
"90156","-42","-42","-42"
"90163","-28","-28","-28"
"90165","-33","-33","-33"
"90171","-40","-40","-40"
"90173","-50","-50","-50"
"90174","-182.5","-324","-41"
"90175","-28","-28","-28"
"90177","-57","-57","-57"
"90181","-36","-36","-36"
"90183","-30","-30","-30"
"90191","-281","-281","-281"
"90199","-37","-37","-37"
"90201","-47","-50","-44"
"90202","-32","-32","-32"
"90203","-30","-30","-30"
"90227","-41.5","-49","-34"
"90229","-46","-46","-46"
"90230","-47","-47","-47"
"90233","-70","-70","-70"
"90253","-26","-26","-26"
"90255","-38","-38","-38"
"90257","-61","-61","-61"
"90278","-37","-37","-37"
"90282","-99","-99","-99"
"90289","-29","-29","-29"
"90290","-30","-30","-30"
"90291","-32","-32","-32"
"90299","-49","-49","-49"
"90300","-15","-15","-15"
"90302","-54","-54","-54"
"90303","-36","-36","-36"
"90304","-65","-65","-65"
"90305","-30","-30","-30"
"90306","-13","-13","-13"
"90315","-40.5","-61","-20"
"90319","-49","-49","-49"
"90322","-30","-30","-30"
"90328","-45","-45","-45"
"90341","-42","-42","-42"
"90351","-82","-82","-82"
"90356","-27","-36","-16"
"90358","-80","-80","-80"
"90378","-465","-465","-465"
"90389","-34","-34","-34"
"90400","-76","-76","-76"
"90412","-63","-63","-63"
"90414","-28","-28","-28"
"90421","-395","-395","-395"
"90422","-19","-19","-19"
"90423","-53","-53","-53"
"90426","-105","-105","-105"
"90427","-40","-40","-40"
"90429","-60.5","-91","-30"
"90431","-49","-49","-49"
"90439","-28","-28","-28"
"90456","-78.5","-129","-28"
"90457","-40","-51","-26"
"90465","-58","-58","-58"
"90469","-50","-50","-50"
"90470","-53","-53","-53"
"90473","-36","-36","-36"
"90477","-66","-66","-66"
"90478","-26","-26","-26"
"90483","-187","-187","-187"
"90490","-29","-29","-29"
"90500","-35","-35","-35"
"90501","-52","-52","-52"
"90515","-30","-30","-30"
"90532","-47","-47","-47"
"90542","-65","-65","-65"
"90543","-32","-32","-32"
"90549","-28","-28","-28"
"90550","-47","-47","-47"
"90553","-101","-101","-101"
"90554","-116","-116","-116"
"90558","-35","-35","-35"
"90574","-19","-19","-19"
"90577","-45.5","-46","-45"
"90583","-60","-60","-60"
"90602","-57","-57","-57"
"90607","-31","-31","-31"
"90610","-35","-35","-35"
"90631","-30","-30","-30"
"90632","-35","-35","-35"
"90634","-39","-42","-36"
"90637","-48.5","-61","-36"
"90639","-65","-65","-65"
"90640","-27.5","-33","-22"
"90643","-34","-34","-34"
"90644","-48","-48","-48"
"90647","-54","-54","-54"
"90648","-40","-40","-40"
"90649","-39","-39","-39"
"90650","-20","-20","-20"
"90653","-59","-59","-59"
"90655","-43","-43","-43"
"90659","-52","-52","-52"
"90661","-32","-32","-32"
"90665","-21","-21","-21"
"90673","-54","-54","-54"
"90674","-96","-96","-96"
"90676","-94","-94","-94"
"90679","-120","-196","-44"
"90684","-24","-24","-24"
"90694","-54","-54","-54"
"90701","-42","-42","-42"
"90705","-29","-29","-29"
"90717","-217","-217","-217"
"90722","-43","-43","-43"
"90729","-86","-86","-86"
"90730","-16","-16","-16"
"90732","-39","-39","-39"
"90733","-24","-24","-24"
"90739","-37","-37","-37"
"90740","-36","-36","-36"
"90746","-26","-26","-26"
"90777","-46","-46","-46"
"90781","-28","-28","-28"
"90785","-48","-48","-48"
"90792","-39","-39","-39"
"90793","-42","-42","-42"
"90799","-36","-36","-36"
"90800","-34","-34","-34"
"90810","-82","-82","-82"
"90811","-43","-43","-43"
"90819","-65","-65","-65"
"90822","-75","-75","-75"
"90823","-47","-47","-47"
"90826","-36","-36","-36"
"90832","-35","-35","-35"
"90850","-340","-340","-340"
"90851","-45","-45","-45"
"90863","-37","-37","-37"
"90867","-38","-38","-38"
"90869","-73","-73","-73"
"90875","-47","-47","-47"
"90878","-31","-31","-31"
"90883","-17","-17","-17"
"90884","-31","-47","-15"
"90885","-55","-55","-55"
"90894","-45","-45","-45"
"90895","-68","-68","-68"
"90896","-14","-14","-14"
"90906","-43","-43","-43"
"90909","-15","-15","-15"
"90912","-58","-58","-58"
"90913","-23","-23","-23"
"90914","-28","-28","-28"
"90917","-39","-39","-39"
"90923","-94","-94","-94"
"90927","-51","-51","-51"
"90944","-126","-126","-126"
"90948","-20","-20","-20"
"90954","-22","-22","-22"
"90956","-38","-38","-38"
"90978","-41","-41","-41"
"90985","-20","-20","-20"
"90998","-70","-70","-70"
"90999","-50","-50","-50"
"91000","-38","-38","-38"
"91001","-34","-34","-34"
"91002","-53","-53","-53"
"91004","-33.5","-41","-26"
"91032","-27","-27","-27"
"91035","-36","-36","-36"
"91038","-34","-34","-34"
"91039","-18","-18","-18"
"91040","-37","-39","-35"
"91041","-70","-70","-70"
"91044","-24","-24","-24"
"91045","-30","-30","-30"
"91046","-50","-50","-50"
"91047","-57","-57","-57"
"91049","-33","-33","-33"
"91058","-53","-53","-53"
"91059","-14","-14","-14"
"91060","-17","-17","-17"
"91062","-35","-35","-35"
"91067","-20","-20","-20"
"91068","-44","-44","-44"
"91071","-22","-22","-22"
"91084","-40","-40","-40"
"91096","-30","-30","-30"
"91104","-27","-27","-27"
"91117","-30","-30","-30"
"91127","-20","-20","-20"
"91129","-58","-58","-58"
"91133","-37","-37","-37"
"91135","-28","-28","-28"
"91136","-56","-56","-56"
"91138","-42","-42","-42"
"91142","-54","-59","-49"
"91144","-220","-220","-220"
"91145","-21","-21","-21"
"91147","-45","-45","-45"
"91156","-35","-35","-35"
"91169","-41","-43","-39"
"91181","-53","-53","-53"
"91184","-43","-43","-43"
"91186","-97","-97","-97"
"91188","-25","-25","-25"
"91202","-39","-39","-39"
"91209","-46","-46","-46"
"91212","-83","-83","-83"
"91213","-46","-46","-46"
"91216","-51","-51","-51"
"91217","-22","-22","-22"
"91219","-249","-249","-249"
"91228","-41","-41","-41"
"91233","-39","-39","-39"
"91234","-19","-19","-19"
"91240","-37","-37","-37"
"91241","-52","-52","-52"
"91243","-48","-48","-48"
"91259","-28","-28","-28"
"91260","-27","-27","-27"
"91261","-24","-24","-24"
"91274","-169","-169","-169"
"91276","-19","-19","-19"
"91279","-148","-148","-148"
"91287","-36","-36","-36"
"91288","-21","-21","-21"
"91289","-34","-34","-34"
"91290","-47","-47","-47"
"91292","-37","-37","-37"
"91294","-46","-46","-46"
"91295","-29","-29","-29"
"91304","-95.5","-171","-20"
"91321","-122","-122","-122"
"91322","-48","-48","-48"
"91334","-45","-45","-45"
"91354","-46","-46","-46"
"91360","-36","-36","-36"
"91383","-28","-28","-28"
"91388","-70","-70","-70"
"91393","-43.5","-47","-40"
"91395","-170","-170","-170"
"91410","-35","-35","-35"
"91412","-35","-35","-35"
"91422","-34","-34","-34"
"91423","-35.5","-42","-29"
"91424","-38","-38","-38"
"91426","-24","-24","-24"
"91427","-33","-33","-33"
"91432","-30","-30","-30"
"91434","-42.333333333333336","-54","-25"
"91444","-113","-113","-113"
"91462","-54","-54","-54"
"91468","-39","-39","-39"
"91470","-37.5","-44","-31"
"91477","-30","-30","-30"
"91479","-34","-34","-34"
"91480","-22","-22","-22"
"91483","-55","-55","-55"
"91488","-28","-28","-28"
"91489","-48.5","-55","-42"
"91494","-34","-34","-34"
"91495","-56","-56","-56"
"91497","-283","-283","-283"
"91501","-36.666666666666664","-44","-24"
"91502","-27","-27","-27"
"91506","-32","-32","-32"
"91507","-372","-372","-372"
"91511","-21","-21","-21"
"91545","-32","-32","-32"
"91546","-27","-27","-27"
"91547","-398","-398","-398"
"91549","-28","-28","-28"
"91552","-21","-21","-21"
"91553","-25","-25","-25"
"91554","-44","-44","-44"
"91559","-60","-60","-60"
"91562","-43","-43","-43"
"91563","-47","-47","-47"
"91575","-56","-56","-56"
"91577","-36","-36","-36"
"91580","-38","-38","-38"
"91583","-429","-429","-429"
"91586","-45","-45","-45"
"91590","-144","-256","-32"
"91593","-173","-173","-173"
"91620","-107","-107","-107"
"91623","-59","-59","-59"
"91624","-44.5","-54","-35"
"91625","-33.5","-41","-26"
"91628","-39","-39","-39"
"91634","-34","-34","-34"
"91651","-54","-54","-54"
"91653","-65","-65","-65"
"91666","-63","-63","-63"
"91673","-63","-63","-63"
"91674","-51","-51","-51"
"91681","-39","-39","-39"
"91690","-36.5","-49","-24"
"91696","-37","-37","-37"
"91698","-57","-57","-57"
"91713","-40","-40","-40"
"91720","-43","-50","-36"
"91728","-35","-35","-35"
"91733","-28","-28","-28"
"91740","-73","-73","-73"
"91741","-53","-53","-53"
"91745","-29","-29","-29"
"91760","-14","-14","-14"
"91767","-34","-34","-34"
"91769","-40","-40","-40"
"91775","-29","-29","-29"
"91781","-36","-36","-36"
"91783","-29","-29","-29"
"91785","-23","-23","-23"
"91786","-38","-38","-38"
"91801","-20","-20","-20"
"91806","-51","-51","-51"
"91809","-50","-50","-50"
"91811","-338","-338","-338"
"91813","-26","-26","-26"
"91822","-420","-420","-420"
"91833","-62","-62","-62"
"91838","-21","-21","-21"
"91845","-274","-274","-274"
"91846","-47.666666666666664","-73","-17"
"91848","-114","-114","-114"
"91851","-25","-25","-25"
"91862","-35","-35","-35"
"91866","-54","-54","-54"
"91869","-34","-34","-34"
"91871","-29","-29","-29"
"91874","-39.5","-56","-23"
"91875","-30","-30","-30"
"91876","-42.5","-60","-25"
"91878","-33.5","-42","-25"
"91879","-39","-39","-39"
"91881","-56","-56","-56"
"91882","-30","-40","-20"
"91889","-34","-34","-34"
"91892","-24","-24","-24"
"91897","-22","-22","-22"
"91904","-39","-39","-39"
"91905","-23","-23","-23"
"91911","-58","-58","-58"
"91914","-169","-169","-169"
"91920","-21","-21","-21"
"91921","-35","-35","-35"
"91931","-27","-27","-27"
"91935","-45","-52","-38"
"91942","-23","-23","-23"
"91958","-36","-36","-36"
"91960","-66","-66","-66"
"91970","-39","-39","-39"
"91971","-48","-48","-48"
"91973","-45","-45","-45"
"91975","-33","-33","-33"
"91977","-93","-93","-93"
"91978","-42","-42","-42"
"91989","-48","-48","-48"
"91991","-90","-90","-90"
"92019","-39","-39","-39"
"92026","-26","-26","-26"
"92031","-42","-42","-42"
"92040","-62","-62","-62"
"92041","-41","-41","-41"
"92061","-21","-21","-21"
"92062","-327","-327","-327"
"92066","-18","-18","-18"
"92073","-78","-126","-30"
"92077","-28","-28","-28"
"92079","-109","-109","-109"
"92086","-30","-30","-30"
"92087","-42","-42","-42"
"92093","-55","-55","-55"
"92094","-53","-53","-53"
"92110","-38","-47","-29"
"92120","-36","-36","-36"
"92121","-43","-59","-18"
"92124","-31","-31","-31"
"92126","-29","-29","-29"
"92145","-45","-45","-45"
"92148","-50","-50","-50"
"92149","-16","-16","-16"
"92152","-33","-33","-33"
"92153","-34","-34","-34"
"92157","-46","-46","-46"
"92162","-47","-47","-47"
"92168","-27","-27","-27"
"92173","-39","-39","-39"
"92175","-36","-36","-36"
"92178","-17","-17","-17"
"92179","-128","-128","-128"
"92187","-35","-35","-35"
"92193","-65","-65","-65"
"92196","-41.5","-59","-24"
"92198","-17","-17","-17"
"92205","-22","-22","-22"
"92209","-25","-25","-25"
"92212","-16","-16","-16"
"92213","-38","-50","-26"
"92214","-30","-30","-30"
"92215","-46","-46","-46"
"92216","-22","-22","-22"
"92217","-34","-34","-34"
"92218","-35","-35","-35"
"92220","-35","-35","-35"
"92227","-22","-22","-22"
"92228","-103.5","-191","-16"
"92231","-380","-380","-380"
"92234","-33","-33","-33"
"92238","-40","-40","-40"
"92243","-200","-200","-200"
"92244","-39","-39","-39"
"92245","-53","-53","-53"
"92259","-83","-83","-83"
"92262","-30","-30","-30"
"92269","-124","-124","-124"
"92272","-24","-24","-24"
"92273","-50","-50","-50"
"92281","-36","-36","-36"
"92285","-55","-55","-55"
"92287","-54","-54","-54"
"92288","-37","-37","-37"
"92296","-42","-42","-42"
"92311","-357","-357","-357"
"92318","-32","-33","-31"
"92333","-36","-36","-36"
"92335","-30","-30","-30"
"92345","-111","-111","-111"
"92348","-40","-40","-40"
"92352","-14","-14","-14"
"92360","-28","-28","-28"
"92362","-36","-36","-36"
"92372","-17","-17","-17"
"92376","-44","-44","-44"
"92379","-29","-29","-29"
"92380","-54","-54","-54"
"92381","-37","-37","-37"
"92382","-32","-32","-32"
"92393","-216.5","-406","-27"
"92397","-42","-42","-42"
"92398","-32","-32","-32"
"92399","-77","-77","-77"
"92402","-19","-19","-19"
"92403","-37","-37","-37"
"92407","-28","-28","-28"
"92417","-47","-47","-47"
"92423","-65","-65","-65"
"92439","-32","-32","-32"
"92452","-31","-31","-31"
"92453","-40","-40","-40"
"92454","-32","-32","-32"
"92456","-33","-33","-33"
"92465","-30","-30","-30"
"92467","-30","-30","-30"
"92468","-59","-59","-59"
"92469","-26","-26","-26"
"92470","-74","-74","-74"
"92472","-60","-60","-60"
"92476","-34","-34","-34"
"92481","-31","-31","-31"
"92483","-18","-18","-18"
"92504","-39","-39","-39"
"92505","-32","-32","-32"
"92506","-50","-50","-50"
"92507","-29","-35","-23"
"92508","-15","-15","-15"
"92511","-31","-31","-31"
"92512","-23","-23","-23"
"92513","-14","-14","-14"
"92514","-50","-50","-50"
"92515","-47","-47","-47"
"92521","-30","-31","-29"
"92523","-56","-56","-56"
"92527","-28","-28","-28"
"92530","-46","-46","-46"
"92535","-47","-47","-47"
"92547","-36","-36","-36"
"92548","-39","-56","-22"
"92551","-57","-57","-57"
"92552","-44","-44","-44"
"92558","-22","-22","-22"
"92570","-52","-52","-52"
"92571","-33","-33","-33"
"92579","-37","-37","-37"
"92580","-100","-100","-100"
"92581","-26","-26","-26"
"92582","-28","-28","-28"
"92583","-31","-31","-31"
"92584","-21","-21","-21"
"92586","-34","-34","-34"
"92587","-38","-44","-32"
"92594","-35","-35","-35"
"92595","-48","-48","-48"
"92603","-22","-22","-22"
"92604","-39","-39","-39"
"92611","-44","-44","-44"
"92620","-169","-169","-169"
"92626","-85","-85","-85"
"92631","-44","-44","-44"
"92635","-27","-27","-27"
"92645","-36","-36","-36"
"92650","-94","-94","-94"
"92651","-75","-75","-75"
"92659","-91","-91","-91"
"92669","-148","-148","-148"
"92681","-42","-42","-42"
"92686","-43","-43","-43"
"92691","-35","-35","-35"
"92695","-28","-28","-28"
"92699","-17","-17","-17"
"92708","-65","-65","-65"
"92721","-69.5","-107","-32"
"92725","-54","-54","-54"
"92726","-198","-198","-198"
"92740","-15","-15","-15"
"92741","-42","-42","-42"
"92743","-26.5","-28","-25"
"92744","-32","-32","-32"
"92748","-56","-56","-56"
"92754","-42","-42","-42"
"92756","-28","-28","-28"
"92763","-31","-31","-31"
"92764","-38","-49","-27"
"92768","-33","-33","-33"
"92774","-39","-39","-39"
"92776","-30","-30","-30"
"92779","-41","-41","-41"
"92780","-31","-31","-31"
"92782","-38","-38","-38"
"92787","-80","-80","-80"
"92793","-48","-49","-47"
"92800","-31","-31","-31"
"92801","-19","-19","-19"
"92813","-74","-74","-74"
"92816","-29","-29","-29"
"92818","-74","-74","-74"
"92821","-45","-45","-45"
"92827","-28","-28","-28"
"92828","-31","-31","-31"
"92830","-85","-85","-85"
"92832","-45","-45","-45"
"92835","-40","-40","-40"
"92844","-35.5","-48","-23"
"92851","-30","-30","-30"
"92857","-41","-41","-41"
"92858","-39","-39","-39"
"92862","-44","-44","-44"
"92870","-126","-126","-126"
"92875","-31","-31","-31"
"92886","-55","-55","-55"
"92887","-45","-45","-45"
"92890","-33","-33","-33"
"92892","-35","-35","-35"
"92907","-28","-28","-28"
"92917","-42","-42","-42"
"92918","-39","-44","-34"
"92921","-49","-49","-49"
"92930","-44","-55","-33"
"92932","-52","-52","-52"
"92935","-35","-35","-35"
"92936","-69","-69","-69"
"92939","-37","-37","-37"
"92942","-31","-31","-31"
"92954","-33","-33","-33"
"92972","-31","-31","-31"
"92976","-22","-22","-22"
"92983","-72","-72","-72"
"92986","-36","-36","-36"
"92991","-7","-7","-7"
"92993","-49","-49","-49"
"92994","-30","-30","-30"
"93001","-39","-39","-39"
"93009","-32","-32","-32"
"93015","-70","-70","-70"
"93040","-22","-22","-22"
"93048","-37","-42","-32"
"93054","-52","-52","-52"
"93056","-54","-63","-36"
"93078","-34","-34","-34"
"93082","-48","-48","-48"
"93099","-40","-40","-40"
"93100","-25","-25","-25"
"93101","-31","-31","-31"
"93106","-32","-32","-32"
"93113","-34","-34","-34"
"93126","-44","-44","-44"
"93135","-54","-54","-54"
"93137","-52","-52","-52"
"93138","-30","-30","-30"
"93139","-36.666666666666664","-55","-26"
"93140","-46","-46","-46"
"93150","-25","-25","-25"
"93155","-43","-43","-43"
"93157","-226","-226","-226"
"93158","-43","-43","-43"
"93160","-15","-15","-15"
"93169","-50","-50","-50"
"93176","-58","-58","-58"
"93179","-45","-45","-45"
"93181","-46","-46","-46"
"93182","-50","-50","-50"
"93185","-37","-37","-37"
"93187","-44","-44","-44"
"93188","-20","-20","-20"
"93190","-37","-37","-37"
"93195","-31","-31","-31"
"93198","-86","-86","-86"
"93207","-23","-23","-23"
"93211","-20","-20","-20"
"93220","-26","-26","-26"
"93252","-53","-53","-53"
"93254","-48","-48","-48"
"93263","-34","-34","-34"
"93265","-58","-58","-58"
"93276","-35","-35","-35"
"93277","-41","-41","-41"
"93281","-50","-50","-50"
"93286","-51","-51","-51"
"93287","-59","-66","-52"
"93291","-19","-19","-19"
"93298","-24","-24","-24"
"93299","-32","-32","-32"
"93301","-125","-125","-125"
"93304","-56","-56","-56"
"93306","-37","-37","-37"
"93307","-37","-37","-37"
"93309","-33","-33","-33"
"93311","-106","-106","-106"
"93313","-24","-24","-24"
"93317","-58","-58","-58"
"93326","-64","-64","-64"
"93328","-28","-28","-28"
"93333","-43","-43","-43"
"93335","-51","-51","-51"
"93342","-54","-54","-54"
"93345","-29","-29","-29"
"93357","-33","-33","-33"
"93362","-33","-33","-33"
"93365","-28","-28","-28"
"93368","-22","-22","-22"
"93371","-94","-94","-94"
"93378","-97","-97","-97"
"93381","-101.5","-164","-39"
"93385","-25","-25","-25"
"93388","-44","-44","-44"
"93403","-50","-65","-35"
"93405","-47","-47","-47"
"93408","-26.5","-32","-21"
"93409","-34","-34","-34"
"93412","-121","-121","-121"
"93413","-28","-28","-28"
"93418","-56","-56","-56"
"93424","-80","-80","-80"
"93429","-11","-11","-11"
"93442","-33","-33","-33"
"93445","-27.5","-37","-18"
"93446","-49","-49","-49"
"93456","-70","-70","-70"
"93474","-50","-50","-50"
"93477","-62","-62","-62"
"93478","-33","-33","-33"
"93479","-54","-54","-54"
"93482","-36","-36","-36"
"93483","-24","-24","-24"
"93485","-50","-50","-50"
"93486","-29","-29","-29"
"93491","-33","-33","-33"
"93498","-50","-50","-50"
"93499","-21","-21","-21"
"93504","-125","-125","-125"
"93508","-29","-29","-29"
"93511","-19","-19","-19"
"93515","-114","-114","-114"
"93517","-26","-26","-26"
"93523","-26","-26","-26"
"93526","-36","-36","-36"
"93531","-22","-22","-22"
"93533","-38","-38","-38"
"93535","-26","-26","-26"
"93538","-33","-33","-33"
"93551","-70","-70","-70"
"93552","-46","-46","-46"
"93560","-28","-28","-28"
"93567","-36","-36","-36"
"93571","-27","-27","-27"
"93572","-66","-66","-66"
"93582","-21","-21","-21"
"93584","-23","-23","-23"
"93587","-367","-367","-367"
"93588","-38","-38","-38"
"93594","-34","-34","-34"
"93607","-26","-26","-26"
"93617","-28","-28","-28"
"93630","-27","-27","-27"
"93634","-54","-54","-54"
"93636","-36","-36","-36"
"93641","-51","-51","-51"
"93644","-41","-41","-41"
"93645","-224","-224","-224"
"93646","-26","-26","-26"
"93650","-39","-54","-24"
"93651","-37","-37","-37"
"93654","-52","-52","-52"
"93657","-34","-34","-34"
"93659","-62","-89","-35"
"93661","-32","-32","-32"
"93665","-39","-39","-39"
"93668","-29","-29","-29"
"93677","-39","-39","-39"
"93687","-49","-49","-49"
"93691","-45","-45","-45"
"93698","-39.5","-62","-17"
"93702","-324","-324","-324"
"93705","-45","-45","-45"
"93706","-298","-298","-298"
"93707","-31","-31","-31"
"93710","-47","-47","-47"
"93711","-29","-29","-29"
"93712","-27","-27","-27"
"93713","-52","-52","-52"
"93719","-33","-33","-33"
"93739","-41","-41","-41"
"93743","-140","-140","-140"
"93746","-41","-41","-41"
"93752","-25","-25","-25"
"93756","-37","-37","-37"
"93762","-37","-37","-37"
"93772","-13","-13","-13"
"93773","-62","-62","-62"
"93774","-20","-20","-20"
"93776","-42","-42","-42"
"93780","-32","-32","-32"
"93782","-33","-33","-33"
"93784","-24","-24","-24"
"93788","-12","-12","-12"
"93796","-45","-45","-45"
"93801","-50","-50","-50"
"93802","-56","-56","-56"
"93804","-36","-36","-36"
"93808","-84","-84","-84"
"93820","-34","-34","-34"
"93836","-50.5","-56","-45"
"93840","-32","-32","-32"
"93843","-46","-46","-46"
"93853","-32","-32","-32"
"93854","-34","-34","-34"
"93855","-24","-24","-24"
"93856","-14","-14","-14"
"93869","-19","-19","-19"
"93870","-211","-211","-211"
"93872","-54","-54","-54"
"93887","-11","-11","-11"
"93898","-24","-24","-24"
"93899","-26","-26","-26"
"93909","-51","-51","-51"
"93915","-69","-69","-69"
"93916","-49.5","-52","-47"
"93920","-31","-32","-30"
"93921","-51","-51","-51"
"93922","-100","-100","-100"
"93927","-28","-28","-28"
"93932","-36","-36","-36"
"93933","-37","-37","-37"
"93938","-29","-29","-29"
"93944","-30.5","-33","-28"
"93945","-51","-51","-51"
"93953","-44","-44","-44"
"93965","-36","-36","-36"
"93966","-38","-38","-38"
"93967","-131","-131","-131"
"93971","-44","-44","-44"
"93976","-58","-69","-47"
"93978","-29","-29","-29"
"93982","-62","-98","-26"
"93983","-42","-42","-42"
"93986","-37","-37","-37"
"93988","-32","-32","-32"
"93994","-35","-35","-35"
"93995","-36","-36","-36"
"93997","-34","-34","-34"
"93998","-19","-19","-19"
"94002","-32","-32","-32"
"94015","-32","-32","-32"
"94016","-37","-37","-37"
"94036","-15","-15","-15"
"94037","-26","-26","-26"
"94056","-226","-226","-226"
"94062","-17","-17","-17"
"94077","-7","-7","-7"
"94084","-42.5","-44","-41"
"94089","-84.5","-107","-62"
"94091","-52","-52","-52"
"94094","-31","-31","-31"
"94095","-45","-45","-45"
"94096","-34","-34","-34"
"94097","-60","-60","-60"
"94101","-66","-77","-55"
"94109","-117","-117","-117"
"94121","-35","-35","-35"
"94123","-56","-56","-56"
"94128","-33","-33","-33"
"94144","-28","-28","-28"
"94149","-77","-77","-77"
"94154","-29","-29","-29"
"94158","-25","-25","-25"
"94161","-25","-25","-25"
"94164","-47","-47","-47"
"94165","-10","-10","-10"
"94167","-27","-27","-27"
"94169","-174","-174","-174"
"94171","-25","-25","-25"
"94175","-23","-23","-23"
"94177","-33","-33","-33"
"94192","-27","-27","-27"
"94198","-31","-31","-31"
"94199","-69","-69","-69"
"94201","-37","-37","-37"
"94202","-36","-36","-36"
"94220","-35.666666666666664","-62","-17"
"94227","-35","-35","-35"
"94234","-57","-57","-57"
"94235","-22","-22","-22"
"94236","-21","-21","-21"
"94239","-20","-20","-20"
"94249","-37","-37","-37"
"94251","-45","-45","-45"
"94263","-46","-46","-46"
"94265","-23","-23","-23"
"94281","-28","-28","-28"
"94283","-25","-25","-25"
"94287","-68","-68","-68"
"94293","-40","-40","-40"
"94294","-19","-19","-19"
"94303","-23","-23","-23"
"94305","-33","-33","-33"
"94311","-17","-17","-17"
"94312","-19","-19","-19"
"94313","-58","-58","-58"
"94316","-52","-52","-52"
"94317","-50","-50","-50"
"94320","-35","-35","-35"
"94339","-63","-63","-63"
"94341","-44","-44","-44"
"94342","-31","-31","-31"
"94344","-48","-48","-48"
"94346","-41","-41","-41"
"94358","-52","-54","-50"
"94360","-47","-47","-47"
"94364","-36","-36","-36"
"94368","-39","-39","-39"
"94369","-38","-38","-38"
"94372","-44","-44","-44"
"94377","-27","-27","-27"
"94385","-271","-271","-271"
"94396","-52","-52","-52"
"94397","-45","-52","-38"
"94398","-29.666666666666668","-41","-21"
"94399","-169","-169","-169"
"94409","-40","-40","-40"
"94411","-45","-45","-45"
"94427","-43","-43","-43"
"94443","-36.5","-47","-26"
"94446","-18","-18","-18"
"94451","-27","-27","-27"
"94453","-35","-35","-35"
"94470","-61","-61","-61"
"94472","-42","-42","-42"
"94476","-28","-28","-28"
"94477","-28","-28","-28"
"94479","-30","-30","-30"
"94480","-35","-35","-35"
"94483","-26","-26","-26"
"94501","-29","-29","-29"
"94503","-32","-32","-32"
"94505","-53.5","-74","-33"
"94513","-36","-36","-36"
"94515","-201","-201","-201"
"94517","-34","-34","-34"
"94524","-48.5","-62","-35"
"94525","-25","-25","-25"
"94526","-120.5","-170","-71"
"94528","-12","-12","-12"
"94530","-50","-50","-50"
"94531","-58","-58","-58"
"94542","-289","-289","-289"
"94544","-35","-35","-35"
"94565","-45","-45","-45"
"94571","-49","-49","-49"
"94581","-25","-25","-25"
"94582","-34","-34","-34"
"94589","-38","-38","-38"
"94598","-50","-50","-50"
"94601","-201","-201","-201"
"94605","-45","-45","-45"
"94606","-39","-39","-39"
"94614","-52.5","-53","-52"
"94616","-48","-48","-48"
"94621","-59","-59","-59"
"94622","-22","-22","-22"
"94626","-47","-47","-47"
"94628","-68","-68","-68"
