"Step","setup: Dylam - ep_info/Banana","setup: Dylam - ep_info/Banana__MIN","setup: Dylam - ep_info/Banana__MAX","setup: Drq - ep_info/Banana","setup: Drq - ep_info/Banana__MIN","setup: Drq - ep_info/Banana__MAX","setup: Decq - ep_info/Banana","setup: Decq - ep_info/Banana__MIN","setup: Decq - ep_info/Banana__MAX","setup: Baseline - ep_info/Banana","setup: Baseline - ep_info/Banana__MIN","setup: Baseline - ep_info/Banana__MAX"
"1822","30","30","30","30","30","30","24","0","30","27","0","30"
"1823","30","30","30","30","30","30","21","0","30","27","0","30"
"1824","30","30","30","30","30","30","24","0","30","27","0","30"
"1825","30","30","30","30","30","30","24","0","30","27","0","30"
"1826","30","30","30","30","30","30","24","0","30","27","0","30"
"1827","30","30","30","30","30","30","18","0","30","27","0","30"
"1828","30","30","30","30","30","30","21","0","30","27","0","30"
"1829","30","30","30","30","30","30","21","0","30","27","0","30"
"1830","30","30","30","30","30","30","24","0","30","27","0","30"
"1831","30","30","30","30","30","30","21","0","30","27","0","30"
"1832","30","30","30","30","30","30","24","0","30","27","0","30"
"1833","30","30","30","30","30","30","21","0","30","27","0","30"
"1834","30","30","30","30","30","30","18","0","30","27","0","30"
"1835","30","30","30","30","30","30","24","0","30","27","0","30"
"1836","30","30","30","30","30","30","24","0","30","27","0","30"
"1837","30","30","30","30","30","30","21","0","30","27","0","30"
"1838","30","30","30","30","30","30","21","0","30","27","0","30"
"1839","30","30","30","30","30","30","18","0","30","27","0","30"
"1840","30","30","30","30","30","30","21","0","30","27","0","30"
"1841","30","30","30","30","30","30","21","0","30","27","0","30"
"1842","30","30","30","30","30","30","21","0","30","27","0","30"
"1843","30","30","30","30","30","30","24","0","30","27","0","30"
"1844","30","30","30","30","30","30","21","0","30","27","0","30"
"1845","30","30","30","30","30","30","18","0","30","27","0","30"
"1846","30","30","30","30","30","30","21","0","30","27","0","30"
"1847","30","30","30","30","30","30","24","0","30","27","0","30"
"1848","30","30","30","30","30","30","21","0","30","27","0","30"
"1849","30","30","30","30","30","30","24","0","30","27","0","30"
"1850","30","30","30","30","30","30","18","0","30","27","0","30"
"1851","30","30","30","30","30","30","21","0","30","27","0","30"
"1852","30","30","30","30","30","30","24","0","30","27","0","30"
"1853","30","30","30","30","30","30","24","0","30","27","0","30"
"1854","30","30","30","30","30","30","24","0","30","27","0","30"
"1855","30","30","30","30","30","30","21","0","30","27","0","30"
"1856","30","30","30","30","30","30","21","0","30","27","0","30"
"1857","30","30","30","30","30","30","21","0","30","27","0","30"
"1858","30","30","30","30","30","30","24","0","30","27","0","30"
"1859","30","30","30","30","30","30","24","0","30","27","0","30"
"1860","30","30","30","30","30","30","21","0","30","27","0","30"
"1861","30","30","30","30","30","30","21","0","30","27","0","30"
"1862","30","30","30","30","30","30","24","0","30","27","0","30"
"1863","30","30","30","30","30","30","24","0","30","27","0","30"
"1864","30","30","30","30","30","30","24","0","30","27","0","30"
"1865","30","30","30","30","30","30","24","0","30","27","0","30"
"1866","30","30","30","30","30","30","21","0","30","27","0","30"
"1867","30","30","30","30","30","30","21","0","30","27","0","30"
"1868","30","30","30","30","30","30","18","0","30","27","0","30"
"1869","30","30","30","30","30","30","24","0","30","27","0","30"
"1870","30","30","30","30","30","30","21","0","30","27","0","30"
"1871","30","30","30","30","30","30","21","0","30","27","0","30"
"1872","30","30","30","30","30","30","21","0","30","27","0","30"
"1873","30","30","30","30","30","30","18","0","30","27","0","30"
"1874","30","30","30","30","30","30","21","0","30","27","0","30"
"1875","30","30","30","30","30","30","21","0","30","27","0","30"
"1876","30","30","30","30","30","30","24","0","30","27","0","30"
"1877","30","30","30","30","30","30","24","0","30","27","0","30"
"1878","30","30","30","30","30","30","24","0","30","27","0","30"
"1879","30","30","30","30","30","30","18","0","30","27","0","30"
"1880","30","30","30","30","30","30","24","0","30","27","0","30"
"1881","30","30","30","30","30","30","24","0","30","27","0","30"
"1882","30","30","30","30","30","30","21","0","30","27","0","30"
"1883","30","30","30","30","30","30","21","0","30","27","0","30"
"1884","30","30","30","30","30","30","21","0","30","27","0","30"
"1885","30","30","30","30","30","30","18","0","30","27","0","30"
"1886","30","30","30","30","30","30","18","0","30","27","0","30"
"1887","30","30","30","30","30","30","24","0","30","27","0","30"
"1888","30","30","30","30","30","30","24","0","30","27","0","30"
"1889","30","30","30","30","30","30","24","0","30","27","0","30"
"1890","30","30","30","27","0","30","24","0","30","27","0","30"
"1891","30","30","30","30","30","30","21","0","30","27","0","30"
"1892","30","30","30","30","30","30","21","0","30","27","0","30"
"1893","30","30","30","30","30","30","24","0","30","27","0","30"
"1894","30","30","30","30","30","30","24","0","30","27","0","30"
"1895","30","30","30","30","30","30","18","0","30","27","0","30"
"1896","30","30","30","30","30","30","21","0","30","27","0","30"
"1897","30","30","30","30","30","30","21","0","30","27","0","30"
"1898","30","30","30","30","30","30","24","0","30","27","0","30"
"1899","30","30","30","30","30","30","24","0","30","27","0","30"
"1900","30","30","30","30","30","30","21","0","30","27","0","30"
"1901","30","30","30","30","30","30","24","0","30","27","0","30"
"1902","30","30","30","30","30","30","24","0","30","27","0","30"
"1903","30","30","30","30","30","30","18","0","30","27","0","30"
"1904","30","30","30","30","30","30","21","0","30","27","0","30"
"1905","30","30","30","30","30","30","18","0","30","27","0","30"
"1906","30","30","30","30","30","30","24","0","30","27","0","30"
"1907","30","30","30","30","30","30","24","0","30","27","0","30"
"1908","30","30","30","30","30","30","24","0","30","27","0","30"
"1909","30","30","30","30","30","30","21","0","30","27","0","30"
"1910","30","30","30","30","30","30","21","0","30","27","0","30"
"1911","30","30","30","30","30","30","24","0","30","27","0","30"
"1912","30","30","30","30","30","30","21","0","30","27","0","30"
"1913","30","30","30","30","30","30","21","0","30","27","0","30"
"1914","30","30","30","30","30","30","24","0","30","27","0","30"
"1915","30","30","30","30","30","30","24","0","30","27","0","30"
"1916","30","30","30","30","30","30","21","0","30","27","0","30"
"1917","30","30","30","30","30","30","24","0","30","27","0","30"
"1918","30","30","30","30","30","30","24","0","30","27","0","30"
"1919","30","30","30","30","30","30","21","0","30","27","0","30"
"1920","30","30","30","30","30","30","24","0","30","27","0","30"
"1921","30","30","30","30","30","30","24","0","30","27","0","30"
"1922","30","30","30","30","30","30","24","0","30","27","0","30"
"1923","30","30","30","30","30","30","24","0","30","27","0","30"
"1924","30","30","30","30","30","30","24","0","30","27","0","30"
"1925","30","30","30","30","30","30","21","0","30","27","0","30"
"1926","30","30","30","30","30","30","18","0","30","27","0","30"
"1927","30","30","30","30","30","30","21","0","30","27","0","30"
"1928","30","30","30","30","30","30","24","0","30","27","0","30"
"1929","30","30","30","30","30","30","24","0","30","27","0","30"
"1930","30","30","30","30","30","30","24","0","30","27","0","30"
"1931","30","30","30","30","30","30","21","0","30","27","0","30"
"1932","30","30","30","30","30","30","21","0","30","27","0","30"
"1933","30","30","30","30","30","30","24","0","30","27","0","30"
"1934","30","30","30","30","30","30","24","0","30","27","0","30"
"1935","30","30","30","30","30","30","21","0","30","27","0","30"
"1936","30","30","30","30","30","30","24","0","30","27","0","30"
"1937","30","30","30","30","30","30","24","0","30","27","0","30"
"1938","30","30","30","30","30","30","21","0","30","27","0","30"
"1939","30","30","30","30","30","30","21","0","30","27","0","30"
"1940","30","30","30","30","30","30","24","0","30","27","0","30"
"1941","30","30","30","30","30","30","24","0","30","27","0","30"
"1942","30","30","30","30","30","30","24","0","30","27","0","30"
"1943","30","30","30","30","30","30","21","0","30","27","0","30"
"1944","30","30","30","30","30","30","24","0","30","27","0","30"
"1945","30","30","30","30","30","30","24","0","30","27","0","30"
"1946","30","30","30","30","30","30","21","0","30","27","0","30"
"1947","30","30","30","30","30","30","21","0","30","27","0","30"
"1948","30","30","30","30","30","30","21","0","30","27","0","30"
"1949","30","30","30","30","30","30","24","0","30","27","0","30"
"1950","30","30","30","30","30","30","24","0","30","27","0","30"
"1951","30","30","30","30","30","30","24","0","30","27","0","30"
"1952","30","30","30","30","30","30","21","0","30","27","0","30"
"1953","30","30","30","30","30","30","21","0","30","27","0","30"
"1954","30","30","30","30","30","30","24","0","30","27","0","30"
"1955","30","30","30","30","30","30","24","0","30","27","0","30"
"1956","30","30","30","30","30","30","24","0","30","27","0","30"
"1957","30","30","30","30","30","30","24","0","30","27","0","30"
"1958","30","30","30","30","30","30","21","0","30","27","0","30"
"1959","30","30","30","30","30","30","21","0","30","27","0","30"
"1960","30","30","30","30","30","30","24","0","30","27","0","30"
"1961","30","30","30","30","30","30","24","0","30","27","0","30"
"1962","30","30","30","30","30","30","21","0","30","27","0","30"
"1963","30","30","30","30","30","30","24","0","30","27","0","30"
"1964","30","30","30","30","30","30","21","0","30","27","0","30"
"1965","30","30","30","30","30","30","18","0","30","27","0","30"
"1966","30","30","30","30","30","30","24","0","30","27","0","30"
"1967","30","30","30","30","30","30","21","0","30","27","0","30"
"1968","30","30","30","30","30","30","21","0","30","27","0","30"
"1969","30","30","30","30","30","30","21","0","30","27","0","30"
"1970","30","30","30","30","30","30","24","0","30","27","0","30"
"1971","30","30","30","30","30","30","24","0","30","27","0","30"
"1972","30","30","30","30","30","30","21","0","30","27","0","30"
"1973","30","30","30","30","30","30","18","0","30","27","0","30"
"1974","30","30","30","30","30","30","21","0","30","27","0","30"
"1975","30","30","30","30","30","30","18","0","30","27","0","30"
"1976","30","30","30","30","30","30","24","0","30","27","0","30"
"1977","30","30","30","30","30","30","21","0","30","27","0","30"
"1978","30","30","30","30","30","30","21","0","30","27","0","30"
"1979","30","30","30","30","30","30","21","0","30","27","0","30"
"1980","30","30","30","30","30","30","24","0","30","27","0","30"
"1981","30","30","30","30","30","30","24","0","30","27","0","30"
"1982","30","30","30","30","30","30","21","0","30","27","0","30"
"1983","30","30","30","30","30","30","24","0","30","27","0","30"
"1984","30","30","30","30","30","30","24","0","30","27","0","30"
"1985","30","30","30","30","30","30","21","0","30","27","0","30"
"1986","30","30","30","30","30","30","21","0","30","27","0","30"
"1987","30","30","30","30","30","30","18","0","30","27","0","30"
"1988","30","30","30","30","30","30","21","0","30","27","0","30"
"1989","30","30","30","30","30","30","21","0","30","27","0","30"
"1990","30","30","30","30","30","30","18","0","30","27","0","30"
"1991","30","30","30","30","30","30","21","0","30","27","0","30"
"1992","30","30","30","30","30","30","21","0","30","27","0","30"
"1993","30","30","30","30","30","30","18","0","30","27","0","30"
"1994","30","30","30","30","30","30","21","0","30","27","0","30"
"1995","30","30","30","30","30","30","24","0","30","27","0","30"
"1996","30","30","30","30","30","30","24","0","30","27","0","30"
"1997","30","30","30","30","30","30","21","0","30","27","0","30"
"1998","30","30","30","30","30","30","24","0","30","27","0","30"
"1999","30","30","30","30","30","30","21","0","30","27","0","30"
"2000","30","30","30","30","30","30","21","0","30","27","0","30"
"2001","30","30","30","30","30","30","21","0","30","27","0","30"
