"Step","setup: Dylam - ep_info/Chicken","setup: Dylam - ep_info/Chicken__MIN","setup: Dylam - ep_info/Chicken__MAX","setup: Drq - ep_info/Chicken","setup: Drq - ep_info/Chicken__MIN","setup: Drq - ep_info/Chicken__MAX","setup: Decq - ep_info/Chicken","setup: Decq - ep_info/Chicken__MIN","setup: Decq - ep_info/Chicken__MAX","setup: Baseline - ep_info/Chicken","setup: Baseline - ep_info/Chicken__MIN","setup: Baseline - ep_info/Chicken__MAX"
"1812","70","70","70","0","0","0","0","0","0","0","0","0"
"1813","70","70","70","0","0","0","0","0","0","0","0","0"
"1814","70","70","70","0","0","0","0","0","0","0","0","0"
"1815","70","70","70","0","0","0","0","0","0","0","0","0"
"1816","70","70","70","0","0","0","0","0","0","0","0","0"
"1817","70","70","70","0","0","0","0","0","0","0","0","0"
"1818","70","70","70","0","0","0","0","0","0","0","0","0"
"1819","70","70","70","0","0","0","0","0","0","0","0","0"
"1820","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1821","70","70","70","0","0","0","0","0","0","0","0","0"
"1822","70","70","70","0","0","0","0","0","0","0","0","0"
"1823","70","70","70","0","0","0","0","0","0","0","0","0"
"1824","70","70","70","0","0","0","0","0","0","0","0","0"
"1825","70","70","70","0","0","0","0","0","0","0","0","0"
"1826","70","70","70","0","0","0","0","0","0","0","0","0"
"1827","70","70","70","0","0","0","0","0","0","0","0","0"
"1828","70","70","70","0","0","0","0","0","0","0","0","0"
"1829","70","70","70","0","0","0","0","0","0","0","0","0"
"1830","70","70","70","0","0","0","0","0","0","0","0","0"
"1831","70","70","70","0","0","0","0","0","0","0","0","0"
"1832","70","70","70","0","0","0","0","0","0","0","0","0"
"1833","70","70","70","0","0","0","0","0","0","0","0","0"
"1834","70","70","70","0","0","0","0","0","0","0","0","0"
"1835","70","70","70","0","0","0","0","0","0","0","0","0"
"1836","70","70","70","0","0","0","0","0","0","0","0","0"
"1837","70","70","70","0","0","0","0","0","0","0","0","0"
"1838","70","70","70","0","0","0","0","0","0","0","0","0"
"1839","70","70","70","0","0","0","0","0","0","0","0","0"
"1840","70","70","70","0","0","0","0","0","0","0","0","0"
"1841","70","70","70","0","0","0","0","0","0","0","0","0"
"1842","70","70","70","0","0","0","0","0","0","0","0","0"
"1843","70","70","70","0","0","0","0","0","0","0","0","0"
"1844","70","70","70","0","0","0","0","0","0","0","0","0"
"1845","70","70","70","0","0","0","0","0","0","0","0","0"
"1846","70","70","70","0","0","0","0","0","0","0","0","0"
"1847","70","70","70","0","0","0","0","0","0","0","0","0"
"1848","70","70","70","0","0","0","0","0","0","0","0","0"
"1849","70","70","70","0","0","0","0","0","0","0","0","0"
"1850","70","70","70","0","0","0","0","0","0","0","0","0"
"1851","70","70","70","0","0","0","0","0","0","0","0","0"
"1852","70","70","70","0","0","0","0","0","0","0","0","0"
"1853","70","70","70","0","0","0","0","0","0","0","0","0"
"1854","70","70","70","0","0","0","0","0","0","0","0","0"
"1855","70","70","70","0","0","0","0","0","0","0","0","0"
"1856","70","70","70","0","0","0","0","0","0","0","0","0"
"1857","70","70","70","0","0","0","0","0","0","0","0","0"
"1858","70","70","70","0","0","0","0","0","0","0","0","0"
"1859","70","70","70","0","0","0","0","0","0","0","0","0"
"1860","70","70","70","0","0","0","0","0","0","0","0","0"
"1861","70","70","70","0","0","0","0","0","0","0","0","0"
"1862","70","70","70","0","0","0","0","0","0","0","0","0"
"1863","70","70","70","0","0","0","0","0","0","0","0","0"
"1864","70","70","70","0","0","0","0","0","0","0","0","0"
"1865","70","70","70","0","0","0","0","0","0","0","0","0"
"1866","70","70","70","0","0","0","0","0","0","0","0","0"
"1867","70","70","70","0","0","0","0","0","0","0","0","0"
"1868","70","70","70","0","0","0","0","0","0","0","0","0"
"1869","70","70","70","0","0","0","0","0","0","0","0","0"
"1870","70","70","70","0","0","0","0","0","0","0","0","0"
"1871","70","70","70","0","0","0","0","0","0","0","0","0"
"1872","70","70","70","0","0","0","0","0","0","0","0","0"
"1873","70","70","70","0","0","0","0","0","0","0","0","0"
"1874","70","70","70","0","0","0","0","0","0","0","0","0"
"1875","70","70","70","0","0","0","0","0","0","0","0","0"
"1876","70","70","70","0","0","0","0","0","0","0","0","0"
"1877","70","70","70","0","0","0","0","0","0","0","0","0"
"1878","70","70","70","0","0","0","0","0","0","0","0","0"
"1879","70","70","70","0","0","0","0","0","0","0","0","0"
"1880","70","70","70","0","0","0","0","0","0","0","0","0"
"1881","70","70","70","0","0","0","0","0","0","0","0","0"
"1882","70","70","70","0","0","0","0","0","0","0","0","0"
"1883","70","70","70","0","0","0","0","0","0","0","0","0"
"1884","70","70","70","0","0","0","0","0","0","0","0","0"
"1885","70","70","70","0","0","0","0","0","0","0","0","0"
"1886","70","70","70","0","0","0","0","0","0","0","0","0"
"1887","70","70","70","0","0","0","0","0","0","0","0","0"
"1888","70","70","70","0","0","0","0","0","0","0","0","0"
"1889","70","70","70","0","0","0","0","0","0","0","0","0"
"1890","70","70","70","0","0","0","0","0","0","0","0","0"
"1891","70","70","70","0","0","0","0","0","0","0","0","0"
"1892","70","70","70","0","0","0","0","0","0","0","0","0"
"1893","70","70","70","0","0","0","0","0","0","0","0","0"
"1894","70","70","70","0","0","0","0","0","0","0","0","0"
"1895","70","70","70","0","0","0","0","0","0","0","0","0"
"1896","70","70","70","0","0","0","0","0","0","0","0","0"
"1897","70","70","70","0","0","0","0","0","0","0","0","0"
"1898","70","70","70","0","0","0","0","0","0","0","0","0"
"1899","70","70","70","0","0","0","0","0","0","0","0","0"
"1900","70","70","70","0","0","0","0","0","0","0","0","0"
"1901","70","70","70","0","0","0","0","0","0","0","0","0"
"1902","70","70","70","0","0","0","0","0","0","0","0","0"
"1903","70","70","70","0","0","0","0","0","0","0","0","0"
"1904","70","70","70","0","0","0","0","0","0","0","0","0"
"1905","70","70","70","0","0","0","0","0","0","0","0","0"
"1906","70","70","70","0","0","0","0","0","0","0","0","0"
"1907","70","70","70","0","0","0","0","0","0","0","0","0"
"1908","70","70","70","0","0","0","0","0","0","0","0","0"
"1909","70","70","70","0","0","0","0","0","0","0","0","0"
"1910","70","70","70","0","0","0","0","0","0","0","0","0"
"1911","70","70","70","0","0","0","0","0","0","0","0","0"
"1912","70","70","70","0","0","0","0","0","0","0","0","0"
"1913","70","70","70","0","0","0","0","0","0","0","0","0"
"1914","70","70","70","0","0","0","0","0","0","0","0","0"
"1915","70","70","70","0","0","0","0","0","0","0","0","0"
"1916","70","70","70","0","0","0","0","0","0","0","0","0"
"1917","70","70","70","0","0","0","0","0","0","0","0","0"
"1918","70","70","70","0","0","0","0","0","0","0","0","0"
"1919","70","70","70","0","0","0","0","0","0","0","0","0"
"1920","70","70","70","0","0","0","0","0","0","0","0","0"
"1921","70","70","70","0","0","0","0","0","0","0","0","0"
"1922","70","70","70","0","0","0","0","0","0","0","0","0"
"1923","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1924","70","70","70","0","0","0","0","0","0","0","0","0"
"1925","70","70","70","0","0","0","0","0","0","0","0","0"
"1926","70","70","70","0","0","0","0","0","0","0","0","0"
"1927","70","70","70","0","0","0","0","0","0","0","0","0"
"1928","70","70","70","0","0","0","0","0","0","0","0","0"
"1929","70","70","70","0","0","0","0","0","0","0","0","0"
"1930","70","70","70","0","0","0","0","0","0","0","0","0"
"1931","70","70","70","0","0","0","0","0","0","0","0","0"
"1932","70","70","70","0","0","0","0","0","0","0","0","0"
"1933","70","70","70","0","0","0","0","0","0","0","0","0"
"1934","70","70","70","0","0","0","0","0","0","0","0","0"
"1935","70","70","70","0","0","0","0","0","0","0","0","0"
"1936","70","70","70","0","0","0","0","0","0","0","0","0"
"1937","70","70","70","0","0","0","0","0","0","0","0","0"
"1938","70","70","70","0","0","0","0","0","0","0","0","0"
"1939","70","70","70","0","0","0","0","0","0","0","0","0"
"1940","70","70","70","0","0","0","0","0","0","0","0","0"
"1941","70","70","70","0","0","0","0","0","0","0","0","0"
"1942","70","70","70","0","0","0","0","0","0","0","0","0"
"1943","70","70","70","0","0","0","0","0","0","0","0","0"
"1944","70","70","70","0","0","0","0","0","0","0","0","0"
"1945","70","70","70","0","0","0","0","0","0","0","0","0"
"1946","70","70","70","0","0","0","0","0","0","0","0","0"
"1947","70","70","70","0","0","0","0","0","0","0","0","0"
"1948","70","70","70","0","0","0","0","0","0","0","0","0"
"1949","70","70","70","0","0","0","0","0","0","0","0","0"
"1950","70","70","70","0","0","0","0","0","0","0","0","0"
"1951","70","70","70","0","0","0","0","0","0","0","0","0"
"1952","70","70","70","0","0","0","0","0","0","0","0","0"
"1953","70","70","70","0","0","0","0","0","0","0","0","0"
"1954","70","70","70","0","0","0","0","0","0","0","0","0"
"1955","70","70","70","0","0","0","0","0","0","0","0","0"
"1956","70","70","70","0","0","0","0","0","0","0","0","0"
"1957","70","70","70","0","0","0","0","0","0","0","0","0"
"1958","70","70","70","0","0","0","0","0","0","0","0","0"
"1959","70","70","70","0","0","0","0","0","0","0","0","0"
"1960","70","70","70","0","0","0","0","0","0","0","0","0"
"1961","70","70","70","0","0","0","0","0","0","0","0","0"
"1962","70","70","70","0","0","0","0","0","0","0","0","0"
"1963","70","70","70","0","0","0","0","0","0","0","0","0"
"1964","70","70","70","0","0","0","0","0","0","0","0","0"
"1965","70","70","70","0","0","0","0","0","0","0","0","0"
"1966","70","70","70","0","0","0","0","0","0","0","0","0"
"1967","70","70","70","0","0","0","0","0","0","0","0","0"
"1968","70","70","70","0","0","0","0","0","0","0","0","0"
"1969","70","70","70","0","0","0","0","0","0","0","0","0"
"1970","70","70","70","0","0","0","0","0","0","0","0","0"
"1971","70","70","70","0","0","0","0","0","0","0","0","0"
"1972","70","70","70","0","0","0","0","0","0","0","0","0"
"1973","70","70","70","0","0","0","0","0","0","0","0","0"
"1974","70","70","70","0","0","0","0","0","0","0","0","0"
"1975","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1976","70","70","70","0","0","0","0","0","0","0","0","0"
"1977","70","70","70","0","0","0","0","0","0","0","0","0"
"1978","70","70","70","0","0","0","0","0","0","0","0","0"
"1979","70","70","70","0","0","0","0","0","0","0","0","0"
"1980","70","70","70","0","0","0","0","0","0","0","0","0"
"1981","70","70","70","0","0","0","0","0","0","0","0","0"
"1982","70","70","70","0","0","0","0","0","0","0","0","0"
"1983","70","70","70","0","0","0","0","0","0","0","0","0"
"1984","70","70","70","0","0","0","0","0","0","0","0","0"
"1985","70","70","70","0","0","0","0","0","0","0","0","0"
"1986","70","70","70","0","0","0","0","0","0","0","0","0"
"1987","70","70","70","0","0","0","0","0","0","0","0","0"
"1988","70","70","70","0","0","0","0","0","0","0","0","0"
"1989","70","70","70","0","0","0","0","0","0","0","0","0"
"1990","70","70","70","0","0","0","0","0","0","0","0","0"
"1991","70","70","70","0","0","0","0","0","0","0","0","0"
"1992","70","70","70","0","0","0","0","0","0","0","0","0"
"1993","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1994","70","70","70","0","0","0","0","0","0","0","0","0"
"1995","70","70","70","0","0","0","0","0","0","0","0","0"
"1996","70","70","70","0","0","0","0","0","0","0","0","0"
"1997","70","70","70","0","0","0","0","0","0","0","0","0"
"1998","70","70","70","0","0","0","0","0","0","0","0","0"
"1999","70","70","70","0","0","0","0","0","0","0","0","0"
"2000","70","70","70","0","0","0","0","0","0","0","0","0"
"2001","70","70","70","0","0","0","0","0","0","0","0","0"
