"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"1274","1","1","1","-1.4","-4","0","-12.8","-22","-6"
"1275","1","1","1","-2.4","-8","0","-16.4","-28","-11"
"1276","1","1","1","-0.8","-2","0","-12.8","-19","-6"
"1277","1","1","1","-2.4","-10","0","-17.6","-29","-10"
"1278","1","1","1","-1.4","-3","0","-13.8","-19","-8"
"1279","1","1","1","-3","-13","0","-18","-39","-11"
"1280","1","1","1","-0.4","-1","0","-13.4","-16","-9"
"1281","1","1","1","-1.6","-6","0","-13.8","-31","-7"
"1282","1","1","1","-2.2","-4","0","-16.4","-22","-14"
"1283","1","1","1","-0.4","-1","0","-11.6","-16","-10"
"1284","1","1","1","-2.6","-6","0","-15.8","-26","-6"
"1285","1","1","1","-1","-3","0","-14","-19","-10"
"1286","1","1","1","-1.4","-3","0","-15.6","-20","-10"
"1287","1","1","1","-0.6","-2","0","-9.8","-16","-5"
"1288","1","1","1","-1.8","-4","0","-15.2","-21","-11"
"1289","1","1","1","-0.8","-3","0","-10.8","-15","-7"
"1290","1","1","1","-0.4","-1","0","-14.4","-18","-9"
"1291","1","1","1","-1.8","-4","0","-14.6","-23","-7"
"1292","1","1","1","-2","-5","0","-12.8","-20","-7"
"1293","1","1","1","-0.8","-3","0","-14.6","-22","-10"
"1294","1","1","1","-1","-2","0","-13.6","-18","-12"
"1295","1","1","1","-0.4","-1","0","-11.4","-15","-9"
"1296","1","1","1","-0.8","-4","0","-13.8","-18","-9"
"1297","1","1","1","-3","-13","0","-18","-35","-12"
"1298","1","1","1","-5","-10","0","-22.6","-33","-13"
"1299","1","1","1","-3","-10","0","-15.4","-24","-9"
"1300","1","1","1","-2.6","-6","0","-19.6","-27","-13"
"1301","1","1","1","-0.4","-1","0","-12","-14","-8"
"1302","1","1","1","-1.2","-3","0","-12.6","-19","-7"
"1303","1","1","1","-1.4","-6","0","-14.6","-29","-5"
"1304","1","1","1","-1.8","-6","0","-14.6","-23","-10"
"1305","1","1","1","-0.2","-1","0","-12.2","-15","-9"
"1306","1","1","1","-1.2","-5","0","-15.4","-22","-13"
"1307","1","1","1","-1","-3","0","-16","-19","-13"
"1308","1","1","1","0","0","0","-9.4","-13","-6"
"1309","1","1","1","-1","-3","0","-12.6","-20","-6"
"1310","1","1","1","-0.4","-2","0","-13.6","-17","-12"
"1311","1","1","1","0","0","0","-12.2","-14","-11"
"1312","1","1","1","-0.4","-2","0","-14.6","-19","-10"
"1313","1","1","1","-0.6","-1","0","-12.8","-15","-8"
"1314","1","1","1","-1.8","-8","0","-17","-36","-11"
"1315","1","1","1","-0.4","-2","0","-14","-18","-9"
"1316","1","1","1","-0.6","-2","0","-14","-16","-12"
"1317","1","1","1","-0.8","-4","0","-13.8","-22","-8"
"1318","1","1","1","-0.4","-2","0","-14","-21","-9"
"1319","1","1","1","-0.4","-2","0","-12.8","-17","-8"
"1320","1","1","1","-1.8","-8","0","-16.6","-32","-6"
"1321","1","1","1","-0.8","-2","0","-13.6","-17","-11"
"1322","1","1","1","-1.2","-3","0","-12.6","-16","-7"
"1323","1","1","1","-1.8","-4","0","-14.8","-26","-8"
"1324","1","1","1","-1.2","-3","0","-15.2","-18","-12"
"1325","1","1","1","-0.4","-2","0","-11.8","-13","-9"
"1326","1","1","1","-0.8","-3","0","-13","-19","-8"
"1327","1","1","1","-1.4","-5","0","-16.6","-26","-7"
"1328","1","1","1","-0.8","-3","0","-11.8","-17","-8"
"1329","1","1","1","-0.8","-2","0","-11.6","-17","-8"
"1330","1","1","1","-1.8","-2","-1","-14.6","-17","-11"
"1331","1","1","1","-1","-3","0","-17","-27","-12"
"1332","1","1","1","-0.8","-3","0","-12.2","-17","-7"
"1333","1","1","1","-0.4","-2","0","-12.6","-16","-10"
"1334","1","1","1","-0.8","-4","0","-14.4","-19","-11"
"1335","1","1","1","-0.4","-1","0","-13.8","-18","-12"
"1336","1","1","1","-0.2","-1","0","-11.6","-15","-9"
"1337","1","1","1","-1.8","-6","0","-16.6","-33","-7"
"1338","1","1","1","0","0","0","-12.6","-15","-9"
"1339","1","1","1","-0.2","-1","0","-14.4","-18","-12"
"1340","1","1","1","-3","-9","0","-19.4","-36","-10"
"1341","1","1","1","0","0","0","-11","-15","-6"
"1342","1","1","1","-1.4","-7","0","-16.2","-30","-10"
"1343","1","1","1","0","0","0","-12.2","-17","-9"
"1344","1","1","1","-0.2","-1","0","-12.4","-14","-9"
"1345","1","1","1","-0.4","-2","0","-13.8","-17","-11"
"1346","1","1","1","-1.2","-5","0","-14.8","-23","-10"
"1347","1","1","1","0","0","0","-10.8","-13","-9"
"1348","1","1","1","-1.2","-3","0","-12.4","-16","-7"
"1349","1","1","1","0","0","0","-11.4","-14","-8"
"1350","1","1","1","-1.2","-3","0","-14.2","-18","-11"
"1351","1","1","1","-2.4","-8","0","-15.8","-19","-9"
"1352","1","1","1","0","0","0","-11","-17","-5"
"1353","1","1","1","-3.2","-15","0","-18.2","-43","-10"
"1354","1","1","1","-0.8","-2","0","-15.2","-17","-12"
"1355","1","1","1","-1.2","-3","0","-14.4","-17","-11"
"1356","1","1","1","-1","-4","0","-14.4","-19","-12"
"1357","1","1","1","-0.2","-1","0","-11.8","-16","-8"
"1358","1","1","1","-1.8","-6","0","-14.8","-27","-9"
"1359","1","1","1","-1.2","-4","0","-14.2","-20","-11"
"1360","1","1","1","0","0","0","-13.4","-16","-11"
"1361","1","1","1","-3.6","-14","0","-19.4","-41","-12"
"1362","1","1","1","-2","-8","0","-14.6","-26","-11"
"1363","1","1","1","-0.6","-2","0","-10.2","-12","-8"
"1364","1","1","1","-0.6","-1","0","-13.6","-18","-9"
"1365","1","1","1","-1.6","-3","0","-14","-16","-10"
"1366","1","1","1","-0.4","-1","0","-13.2","-16","-11"
"1367","1","1","1","-0.8","-4","0","-14","-22","-7"
"1368","1","1","1","-0.4","-2","0","-11.6","-18","-5"
"1369","1","1","1","-0.8","-3","0","-15.2","-17","-10"
"1370","1","1","1","0","0","0","-11.2","-16","-7"
"1371","1","1","1","-0.2","-1","0","-11.4","-14","-9"
"1372","1","1","1","-0.8","-2","0","-13.8","-16","-10"
"1373","1","1","1","-0.2","-1","0","-11.2","-13","-9"
"1374","1","1","1","-0.8","-3","0","-12.2","-14","-11"
"1375","1","1","1","-2","-5","0","-15","-26","-5"
"1376","1","1","1","-0.4","-2","0","-10.8","-16","-9"
"1377","1","1","1","0","0","0","-12.4","-15","-11"
"1378","1","1","1","-0.4","-2","0","-12.6","-16","-11"
"1379","1","1","1","-1","-3","0","-16.2","-25","-10"
"1380","1","1","1","-1.2","-3","0","-13.2","-21","-7"
"1381","1","1","1","-0.8","-4","0","-15","-18","-12"
"1382","1","1","1","-0.4","-2","0","-12.6","-18","-9"
"1383","1","1","1","-0.4","-1","0","-11.4","-14","-9"
"1384","1","1","1","-0.2","-1","0","-12.4","-18","-10"
"1385","1","1","1","-0.2","-1","0","-12.8","-17","-5"
"1386","1","1","1","-0.2","-1","0","-12.6","-14","-11"
"1387","1","1","1","-0.6","-2","0","-13","-16","-11"
"1388","1","1","1","-0.8","-4","0","-13.8","-21","-8"
"1389","1","1","1","-0.4","-1","0","-13","-16","-10"
"1390","1","1","1","0","0","0","-13.4","-17","-11"
"1391","1","1","1","-1.2","-3","0","-13","-15","-11"
"1392","1","1","1","-0.2","-1","0","-12.6","-16","-10"
"1393","1","1","1","-0.2","-1","0","-12.4","-15","-10"
"1394","1","1","1","-0.4","-1","0","-9.6","-15","-7"
"1395","1","1","1","-0.8","-3","0","-16","-23","-13"
"1396","1","1","1","-0.4","-2","0","-12.6","-16","-7"
"1397","1","1","1","-1","-3","0","-14.6","-18","-11"
"1398","1","1","1","-2","-7","0","-17.8","-28","-10"
"1399","1","1","1","-1","-4","0","-13","-24","-8"
"1400","1","1","1","0","0","0","-11.6","-14","-8"
"1401","1","1","1","-0.8","-4","0","-15.4","-21","-11"
"1402","1","1","1","-0.6","-2","0","-14","-19","-11"
"1403","1","1","1","-0.4","-2","0","-12.2","-16","-6"
"1404","1","1","1","-0.6","-2","0","-14","-18","-12"
"1405","1","1","1","-1.4","-2","0","-14.2","-17","-11"
"1406","1","1","1","-0.8","-4","0","-14","-21","-11"
"1407","1","1","1","-2.2","-6","0","-17.4","-24","-11"
"1408","1","1","1","-0.8","-4","0","-14.6","-23","-8"
"1409","1","1","1","-0.2","-1","0","-13.4","-17","-11"
"1410","1","1","1","-0.6","-2","0","-12.4","-16","-10"
"1411","1","1","1","-0.2","-1","0","-15.2","-20","-9"
"1412","1","1","1","0","0","0","-10.8","-14","-8"
"1413","1","1","1","-0.6","-3","0","-13.8","-22","-9"
"1414","1","1","1","-3.4","-11","0","-18.2","-30","-10"
"1415","1","1","1","-1.6","-6","0","-13","-24","-5"
"1416","1","1","1","-0.2","-1","0","-12.4","-15","-6"
"1417","1","1","1","-1.2","-4","0","-14","-23","-9"
"1418","1","1","1","-0.6","-2","0","-15","-19","-10"
"1419","1","1","1","-0.2","-1","0","-12.8","-16","-9"
"1420","1","1","1","-0.2","-1","0","-11.8","-16","-7"
"1421","1","1","1","-0.4","-2","0","-13.2","-17","-10"
"1422","1","1","1","-1.2","-3","0","-14.4","-16","-13"
"1423","1","1","1","-0.2","-1","0","-13.6","-17","-9"
"1424","1","1","1","-0.4","-2","0","-11","-14","-7"
"1425","1","1","1","-1.2","-4","0","-15.2","-20","-13"
"1426","1","1","1","-0.4","-2","0","-15","-22","-13"
"1427","1","1","1","-0.8","-3","0","-13.8","-19","-8"
"1428","1","1","1","-0.4","-2","0","-12.2","-14","-9"
"1429","1","1","1","0","0","0","-14","-16","-10"
"1430","1","1","1","-0.4","-1","0","-13.4","-17","-8"
"1431","1","1","1","-0.2","-1","0","-12","-16","-10"
"1432","1","1","1","-0.4","-2","0","-11.2","-16","-8"
"1433","1","1","1","0","0","0","-13","-14","-12"
"1434","1","1","1","-0.4","-2","0","-14.6","-21","-10"
"1435","1","1","1","-1.4","-5","0","-14.4","-21","-8"
"1436","1","1","1","-0.2","-1","0","-13.2","-15","-11"
"1437","1","1","1","-1.8","-8","0","-13.4","-29","-7"
"1438","1","1","1","-0.2","-1","0","-11.6","-15","-9"
"1439","1","1","1","-0.4","-2","0","-14.4","-16","-11"
"1440","1","1","1","-0.4","-2","0","-15","-17","-14"
"1441","1","1","1","-1","-4","0","-14.4","-16","-10"
"1442","1","1","1","0","0","0","-12.6","-18","-10"
"1443","1","1","1","-1.4","-2","0","-15.8","-20","-13"
"1444","1","1","1","0","0","0","-12.4","-17","-7"
"1445","1","1","1","-0.8","-3","0","-14.2","-23","-9"
"1446","1","1","1","-0.8","-4","0","-11.2","-16","-8"
"1447","1","1","1","-0.4","-1","0","-10.8","-13","-7"
"1448","1","1","1","-0.2","-1","0","-12","-16","-9"
"1449","1","1","1","-0.2","-1","0","-13.6","-16","-12"
"1450","1","1","1","0","0","0","-13.2","-15","-11"
"1451","1","1","1","-0.2","-1","0","-13.4","-17","-11"
"1452","1","1","1","-0.4","-2","0","-14.4","-18","-11"
"1453","1","1","1","-0.8","-2","0","-12.4","-15","-9"
"1454","1","1","1","0","0","0","-14","-16","-11"
"1455","1","1","1","-0.6","-2","0","-12.2","-17","-5"
"1456","1","1","1","-0.6","-2","0","-15","-17","-12"
"1457","1","1","1","-0.2","-1","0","-10.8","-13","-10"
"1458","1","1","1","-1.2","-4","0","-16.6","-19","-12"
"1459","1","1","1","-0.2","-1","0","-11.2","-15","-5"
"1460","1","1","1","-0.2","-1","0","-11","-13","-8"
"1461","1","1","1","-1.4","-6","0","-15","-25","-9"
"1462","1","1","1","-0.4","-1","0","-12.4","-14","-7"
"1463","1","1","1","-0.8","-4","0","-13.8","-18","-11"
"1464","1","1","1","-0.4","-1","0","-13.6","-16","-11"
"1465","1","1","1","-0.8","-4","0","-13.2","-20","-8"
"1466","1","1","1","0","0","0","-11.6","-16","-7"
"1467","1","1","1","-1","-4","0","-14.8","-22","-12"
"1468","1","1","1","0","0","0","-12.4","-15","-10"
"1469","1","1","1","-0.4","-1","0","-11.4","-15","-10"
"1470","1","1","1","0","0","0","-11.8","-16","-7"
"1471","1","1","1","0","0","0","-12.8","-16","-10"
"1472","1","1","1","-1","-4","0","-14.4","-20","-11"
"1473","1","1","1","-1.4","-6","0","-16.2","-25","-9"
"1474","1","1","1","-0.2","-1","0","-14","-16","-10"
"1475","1","1","1","-0.4","-2","0","-13","-17","-10"
"1476","1","1","1","0","0","0","-12.8","-17","-11"
"1477","1","1","1","-0.8","-4","0","-13.8","-21","-9"
"1478","1","1","1","-0.2","-1","0","-11.6","-19","-6"
"1479","1","1","1","-0.4","-2","0","-11.6","-19","-8"
"1480","1","1","1","-0.4","-2","0","-13.2","-17","-10"
"1481","1","1","1","-0.6","-2","0","-11.4","-15","-8"
"1482","1","1","1","-0.4","-2","0","-14","-19","-10"
"1483","1","1","1","-1","-5","0","-15.6","-27","-8"
"1484","1","1","1","-0.2","-1","0","-13.2","-19","-9"
"1485","1","1","1","0","0","0","-13.6","-19","-10"
"1486","1","1","1","-0.4","-2","0","-13.4","-15","-10"
"1487","1","1","1","-2","-6","0","-14.4","-25","-6"
"1488","1","1","1","0","0","0","-11","-12","-8"
"1489","1","1","1","-0.6","-3","0","-13.2","-18","-11"
"1490","1","1","1","-1","-2","0","-14","-18","-10"
"1491","1","1","1","-0.4","-1","0","-10.6","-13","-8"
"1492","1","1","1","-0.4","-2","0","-12.4","-15","-8"
"1493","1","1","1","-0.4","-1","0","-12.4","-15","-10"
"1494","1","1","1","-0.4","-1","0","-13.2","-16","-11"
"1495","1","1","1","-0.8","-2","0","-8.6","-13","-5"
"1496","1","1","1","-1.4","-2","0","-15.4","-18","-11"
"1497","1","1","1","0","0","0","-13.4","-19","-9"
"1498","1","1","1","0","0","0","-11.2","-14","-7"
"1499","1","1","1","0","0","0","-13.4","-15","-11"
"1500","1","1","1","0","0","0","-10.8","-16","-9"
"1501","1","1","1","-0.4","-1","0","-13.6","-19","-10"
"1502","1","1","1","-0.2","-1","0","-11.6","-17","-9"
"1503","1","1","1","-0.6","-2","0","-14","-20","-10"
"1504","1","1","1","-1.2","-6","0","-16.2","-28","-6"
"1505","1","1","1","-0.4","-1","0","-13.8","-16","-8"
"1506","1","1","1","-0.2","-1","0","-9.6","-12","-6"
"1507","1","1","1","-1.2","-6","0","-13.2","-22","-8"
"1508","1","1","1","-0.6","-3","0","-13","-16","-10"
"1509","1","1","1","-0.6","-2","0","-11.2","-17","-8"
"1510","1","1","1","-0.2","-1","0","-12.4","-18","-9"
"1511","1","1","1","-1","-4","0","-15.6","-20","-13"
"1512","1","1","1","-0.6","-2","0","-15.2","-19","-13"
"1513","1","1","1","-0.6","-2","0","-11.2","-13","-8"
"1514","1","1","1","-0.8","-4","0","-14.8","-20","-12"
"1515","1","1","1","-0.4","-1","0","-12.4","-16","-8"
"1516","1","1","1","0","0","0","-11.4","-16","-5"
"1517","1","1","1","-0.4","-2","0","-15.4","-21","-10"
"1518","1","1","1","0","0","0","-14.2","-15","-13"
"1519","1","1","1","0","0","0","-13","-20","-9"
"1520","1","1","1","0","0","0","-11.2","-17","-6"
"1521","1","1","1","-0.2","-1","0","-15.2","-19","-12"
"1522","1","1","1","-0.4","-1","0","-11.8","-15","-7"
"1523","1","1","1","-0.8","-4","0","-15","-23","-9"
"1524","1","1","1","-0.4","-2","0","-13.2","-18","-8"
"1525","1","1","1","-0.4","-1","0","-13.4","-17","-10"
"1526","1","1","1","-0.8","-3","0","-13.4","-19","-8"
"1527","1","1","1","-1.8","-6","0","-14.6","-24","-9"
"1528","1","1","1","-0.6","-2","0","-13","-17","-10"
"1529","1","1","1","-0.6","-1","0","-13.2","-15","-11"
"1530","1","1","1","-0.2","-1","0","-11","-14","-9"
"1531","1","1","1","0","0","0","-12.4","-15","-8"
"1532","1","1","1","-0.6","-1","0","-11.4","-13","-10"
"1533","1","1","1","-0.4","-1","0","-14","-16","-11"
"1534","1","1","1","-0.4","-1","0","-12.6","-18","-11"
"1535","1","1","1","-0.4","-2","0","-14.4","-19","-10"
"1536","1","1","1","0","0","0","-11.2","-13","-9"
"1537","1","1","1","-0.4","-2","0","-13","-18","-6"
"1538","1","1","1","-0.2","-1","0","-14.6","-16","-13"
"1539","1","1","1","-1.6","-7","0","-16.8","-26","-11"
"1540","1","1","1","-0.4","-2","0","-12","-16","-9"
"1541","1","1","1","-0.2","-1","0","-12.8","-15","-11"
"1542","1","1","1","0","0","0","-14.6","-18","-12"
"1543","1","1","1","-1.2","-2","0","-11.8","-15","-6"
"1544","1","1","1","-0.8","-4","0","-15.4","-23","-10"
"1545","1","1","1","-0.2","-1","0","-12.2","-15","-10"
"1546","1","1","1","-0.2","-1","0","-14.4","-18","-11"
"1547","1","1","1","-1.2","-2","0","-12.4","-15","-10"
"1548","1","1","1","-0.4","-2","0","-14.8","-21","-10"
"1549","1","1","1","-0.4","-1","0","-13.8","-19","-10"
"1550","1","1","1","-1","-2","0","-12","-20","-9"
"1551","1","1","1","-0.4","-2","0","-12.4","-17","-7"
"1552","1","1","1","-0.4","-1","0","-12.2","-15","-8"
"1553","1","1","1","-0.2","-1","0","-13.4","-16","-10"
"1554","1","1","1","-1.4","-3","0","-11.4","-16","-7"
"1555","1","1","1","-1.2","-4","0","-14","-20","-6"
"1556","1","1","1","0","0","0","-14","-17","-12"
"1557","1","1","1","-0.2","-1","0","-13","-15","-11"
"1558","1","1","1","0","0","0","-12.8","-15","-10"
"1559","1","1","1","-0.2","-1","0","-11","-16","-6"
"1560","1","1","1","-0.6","-1","0","-11.4","-16","-7"
"1561","1","1","1","-1","-2","0","-12.2","-14","-10"
"1562","1","1","1","-1","-4","0","-14","-22","-9"
"1563","1","1","1","-0.8","-2","0","-15.6","-20","-12"
"1564","1","1","1","-0.4","-1","0","-14.6","-15","-13"
"1565","1","1","1","0","0","0","-12.8","-14","-11"
"1566","1","1","1","-0.8","-2","0","-14.8","-22","-10"
"1567","1","1","1","-0.8","-4","0","-15.4","-21","-13"
"1568","1","1","1","-1","-4","0","-14.8","-24","-10"
"1569","1","1","1","-0.4","-1","0","-13.2","-15","-11"
"1570","1","1","1","-0.8","-2","0","-15.6","-18","-12"
"1571","1","1","1","-0.6","-2","0","-12.2","-16","-9"
"1572","1","1","1","-1.6","-6","0","-14.2","-23","-9"
"1573","1","1","1","-0.4","-1","0","-15.4","-21","-12"
"1574","1","1","1","-0.4","-1","0","-14","-16","-9"
"1575","1","1","1","-0.8","-2","0","-13.6","-17","-11"
"1576","1","1","1","0","0","0","-12.4","-16","-10"
"1577","1","1","1","0","0","0","-10.8","-12","-9"
"1578","1","1","1","-0.8","-2","0","-14.8","-20","-11"
"1579","1","1","1","-0.4","-1","0","-15","-17","-11"
"1580","1","1","1","-0.8","-3","0","-13.2","-20","-9"
"1581","1","1","1","0","0","0","-11.2","-15","-6"
"1582","1","1","1","-0.4","-1","0","-13.2","-16","-10"
"1583","1","1","1","-0.2","-1","0","-11.6","-15","-5"
"1584","1","1","1","-0.2","-1","0","-12.4","-16","-11"
"1585","1","1","1","-0.8","-3","0","-12.6","-15","-11"
"1586","1","1","1","-0.2","-1","0","-12.8","-15","-11"
"1587","1","1","1","-0.6","-3","0","-13.6","-20","-5"
"1588","1","1","1","-0.4","-1","0","-9.8","-12","-8"
"1589","1","1","1","0","0","0","-13.4","-18","-9"
"1590","1","1","1","-0.6","-3","0","-13","-18","-10"
"1591","1","1","1","-0.2","-1","0","-11.8","-18","-8"
"1592","1","1","1","0","0","0","-12.8","-16","-9"
"1593","1","1","1","-0.2","-1","0","-14.6","-22","-11"
"1594","1","1","1","-0.2","-1","0","-13.2","-15","-12"
"1595","1","1","1","-0.2","-1","0","-11","-14","-8"
"1596","1","1","1","-0.8","-2","0","-13.6","-22","-8"
"1597","1","1","1","-0.2","-1","0","-12.8","-16","-10"
"1598","1","1","1","-0.4","-1","0","-13","-15","-11"
"1599","1","1","1","-1","-2","0","-12.8","-17","-10"
"1600","1","1","1","-1.2","-2","0","-15.4","-21","-10"
"1601","1","1","1","-0.6","-2","0","-11.8","-16","-8"
"1602","1","1","1","-0.2","-1","0","-13.2","-18","-10"
"1603","1","1","1","-0.4","-2","0","-13","-15","-10"
"1604","1","1","1","0","0","0","-9.4","-13","-5"
"1605","1","1","1","-0.4","-1","0","-11.2","-14","-6"
"1606","1","1","1","-0.4","-1","0","-13","-18","-10"
"1607","1","1","1","0","0","0","-12.6","-15","-9"
"1608","1","1","1","-1.2","-4","0","-14.8","-20","-11"
"1609","1","1","1","-1","-2","0","-13","-21","-9"
"1610","1","1","1","-0.8","-4","0","-13.6","-21","-5"
"1611","1","1","1","-1","-2","0","-12.6","-16","-9"
"1612","1","1","1","-0.2","-1","0","-11","-14","-8"
"1613","1","1","1","-0.2","-1","0","-10.4","-14","-7"
"1614","1","1","1","0","0","0","-13.2","-16","-8"
"1615","1","1","1","-1","-3","0","-14","-20","-12"
"1616","1","1","1","-0.2","-1","0","-11.6","-12","-11"
"1617","1","1","1","0","0","0","-13.2","-15","-10"
"1618","1","1","1","0","0","0","-10.4","-14","-7"
"1619","1","1","1","0","0","0","-12.2","-16","-6"
"1620","1","1","1","-0.4","-2","0","-13","-15","-11"
"1621","1","1","1","-1","-3","0","-15.6","-23","-9"
"1622","1","1","1","0","0","0","-11.6","-13","-10"
"1623","1","1","1","0","0","0","-14.2","-18","-11"
"1624","1","1","1","-0.8","-3","0","-12","-15","-9"
"1625","1","1","1","-0.2","-1","0","-12.6","-20","-8"
"1626","1","1","1","-0.2","-1","0","-11.4","-14","-9"
"1627","1","1","1","-0.2","-1","0","-14.2","-19","-10"
"1628","1","1","1","-0.8","-2","0","-14","-19","-9"
"1629","1","1","1","0","0","0","-10.8","-15","-7"
"1630","1","1","1","-0.4","-1","0","-12.8","-17","-9"
"1631","1","1","1","0","0","0","-13.2","-17","-8"
"1632","1","1","1","-0.2","-1","0","-15.4","-20","-12"
"1633","1","1","1","-0.6","-2","0","-13","-17","-10"
"1634","1","1","1","-1","-2","0","-15","-20","-12"
"1635","1","1","1","-0.8","-2","0","-11.6","-15","-9"
"1636","1","1","1","-0.4","-1","0","-12.4","-16","-7"
"1637","1","1","1","0","0","0","-12.2","-16","-10"
"1638","1","1","1","-0.2","-1","0","-13","-16","-10"
"1639","1","1","1","-1.2","-2","0","-14.8","-17","-12"
"1640","1","1","1","-1","-2","0","-15.4","-19","-12"
"1641","1","1","1","-1","-4","0","-14.6","-23","-8"
"1642","1","1","1","-0.2","-1","0","-10.2","-15","-7"
"1643","1","1","1","0","0","0","-11.8","-16","-9"
"1644","1","1","1","0","0","0","-11.6","-15","-7"
"1645","1","1","1","-0.8","-3","0","-11.2","-15","-8"
"1646","1","1","1","-0.4","-1","0","-13.4","-15","-11"
"1647","1","1","1","0","0","0","-12.6","-16","-9"
"1648","1","1","1","-0.6","-2","0","-12.6","-18","-9"
"1649","1","1","1","0","0","0","-13.2","-17","-6"
"1650","1","1","1","-0.2","-1","0","-14","-18","-11"
"1651","1","1","1","-0.4","-2","0","-15.4","-21","-12"
"1652","1","1","1","-1","-5","0","-11.8","-22","-8"
"1653","1","1","1","-0.6","-2","0","-14.4","-17","-11"
"1654","1","1","1","0","0","0","-13","-16","-9"
"1655","1","1","1","-0.4","-2","0","-14.6","-20","-12"
"1656","1","1","1","-0.2","-1","0","-10.8","-14","-6"
"1657","1","1","1","-0.4","-1","0","-14","-17","-9"
"1658","1","1","1","-1","-4","0","-15.6","-24","-10"
"1659","1","1","1","-0.6","-1","0","-10.6","-13","-7"
"1660","1","1","1","-0.2","-1","0","-13.2","-18","-10"
"1661","1","1","1","-0.6","-2","0","-12.4","-19","-8"
"1662","1","1","1","-0.8","-4","0","-14.4","-21","-10"
"1663","1","1","1","-0.6","-3","0","-12.6","-15","-8"
"1664","1","1","1","0","0","0","-13.6","-16","-12"
"1665","1","1","1","-0.2","-1","0","-14","-16","-12"
"1666","1","1","1","0","0","0","-12.8","-16","-9"
"1667","1","1","1","-0.4","-2","0","-12.8","-21","-9"
"1668","1","1","1","-0.6","-2","0","-14.6","-20","-12"
"1669","1","1","1","-0.2","-1","0","-10.6","-13","-6"
"1670","1","1","1","-0.6","-2","0","-12.2","-16","-9"
"1671","1","1","1","-0.4","-1","0","-11","-15","-8"
"1672","1","1","1","0","0","0","-10.2","-13","-6"
"1673","1","1","1","-0.2","-1","0","-10.8","-14","-7"
"1674","1","1","1","-0.6","-2","0","-13","-15","-11"
"1675","1","1","1","-0.2","-1","0","-11.4","-18","-6"
"1676","1","1","1","0","0","0","-11.4","-16","-6"
"1677","1","1","1","-0.4","-2","0","-12.2","-17","-6"
"1678","1","1","1","0","0","0","-14","-16","-11"
"1679","1","1","1","-0.4","-2","0","-14.2","-20","-9"
"1680","1","1","1","-0.4","-2","0","-15.8","-20","-13"
"1681","1","1","1","0","0","0","-11.6","-15","-9"
"1682","1","1","1","-0.2","-1","0","-12.4","-16","-10"
"1683","1","1","1","-0.2","-1","0","-12.6","-19","-8"
"1684","1","1","1","-0.6","-1","0","-12.6","-18","-10"
"1685","1","1","1","0","0","0","-12.6","-15","-11"
"1686","1","1","1","-0.4","-2","0","-13.8","-19","-10"
"1687","1","1","1","0","0","0","-8.8","-12","-5"
"1688","1","1","1","-0.2","-1","0","-13","-15","-11"
"1689","1","1","1","-1.2","-3","0","-13.6","-16","-8"
"1690","1","1","1","-0.2","-1","0","-13.2","-16","-9"
"1691","1","1","1","-0.4","-1","0","-12.8","-16","-9"
"1692","1","1","1","-0.2","-1","0","-11.4","-14","-8"
"1693","1","1","1","-1.2","-3","0","-12.6","-18","-8"
"1694","1","1","1","0","0","0","-14","-16","-12"
"1695","1","1","1","0","0","0","-14.8","-20","-12"
"1696","1","1","1","-0.2","-1","0","-13.2","-15","-12"
"1697","1","1","1","-0.4","-2","0","-15.2","-21","-11"
"1698","1","1","1","-0.2","-1","0","-13.2","-16","-11"
"1699","1","1","1","-0.8","-4","0","-16.6","-24","-11"
"1700","1","1","1","-0.2","-1","0","-13.6","-18","-10"
"1701","1","1","1","0","0","0","-11.6","-13","-8"
"1702","1","1","1","-0.4","-2","0","-12.8","-15","-10"
"1703","1","1","1","-0.2","-1","0","-11.2","-13","-9"
"1704","1","1","1","0","0","0","-13.6","-16","-12"
"1705","1","1","1","-0.2","-1","0","-13.8","-16","-11"
"1706","1","1","1","-0.2","-1","0","-11.2","-14","-9"
"1707","1","1","1","0","0","0","-13.6","-16","-10"
"1708","1","1","1","-1","-3","0","-13.6","-19","-10"
"1709","1","1","1","-0.2","-1","0","-10.4","-15","-6"
"1710","1","1","1","-0.4","-1","0","-10.2","-16","-6"
"1711","1","1","1","-0.4","-2","0","-12","-20","-9"
"1712","1","1","1","-0.2","-1","0","-13.6","-16","-11"
"1713","1","1","1","-0.2","-1","0","-11","-14","-7"
"1714","1","1","1","-0.2","-1","0","-10.8","-13","-8"
"1715","1","1","1","-0.4","-2","0","-12.2","-21","-6"
"1716","1","1","1","0","0","0","-12.4","-13","-12"
"1717","1","1","1","-0.6","-2","0","-12.8","-19","-10"
"1718","1","1","1","0","0","0","-11.4","-16","-7"
"1719","1","1","1","-0.2","-1","0","-12.6","-15","-11"
"1720","1","1","1","0","0","0","-12.4","-15","-11"
"1721","1","1","1","-0.2","-1","0","-13.4","-15","-12"
"1722","1","1","1","-0.2","-1","0","-14.2","-16","-10"
