"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"1252","1","1","1","-21","-55","-3","-50.2","-115","-12"
"1253","1","1","1","-21.6","-52","-3","-52.6","-123","-14"
"1254","1","1","1","-15.4","-29","-1","-40.6","-64","-14"
"1255","1","1","1","-19.4","-39","-8","-44","-88","-20"
"1256","1","1","1","-18.8","-36","-5","-51.8","-98","-20"
"1257","1","1","1","-6.4","-15","0","-24","-41","-6"
"1258","1","1","1","-15.4","-21","-11","-43.4","-51","-38"
"1259","1","1","1","-26.2","-48","-4","-60.4","-97","-23"
"1260","1","1","1","-17.6","-34","-1","-44.4","-77","-12"
"1261","1","1","1","-22.6","-37","-5","-56.4","-90","-15"
"1262","1","1","1","-23.6","-42","-1","-54.6","-86","-9"
"1263","1","1","1","-25.2","-46","-1","-62.2","-108","-14"
"1264","1","1","1","-10.4","-32","-1","-31","-78","-12"
"1265","1","1","1","-13","-41","0","-33.2","-90","-5"
"1266","1","1","1","-12.8","-42","0","-38.4","-93","-11"
"1267","1","1","1","-1","-2","0","-10.2","-15","-7"
"1268","1","1","1","-7","-16","-1","-20.4","-39","-9"
"1269","1","1","1","-20.4","-49","-3","-55.2","-116","-19"
"1270","1","1","1","-9.2","-31","0","-29","-76","-9"
"1271","1","1","1","-14.2","-55","-2","-33.2","-116","-9"
"1272","1","1","1","-17.2","-23","-5","-44.4","-63","-21"
"1273","1","1","1","-23.4","-26","-21","-63.2","-78","-51"
"1274","1","1","1","-20","-41","-10","-53.4","-97","-35"
"1275","0.8","0","1","-30.6","-71","-3","-70.8","-129","-14"
"1276","1","1","1","-21.2","-48","-5","-50.4","-104","-16"
"1277","1","1","1","-27.4","-42","-12","-62.8","-87","-29"
"1278","1","1","1","-28","-46","-2","-66.6","-111","-12"
"1279","1","1","1","-22.4","-33","-10","-56.6","-78","-36"
"1280","1","1","1","-21.6","-54","-2","-53.8","-114","-12"
"1281","1","1","1","-14.8","-32","-4","-36.6","-80","-17"
"1282","1","1","1","-26.8","-45","0","-63.8","-101","-8"
"1283","1","1","1","-4","-8","0","-17.2","-34","-6"
"1284","1","1","1","-28.8","-42","-4","-64.4","-88","-20"
"1285","1","1","1","-28.6","-55","-6","-66.8","-128","-11"
"1286","1","1","1","-7.8","-17","0","-26","-46","-10"
"1287","1","1","1","-17.2","-33","-8","-43.2","-76","-21"
"1288","1","1","1","-18.6","-39","-2","-50.4","-88","-13"
"1289","1","1","1","-24","-33","-8","-58.8","-82","-28"
"1290","1","1","1","-13.8","-22","-6","-38","-57","-27"
"1291","1","1","1","-8.4","-14","-2","-27.4","-37","-13"
"1292","1","1","1","-28.2","-60","-6","-69.4","-132","-12"
"1293","1","1","1","-12","-24","0","-32.2","-50","-12"
"1294","1","1","1","-8.6","-29","0","-28.4","-71","-6"
"1295","1","1","1","-12.2","-28","0","-33.6","-72","-6"
"1296","1","1","1","-19","-35","0","-45.2","-70","-5"
"1297","1","1","1","-7.4","-18","-2","-25.4","-50","-10"
"1298","1","1","1","-24.6","-38","-13","-61.6","-92","-41"
"1299","0.8","0","1","-25.2","-67","-3","-60.4","-133","-16"
"1300","1","1","1","-26.8","-47","0","-62.2","-113","-6"
"1301","1","1","1","-14.6","-26","0","-39.4","-62","-11"
"1302","1","1","1","-6.8","-11","-1","-19.2","-25","-8"
"1303","0.8","0","1","-41.2","-66","-7","-89.6","-134","-16"
"1304","1","1","1","-27.6","-55","-12","-64.4","-120","-39"
"1305","1","1","1","-12.2","-33","-3","-37","-80","-13"
"1306","1","1","1","-15.4","-41","-3","-45","-110","-14"
"1307","1","1","1","-15.6","-23","-7","-40.8","-60","-27"
"1308","1","1","1","-13.6","-26","-5","-38.8","-59","-26"
"1309","1","1","1","-16.4","-36","-3","-40.6","-73","-11"
"1310","1","1","1","-10.8","-17","-1","-34","-52","-10"
"1311","1","1","1","-9.2","-26","-1","-26.2","-56","-11"
"1312","1","1","1","-12","-35","0","-36.6","-89","-5"
"1313","1","1","1","-24.6","-38","-14","-51.2","-76","-31"
"1314","1","1","1","-9.8","-30","-3","-25.4","-61","-11"
"1315","1","1","1","-12.2","-23","0","-39","-76","-8"
"1316","1","1","1","-10.8","-18","-4","-31","-41","-18"
"1317","0.8","0","1","-21.2","-61","-3","-50.4","-139","-16"
"1318","1","1","1","-11.8","-28","0","-35.4","-71","-11"
"1319","1","1","1","-19.4","-26","-12","-46.8","-64","-29"
"1320","1","1","1","-28","-52","-8","-66.4","-110","-23"
"1321","1","1","1","-18.2","-38","-1","-49.6","-94","-7"
"1322","1","1","1","-7","-15","-1","-23.8","-47","-8"
"1323","1","1","1","-13.6","-32","-3","-34.6","-70","-15"
"1324","1","1","1","-21.6","-39","-1","-49.8","-94","-6"
"1325","1","1","1","-11.2","-34","-1","-27.4","-73","-9"
"1326","1","1","1","-18.6","-47","-3","-47","-100","-13"
"1327","1","1","1","-22.8","-46","-10","-52","-96","-27"
"1328","1","1","1","-5.6","-16","0","-17.6","-36","-7"
"1329","1","1","1","-14","-30","0","-37.6","-70","-11"
"1330","1","1","1","-19","-39","0","-48.8","-102","-11"
"1331","1","1","1","-29.6","-57","-5","-77","-132","-17"
"1332","1","1","1","-12.6","-37","0","-36.4","-92","-8"
"1333","1","1","1","-19.6","-61","-1","-48.8","-133","-11"
"1334","1","1","1","-26.6","-47","0","-62.4","-103","-6"
"1335","1","1","1","-5.8","-19","0","-22.2","-46","-5"
"1336","0.8","0","1","-21.6","-63","-1","-50","-137","-8"
"1337","1","1","1","-24.4","-53","-7","-57.6","-114","-29"
"1338","1","1","1","-13.8","-25","0","-36","-64","-14"
"1339","1","1","1","-4.8","-12","0","-21.6","-36","-11"
"1340","1","1","1","-19","-29","-9","-49.2","-60","-31"
"1341","1","1","1","-22.4","-51","-1","-58.6","-111","-8"
"1342","1","1","1","-14.8","-22","-1","-41","-55","-16"
"1343","1","1","1","-9.4","-23","0","-27.6","-55","-11"
"1344","1","1","1","-12.6","-29","0","-36","-70","-9"
"1345","1","1","1","-28.4","-45","-11","-68","-109","-30"
"1346","1","1","1","-13","-38","-2","-35","-83","-15"
"1347","1","1","1","-16","-30","0","-39.8","-66","-9"
"1348","1","1","1","-27.8","-47","-12","-72.4","-111","-31"
"1349","1","1","1","-33.4","-49","-2","-77","-105","-11"
"1350","1","1","1","-19.8","-44","-3","-49.2","-105","-15"
"1351","1","1","1","-17.2","-40","-1","-44.4","-96","-12"
"1352","1","1","1","-6.4","-14","0","-18.4","-33","-9"
"1353","1","1","1","-9.4","-25","0","-27.8","-55","-6"
"1354","0.8","0","1","-30.2","-63","-14","-70.4","-137","-40"
"1355","1","1","1","-12.2","-29","-3","-30.4","-63","-10"
"1356","1","1","1","-8.4","-17","-1","-26.2","-39","-10"
"1357","1","1","1","-7.6","-15","-3","-25.6","-45","-17"
"1358","1","1","1","-23.6","-44","-4","-57.8","-99","-19"
"1359","1","1","1","-24","-54","-3","-59","-126","-11"
"1360","1","1","1","-11.2","-30","0","-35.8","-81","-8"
"1361","1","1","1","-22.6","-46","-6","-54.4","-107","-19"
"1362","1","1","1","-8","-19","-1","-27.4","-45","-15"
"1363","1","1","1","-15","-31","-6","-40","-76","-23"
"1364","1","1","1","-29.2","-42","-14","-63.6","-98","-36"
"1365","1","1","1","-19.2","-40","-5","-46.8","-91","-17"
"1366","1","1","1","-12.8","-33","-2","-35.4","-71","-11"
"1367","1","1","1","-17.4","-31","-2","-43","-83","-9"
"1368","1","1","1","-26.2","-37","-16","-68.8","-95","-47"
"1369","1","1","1","-11","-23","-2","-34.4","-62","-11"
"1370","1","1","1","-18.6","-51","-1","-47","-115","-9"
"1371","1","1","1","-6","-12","-1","-19.8","-30","-10"
"1372","1","1","1","-3.8","-12","0","-17","-38","-9"
"1373","1","1","1","-21.4","-52","-1","-57.2","-125","-8"
"1374","1","1","1","-18.2","-28","-1","-40.4","-62","-10"
"1375","1","1","1","-28.4","-45","-2","-66.8","-109","-14"
"1376","1","1","1","-16.8","-27","-7","-42.2","-69","-26"
"1377","1","1","1","-20.6","-44","-7","-48.8","-92","-19"
"1378","1","1","1","-14.8","-28","-4","-36.2","-64","-11"
"1379","1","1","1","-12.6","-25","-2","-36.4","-63","-16"
"1380","1","1","1","-15.8","-37","-6","-40.8","-86","-20"
"1381","1","1","1","-20.8","-32","-15","-54.6","-74","-40"
"1382","1","1","1","-10","-26","0","-31.4","-61","-11"
"1383","1","1","1","-14.6","-27","-6","-41","-67","-23"
"1384","1","1","1","-19.4","-38","-1","-51","-86","-15"
"1385","1","1","1","-22.4","-37","-8","-55.6","-91","-23"
"1386","1","1","1","-6.2","-21","0","-22","-47","-5"
"1387","1","1","1","-17.6","-30","0","-45.2","-78","-5"
"1388","1","1","1","-14.4","-42","0","-37.2","-89","-8"
"1389","1","1","1","-18","-35","-1","-47.2","-85","-12"
"1390","1","1","1","-7.2","-13","0","-25.6","-47","-10"
"1391","1","1","1","-17.6","-46","-3","-42.8","-98","-12"
"1392","1","1","1","-15.2","-36","-3","-42.2","-82","-20"
"1393","1","1","1","-17.8","-40","-8","-45.8","-92","-21"
"1394","1","1","1","-16","-44","-3","-36.8","-92","-14"
"1395","1","1","1","-12.6","-27","-3","-36.2","-74","-12"
"1396","1","1","1","-15.4","-42","-2","-41.8","-89","-14"
"1397","1","1","1","-15.6","-54","-1","-45","-131","-11"
"1398","1","1","1","-20","-40","-4","-52.8","-92","-16"
"1399","1","1","1","-18.6","-25","-4","-44","-59","-13"
"1400","1","1","1","-4","-14","0","-18.4","-37","-9"
"1401","1","1","1","-13.4","-26","-5","-35.6","-62","-13"
"1402","1","1","1","-18.8","-45","0","-52.6","-116","-8"
"1403","1","1","1","-8.6","-16","-2","-27","-39","-11"
"1404","1","1","1","-25.2","-47","-5","-62","-107","-18"
"1405","1","1","1","-16.6","-32","-7","-48.2","-80","-22"
"1406","1","1","1","-19.6","-45","-2","-46.6","-89","-13"
"1407","1","1","1","-11.6","-24","-1","-34.4","-59","-12"
"1408","1","1","1","-12.2","-33","-1","-33.6","-76","-10"
"1409","1","1","1","-20","-52","-4","-54","-115","-14"
"1410","1","1","1","-24.8","-46","-3","-59.2","-101","-15"
"1411","1","1","1","-15.2","-31","0","-41.4","-77","-11"
"1412","1","1","1","-19","-30","-1","-47.2","-81","-11"
"1413","1","1","1","-17.2","-30","-9","-49","-75","-34"
"1414","1","1","1","-9","-21","-1","-24.8","-46","-12"
"1415","1","1","1","-15","-29","-4","-40.2","-71","-18"
"1416","1","1","1","-14.8","-25","-9","-39.8","-66","-19"
"1417","1","1","1","-29","-58","-13","-69.2","-130","-30"
"1418","1","1","1","-24.4","-49","0","-60.4","-114","-9"
"1419","1","1","1","-13.6","-35","0","-39.4","-86","-14"
"1420","1","1","1","-8.2","-17","0","-24.2","-47","-8"
"1421","1","1","1","-6.6","-16","-3","-22.4","-43","-12"
"1422","1","1","1","-15.2","-27","-3","-40","-68","-13"
"1423","1","1","1","-17.2","-30","-3","-43.8","-67","-12"
"1424","1","1","1","-13.6","-29","-1","-36.4","-70","-11"
"1425","1","1","1","-4.8","-12","0","-18.4","-32","-10"
"1426","1","1","1","-19.2","-46","-2","-46.4","-98","-11"
"1427","1","1","1","-13.2","-19","-5","-37.8","-54","-20"
"1428","1","1","1","-15.8","-22","-2","-40.6","-58","-11"
"1429","1","1","1","-15.2","-33","0","-39","-78","-9"
"1430","1","1","1","-16.6","-39","-1","-44.6","-90","-16"
"1431","1","1","1","-19.4","-48","-3","-51.8","-117","-21"
"1432","1","1","1","-8.2","-15","-1","-26.4","-40","-13"
"1433","1","1","1","-9.2","-20","0","-27.2","-53","-6"
"1434","1","1","1","-26.8","-42","-2","-65","-104","-16"
"1435","1","1","1","-19.2","-31","-7","-49","-77","-25"
"1436","1","1","1","-16.6","-36","-1","-39.4","-68","-8"
"1437","1","1","1","-9.2","-22","-2","-23.2","-55","-8"
"1438","1","1","1","-21.4","-54","-3","-53.8","-129","-14"
"1439","1","1","1","-16.4","-41","-1","-42.2","-85","-11"
"1440","1","1","1","-5.6","-13","0","-21.8","-37","-10"
"1441","1","1","1","-10.8","-34","0","-33.8","-89","-7"
"1442","1","1","1","-19.6","-28","-9","-46.2","-64","-29"
"1443","1","1","1","-21.6","-38","-11","-52.2","-93","-29"
"1444","1","1","1","-13.8","-42","-2","-38.4","-94","-13"
"1445","1","1","1","-12.8","-28","0","-39","-77","-6"
"1446","1","1","1","-12.6","-22","-2","-33.8","-49","-9"
"1447","1","1","1","-10.2","-31","0","-31.8","-76","-9"
"1448","1","1","1","-17.2","-39","0","-43.2","-90","-9"
"1449","1","1","1","-15.8","-31","-5","-44.6","-80","-19"
"1450","1","1","1","-29.8","-45","-10","-73","-107","-31"
"1451","1","1","1","-15.8","-42","0","-43","-99","-12"
"1452","1","1","1","-26.6","-46","-1","-66.8","-108","-13"
"1453","1","1","1","-11.8","-23","-2","-35","-53","-17"
"1454","1","1","1","-13.6","-26","0","-35.4","-69","-5"
"1455","1","1","1","-8.4","-22","0","-25.6","-55","-6"
"1456","1","1","1","-22.8","-40","-6","-56.6","-86","-16"
"1457","1","1","1","-23.8","-36","-13","-53","-80","-26"
"1458","1","1","1","-3.6","-9","0","-15.6","-26","-11"
"1459","1","1","1","-20","-42","-3","-50.2","-91","-17"
"1460","1","1","1","-23.6","-44","-7","-54","-100","-20"
"1461","1","1","1","-9.4","-29","0","-28.8","-73","-10"
"1462","1","1","1","-14.6","-25","0","-40","-72","-7"
"1463","1","1","1","-7.6","-30","0","-25.6","-69","-7"
"1464","1","1","1","-19.2","-30","-5","-46.6","-68","-12"
"1465","1","1","1","-21","-33","-11","-56.6","-85","-37"
"1466","1","1","1","-7.4","-15","0","-27.6","-44","-14"
"1467","1","1","1","-11.8","-27","-2","-36.6","-71","-23"
"1468","1","1","1","-11.6","-16","-3","-30","-36","-13"
"1469","1","1","1","-15.8","-33","-6","-40.8","-84","-17"
"1470","1","1","1","-15","-28","-2","-38.4","-64","-17"
"1471","1","1","1","-16.4","-31","-3","-43","-66","-13"
"1472","1","1","1","-15.6","-41","0","-40.4","-82","-11"
"1473","1","1","1","-13.6","-36","-3","-35.6","-77","-19"
"1474","1","1","1","-8.6","-20","-1","-26","-48","-12"
"1475","1","1","1","-20","-29","-12","-51.4","-63","-34"
"1476","1","1","1","-17.4","-31","-2","-49.8","-78","-10"
"1477","1","1","1","-5.8","-21","0","-18.6","-50","-7"
"1478","1","1","1","-16.8","-43","-1","-45.8","-91","-17"
"1479","1","1","1","-25.4","-44","-12","-60.6","-91","-31"
"1480","1","1","1","-14.8","-31","-2","-38","-73","-11"
"1481","1","1","1","-9.6","-15","-4","-26.6","-37","-13"
"1482","1","1","1","-15","-29","-1","-43.6","-69","-13"
"1483","1","1","1","-9.2","-24","0","-27.6","-55","-5"
"1484","1","1","1","-5.8","-14","0","-23.6","-54","-9"
"1485","1","1","1","-8.4","-20","0","-25.4","-41","-10"
"1486","1","1","1","-14","-36","-2","-33.8","-73","-12"
"1487","1","1","1","-10.6","-18","-2","-30","-42","-12"
"1488","1","1","1","-13","-37","-1","-35.6","-83","-7"
"1489","1","1","1","-13","-34","-2","-37","-72","-14"
"1490","1","1","1","-20.4","-44","0","-54.6","-109","-6"
"1491","1","1","1","-15.2","-36","-3","-37.2","-75","-16"
"1492","1","1","1","-5.6","-19","-1","-19.8","-44","-7"
"1493","1","1","1","-10.2","-19","0","-29.6","-38","-13"
"1494","1","1","1","-14","-34","-1","-38","-94","-8"
"1495","1","1","1","-16.6","-31","-1","-41.2","-80","-10"
"1496","1","1","1","-18.8","-40","-4","-48.6","-88","-13"
"1497","1","1","1","-6.4","-12","-1","-26.4","-52","-12"
"1498","1","1","1","-12.4","-27","0","-35.6","-74","-6"
"1499","1","1","1","-7.2","-33","0","-26","-87","-6"
"1500","1","1","1","-26.8","-29","-24","-65.2","-79","-57"
"1501","1","1","1","-19.8","-35","0","-52.6","-95","-8"
"1502","1","1","1","-6.2","-14","0","-21.8","-39","-10"
"1503","1","1","1","-12.4","-43","0","-38.4","-117","-10"
"1504","1","1","1","-8.6","-19","0","-24.6","-54","-7"
"1505","1","1","1","-17.8","-39","0","-48.8","-88","-7"
"1506","1","1","1","-14.6","-38","-2","-35.2","-79","-9"
"1507","1","1","1","-11.6","-21","-7","-35","-52","-25"
"1508","1","1","1","-19.4","-46","-1","-47.8","-92","-16"
"1509","1","1","1","-13.6","-26","0","-35.6","-59","-14"
"1510","1","1","1","-4.6","-12","0","-18","-36","-6"
"1511","1","1","1","-11.2","-24","0","-30.6","-54","-9"
"1512","1","1","1","-19.8","-39","-5","-50.2","-99","-14"
"1513","1","1","1","-12.6","-39","-2","-35.2","-95","-13"
"1514","1","1","1","-12","-39","0","-36","-100","-7"
"1515","1","1","1","-13.6","-37","0","-33.6","-82","-8"
"1516","1","1","1","-6.6","-14","0","-20.6","-34","-8"
"1517","1","1","1","-16","-36","-1","-45.8","-91","-13"
"1518","1","1","1","-19.4","-34","-9","-52.2","-73","-24"
"1519","1","1","1","-18","-38","0","-49.4","-96","-8"
"1520","1","1","1","-9.8","-18","-4","-26.6","-43","-9"
"1521","1","1","1","-17.4","-50","0","-43.2","-96","-12"
"1522","1","1","1","-25","-40","-13","-65","-89","-35"
"1523","1","1","1","-12.8","-23","-2","-33","-54","-8"
"1524","1","1","1","-5.6","-14","-1","-18.6","-32","-8"
"1525","1","1","1","-10","-23","0","-30.6","-61","-8"
"1526","1","1","1","-15.2","-29","-1","-37.6","-69","-9"
"1527","1","1","1","-13.2","-29","-1","-33.6","-63","-5"
"1528","1","1","1","-11.6","-23","0","-33.8","-55","-9"
"1529","1","1","1","-13.2","-27","-1","-39","-71","-13"
"1530","1","1","1","-10.8","-24","0","-32.2","-78","-7"
"1531","1","1","1","-6","-19","0","-22.4","-55","-6"
"1532","1","1","1","-13.2","-40","0","-35.8","-96","-9"
"1533","1","1","1","-6.2","-11","-3","-22.2","-28","-15"
"1534","1","1","1","-27","-48","0","-65.8","-114","-14"
"1535","1","1","1","-11.8","-33","-1","-32.2","-73","-11"
"1536","1","1","1","-8.4","-23","-1","-28.6","-57","-14"
"1537","1","1","1","-23","-36","0","-58","-89","-10"
"1538","1","1","1","-6.4","-19","0","-19.6","-43","-8"
"1539","1","1","1","-21.2","-44","-3","-57.2","-108","-17"
"1540","1","1","1","-14.8","-39","-3","-42.8","-95","-19"
"1541","1","1","1","-20.6","-35","-11","-48.6","-88","-24"
"1542","1","1","1","-18.6","-37","0","-46.2","-79","-11"
"1543","1","1","1","-20","-33","-7","-50.8","-81","-20"
"1544","1","1","1","-19.8","-40","-2","-50.8","-94","-14"
"1545","1","1","1","-22.6","-37","-3","-55.8","-77","-14"
"1546","1","1","1","-5.2","-8","-3","-19.8","-27","-13"
"1547","1","1","1","-11.6","-19","-3","-33.8","-52","-11"
"1548","1","1","1","-13.6","-27","-5","-39","-79","-18"
"1549","1","1","1","-12.6","-25","-1","-38.6","-70","-14"
"1550","1","1","1","-15.6","-36","-8","-41.4","-87","-14"
"1551","1","1","1","-13.2","-35","-2","-36.8","-83","-10"
"1552","1","1","1","-13.4","-35","0","-34.2","-58","-9"
"1553","1","1","1","-15.2","-48","0","-41.2","-114","-8"
"1554","1","1","1","-7.4","-25","-1","-24.2","-55","-14"
"1555","1","1","1","-10.4","-27","0","-30","-63","-10"
"1556","1","1","1","-10.8","-34","0","-31.4","-81","-11"
"1557","1","1","1","-5.2","-10","-1","-23.4","-31","-14"
"1558","1","1","1","-11.8","-30","0","-28.6","-66","-8"
"1559","1","1","1","-7.8","-23","0","-24.2","-59","-6"
"1560","1","1","1","-8.8","-21","-2","-25","-56","-10"
"1561","1","1","1","-16.8","-30","-3","-41.4","-66","-14"
"1562","1","1","1","-5.6","-18","0","-21.6","-55","-8"
"1563","1","1","1","-10.4","-40","-1","-28.8","-81","-13"
"1564","1","1","1","-7.2","-28","0","-25.6","-65","-8"
"1565","1","1","1","-14.4","-48","0","-35.6","-104","-6"
"1566","1","1","1","-12.2","-29","0","-39.6","-94","-8"
"1567","1","1","1","-16.2","-31","-3","-45.4","-90","-14"
"1568","1","1","1","-6.6","-11","0","-23","-38","-7"
"1569","1","1","1","-10.6","-20","-1","-29.4","-53","-10"
"1570","1","1","1","-8","-29","0","-22.8","-65","-5"
"1571","1","1","1","-14.6","-36","-1","-36.8","-86","-11"
"1572","1","1","1","-3.8","-8","-1","-16.2","-29","-7"
"1573","1","1","1","-10.8","-31","-2","-33","-74","-11"
"1574","1","1","1","-10.8","-28","-1","-31.8","-76","-10"
"1575","1","1","1","-6","-11","-1","-19.4","-33","-11"
"1576","1","1","1","-21.6","-45","-3","-55.6","-103","-21"
"1577","1","1","1","-12.4","-20","0","-36.2","-58","-8"
"1578","1","1","1","-11","-20","-6","-32.2","-55","-20"
"1579","1","1","1","-10.8","-24","0","-33","-59","-11"
"1580","1","1","1","-16.4","-36","-2","-46","-81","-14"
"1581","1","1","1","-7","-24","-1","-23.8","-65","-8"
"1582","1","1","1","-11.2","-33","-4","-33.6","-86","-16"
"1583","1","1","1","-15.8","-30","-3","-41.8","-80","-15"
"1584","1","1","1","-12.4","-29","0","-33.4","-59","-5"
"1585","1","1","1","-13.6","-34","0","-38.8","-81","-10"
"1586","1","1","1","-5.6","-16","-1","-21.2","-47","-9"
"1587","1","1","1","-13.2","-27","-6","-38.8","-58","-23"
"1588","1","1","1","-22.6","-40","-7","-48","-86","-18"
"1589","1","1","1","-8.8","-18","0","-28","-45","-7"
"1590","1","1","1","-14","-38","-4","-36.6","-80","-14"
"1591","1","1","1","-14.8","-31","-1","-40","-68","-10"
"1592","1","1","1","-9.8","-18","-1","-28","-48","-11"
"1593","1","1","1","-15.6","-36","-4","-39.2","-86","-17"
"1594","1","1","1","-13","-22","-5","-38","-51","-26"
"1595","1","1","1","-13.2","-32","-1","-39.6","-80","-14"
"1596","1","1","1","-9.2","-32","0","-28.4","-74","-7"
"1597","1","1","1","-16.2","-35","-1","-46.6","-82","-11"
"1598","1","1","1","-19.6","-32","-12","-48.8","-69","-32"
"1599","1","1","1","-19.2","-45","-3","-50.8","-110","-13"
"1600","1","1","1","-14.2","-25","-1","-37.2","-58","-10"
"1601","1","1","1","-12.6","-31","0","-35.6","-68","-8"
"1602","1","1","1","-9.6","-28","0","-30.8","-67","-10"
"1603","1","1","1","-4.4","-9","-2","-17.8","-25","-9"
"1604","1","1","1","-9.8","-32","0","-28.4","-73","-8"
"1605","1","1","1","-20","-41","0","-49.6","-97","-6"
"1606","1","1","1","-10.8","-26","-2","-31.8","-70","-13"
"1607","1","1","1","-10.4","-25","0","-30.2","-51","-6"
"1608","1","1","1","-8.2","-27","0","-27.2","-62","-8"
"1609","1","1","1","-17.2","-35","0","-44","-88","-5"
"1610","1","1","1","-3.4","-9","0","-15.8","-24","-9"
"1611","1","1","1","-7.2","-16","0","-23.4","-42","-8"
"1612","1","1","1","-13.6","-28","-1","-39.2","-76","-15"
"1613","1","1","1","-9.4","-24","-1","-32","-65","-7"
"1614","1","1","1","-15.2","-29","0","-43.2","-66","-9"
"1615","1","1","1","-11.2","-32","0","-29.6","-64","-8"
"1616","1","1","1","-13","-24","-4","-34.8","-60","-16"
"1617","1","1","1","-18.6","-28","-7","-49.8","-61","-36"
"1618","1","1","1","-15.8","-27","-5","-37.8","-60","-14"
"1619","1","1","1","-17.2","-34","-8","-45.2","-87","-22"
"1620","1","1","1","-15.4","-41","0","-45.6","-107","-8"
"1621","1","1","1","-10.6","-23","-4","-28.6","-58","-11"
"1622","1","1","1","-13","-29","-4","-35.8","-71","-15"
"1623","1","1","1","-15","-25","0","-40.6","-68","-13"
"1624","1","1","1","-7.4","-31","0","-22","-68","-5"
"1625","1","1","1","-5.2","-15","-1","-19.2","-39","-11"
"1626","1","1","1","-7.6","-18","-1","-27.4","-67","-9"
"1627","1","1","1","-11.8","-23","-4","-34.6","-61","-17"
"1628","1","1","1","-8.4","-27","0","-30","-71","-12"
"1629","1","1","1","-8.4","-15","-3","-30.6","-47","-20"
"1630","1","1","1","-13.6","-38","0","-37.4","-90","-13"
"1631","1","1","1","-15.4","-28","-3","-41.4","-76","-14"
"1632","1","1","1","-9.8","-23","-1","-32.4","-58","-12"
"1633","1","1","1","-15","-35","0","-38.2","-87","-7"
"1634","1","1","1","-12.8","-26","-1","-35.2","-61","-7"
"1635","1","1","1","-7.6","-13","0","-26","-33","-16"
"1636","1","1","1","-9.8","-19","-2","-33","-58","-15"
"1637","1","1","1","-9.6","-19","0","-26.6","-45","-8"
"1638","1","1","1","-7.2","-19","0","-21.8","-40","-8"
"1639","1","1","1","-16.8","-43","0","-41.8","-99","-8"
"1640","1","1","1","-11.2","-26","0","-31.6","-65","-8"
"1641","1","1","1","-9.8","-22","0","-31.8","-55","-12"
"1642","1","1","1","-5","-9","-1","-19.8","-28","-10"
"1643","1","1","1","-18.4","-44","-8","-49","-105","-30"
"1644","1","1","1","-8.6","-24","0","-26.8","-55","-11"
"1645","1","1","1","-12.6","-34","-2","-38.6","-85","-10"
"1646","1","1","1","-15.2","-41","-1","-40.2","-97","-9"
"1647","1","1","1","-5.6","-20","0","-19.2","-50","-7"
"1648","1","1","1","-13.6","-23","-5","-36","-50","-22"
"1649","1","1","1","-12.2","-20","-6","-37","-51","-22"
"1650","1","1","1","-9","-26","0","-29.2","-57","-10"
"1651","1","1","1","-15.4","-25","-3","-43","-71","-18"
"1652","1","1","1","-13.2","-23","-2","-33.4","-62","-13"
"1653","1","1","1","-5.2","-13","0","-20.8","-38","-12"
"1654","1","1","1","-5","-9","-2","-18.8","-34","-12"
"1655","1","1","1","-16.4","-32","-2","-39.4","-62","-18"
"1656","1","1","1","-13","-19","-7","-36.8","-58","-17"
"1657","1","1","1","-13.8","-20","-2","-34.8","-45","-11"
"1658","1","1","1","-17.6","-36","-8","-47","-81","-25"
"1659","1","1","1","-18","-37","-5","-47.8","-93","-16"
"1660","1","1","1","-7.6","-15","0","-27.2","-51","-7"
"1661","1","1","1","-12.8","-29","-2","-33.4","-60","-15"
"1662","1","1","1","-12.8","-28","0","-37.2","-82","-8"
"1663","1","1","1","-5.6","-16","0","-19","-37","-7"
"1664","1","1","1","-19.8","-35","-1","-50.8","-85","-11"
"1665","1","1","1","-8.2","-13","-4","-28","-40","-19"
"1666","1","1","1","-11.8","-21","0","-33.4","-61","-9"
"1667","1","1","1","-13.6","-24","-5","-36.8","-54","-22"
"1668","1","1","1","-13.4","-26","-7","-34.4","-53","-26"
"1669","1","1","1","-8","-15","0","-27.6","-52","-15"
"1670","1","1","1","-8.8","-19","0","-30.4","-56","-10"
"1671","1","1","1","-14.4","-32","-3","-39.8","-72","-16"
"1672","1","1","1","-10.8","-28","-2","-31.8","-73","-14"
"1673","1","1","1","-9.2","-23","0","-30.6","-61","-7"
"1674","1","1","1","-7.8","-11","-4","-26.2","-33","-19"
"1675","1","1","1","-12.8","-25","-1","-34","-61","-12"
"1676","1","1","1","-13.8","-28","-6","-38.8","-69","-26"
"1677","1","1","1","-6.4","-13","0","-24","-37","-12"
"1678","1","1","1","-12.4","-36","-2","-30.8","-80","-12"
"1679","1","1","1","-6.6","-11","-1","-22.4","-29","-12"
"1680","1","1","1","-17.4","-27","-10","-48.2","-71","-33"
"1681","1","1","1","-14.2","-23","-3","-37.2","-53","-15"
"1682","1","1","1","-4.2","-8","-1","-18","-26","-13"
"1683","1","1","1","-11.8","-38","-1","-32.2","-76","-10"
