_step,ep_info/Energy,seed,method
60633,-136.82441451776543,1765412454,DyLam
60779,-112.69597067462091,1765412454,DyLam
60813,-175.32531404563733,1765412454,DyLam
60902,-104.62575230732457,1765412454,DyLam
60908,-70.96713299756212,1765412454,DyLam
60953,-144.59517864230722,1765412454,DyLam
61078,-65.74946051169887,1765412454,DyLam
61244,-116.09587234883888,1765412454,DyLam
61302,-142.05872179897312,1765412454,DyLam
61634,-107.70765791125214,1765412454,DyLam
61839,-149.6398012194813,1765412454,DyLam
61951,-94.807365159519,1765412454,DyLam
62206,-159.9186278365536,1765412454,DyLam
62379,-190.15557366273137,1765412454,DyLam
62436,-84.13191666550883,1765412454,DyLam
62563,-149.709180914716,1765412454,DyLam
62669,-169.6189247745067,1765412454,DyLam
62696,-93.01214220313975,1765412454,DyLam
62705,-169.41976286159473,1765412454,DyLam
62963,-187.80013910649453,1765412454,DyLam
63069,-133.999131280664,1765412454,DyLam
63287,-50.63936842993662,1765412454,DyLam
63371,-84.0634999289333,1765412454,DyLam
63443,-46.64525829932237,1765412454,DyLam
63557,-132.25594633978494,1765412454,DyLam
63840,-204.07876777844027,1765412454,DyLam
63969,-165.87105883274447,1765412454,DyLam
63980,-76.89688255261021,1765412454,DyLam
64026,-70.78264583249991,1765412454,DyLam
64320,-151.7702794522466,1765412454,DyLam
64435,-96.91539876153577,1765412454,DyLam
64535,-161.6751723931382,1765412454,DyLam
64716,-162.9191572301328,1765412454,DyLam
64810,-94.88918896716636,1765412454,DyLam
64813,-94.4081956878355,1765412454,DyLam
65006,-91.60945302159966,1765412454,DyLam
65116,-145.481336684335,1765412454,DyLam
65210,-140.21829673390266,1765412454,DyLam
65440,-172.68062657385286,1765412454,DyLam
65516,-151.43716088754738,1765412454,DyLam
66198,-119.41312816010056,1765412454,DyLam
66240,-179.62066683796917,1765412454,DyLam
66936,-144.54790323506063,1765412454,DyLam
67006,-158.9151981361026,1765412454,DyLam
67153,-159.80549418905775,1765412454,DyLam
67247,-198.59187711475505,1765412454,DyLam
67316,-207.61583908742256,1765412454,DyLam
67430,-176.27098336343718,1765412454,DyLam
67446,-110.30475561174062,1765412454,DyLam
67453,-93.01845788644222,1765412454,DyLam
67537,-39.42133163033267,1765412454,DyLam
67717,-163.1066821170242,1765412454,DyLam
67853,-193.18304458630746,1765412454,DyLam
67959,-31.95491950244301,1765412454,DyLam
68240,-125.26169815677858,1765412454,DyLam
68496,-177.30690617022594,1765412454,DyLam
68562,-120.54973846084198,1765412454,DyLam
69086,-121.80938057793526,1765412454,DyLam
69320,-124.77198004369093,1765412454,DyLam
69468,-136.37173063601634,1765412454,DyLam
69542,-52.501925246844074,1765412454,DyLam
69561,-38.72070902906994,1765412454,DyLam
69720,-143.2688371225041,1765412454,DyLam
69750,-108.47542585946879,1765412454,DyLam
69752,-49.49087569913346,1765412454,DyLam
69792,-67.53719651692816,1765412454,DyLam
69959,-138.57567155955599,1765412454,DyLam
70085,-104.28845454338817,1765412454,DyLam
70120,-98.58468077659349,1765412454,DyLam
70359,-73.03513167036562,1765412454,DyLam
70536,-123.95345964370321,1765412454,DyLam
70759,-162.7145519544137,1765412454,DyLam
70936,-151.76465618443888,1765412454,DyLam
70942,-71.91427581055103,1765412454,DyLam
70946,-117.77259896810541,1765412454,DyLam
70976,-83.25955298892693,1765412454,DyLam
71123,-125.17377508356897,1765412454,DyLam
71188,-169.54919056800148,1765412454,DyLam
71202,-40.108373884534466,1765412454,DyLam
71516,-204.82395953996817,1765412454,DyLam
71869,-104.12294118309677,1765412454,DyLam
71988,-80.91281819635624,1765412454,DyLam
72002,-157.22916399424318,1765412454,DyLam
72128,-36.92119287982368,1765412454,DyLam
72176,-132.11559873471893,1765412454,DyLam
72483,-142.56339452436552,1765412454,DyLam
72504,-15.386413625472375,1765412454,DyLam
72758,-35.89585509558288,1765412454,DyLam
72780,-90.05425768690426,1765412454,DyLam
72883,-159.4368534383476,1765412454,DyLam
73037,-15.06795817939949,1765412454,DyLam
73437,-154.8207110041527,1765412454,DyLam
73702,-153.5677661219557,1765412454,DyLam
73704,-85.67338426444347,1765412454,DyLam
73837,-174.10291287012225,1765412454,DyLam
74059,-108.72404843441336,1765412454,DyLam
74176,-190.35205809667025,1765412454,DyLam
74272,-112.4361042040977,1765412454,DyLam
74316,-140.87352508588108,1765412454,DyLam
74576,-214.82038669755218,1765412454,DyLam
74672,-141.52941972724824,1765412454,DyLam
74695,-144.67805388997036,1765412454,DyLam
74821,-38.40600748811788,1765412454,DyLam
75302,-73.48947132553947,1765412454,DyLam
75314,-68.9460108998296,1765412454,DyLam
75484,-176.35214069512045,1765412454,DyLam
75711,-24.034518898419275,1765412454,DyLam
75934,-87.47579692058827,1765412454,DyLam
76045,-118.603431456262,1765412454,DyLam
76334,-195.27984114751322,1765412454,DyLam
76454,-189.88939138949752,1765412454,DyLam
76579,-49.37798550596952,1765412454,DyLam
76796,-76.89263917528402,1765412454,DyLam
76902,-93.9097709245964,1765412454,DyLam
76958,-133.72935436464607,1765412454,DyLam
77151,-52.64747462800112,1765412454,DyLam
77490,-147.875234009973,1765412454,DyLam
77533,-124.59773830098517,1765412454,DyLam
77629,-117.40445872178378,1765412454,DyLam
77642,-14.476039633337058,1765412454,DyLam
77933,-148.7207206406299,1765412454,DyLam
78042,-76.91727870115172,1765412454,DyLam
78454,-113.35426830200257,1765412454,DyLam
78505,-37.27884228855279,1765412454,DyLam
78756,-113.5047721689356,1765412454,DyLam
78821,-140.86460678684793,1765412454,DyLam
78854,-107.94297499591599,1765412454,DyLam
79190,-43.93320617466217,1765412454,DyLam
79215,-124.75793656509151,1765412454,DyLam
79302,-200.6157501460616,1765412454,DyLam
79590,-99.76647086605159,1765412454,DyLam
79654,-186.62499347171408,1765412454,DyLam
79981,-37.77375175005156,1765412454,DyLam
80055,-239.4903621485892,1765412454,DyLam
80128,-169.3281890518091,1765412454,DyLam
80176,-55.3146048274684,1765412454,DyLam
80382,-160.43220496860022,1765412454,DyLam
80522,-77.40267282156164,1765412454,DyLam
80528,-42.9937299379617,1765412454,DyLam
80534,-63.85505194581718,1765412454,DyLam
80584,-143.14684026226135,1765412454,DyLam
80680,-168.70551689839124,1765412454,DyLam
81019,-113.73709589185619,1765412454,DyLam
81131,-125.20461525615464,1765412454,DyLam
81156,-191.51151954722843,1765412454,DyLam
81215,-174.4263121578641,1765412454,DyLam
81249,-147.23286492790052,1765412454,DyLam
81352,-180.83616138539892,1765412454,DyLam
81880,-120.38253385174413,1765412454,DyLam
81953,-89.11760909597928,1765412454,DyLam
82470,-131.41746098674082,1765412454,DyLam
82605,-168.04237342229325,1765412454,DyLam
82677,-82.03173958438552,1765412454,DyLam
82695,-133.4850324754228,1765412454,DyLam
82880,-120.24615967228245,1765412454,DyLam
83027,-207.67761381531932,1765412454,DyLam
83400,-53.16807352733352,1765412454,DyLam
83405,-97.26552543215273,1765412454,DyLam
83419,-104.81549693367013,1765412454,DyLam
83486,-206.5789883906223,1765412454,DyLam
83800,-45.975368888506374,1765412454,DyLam
83805,-148.4877920189776,1765412454,DyLam
84070,-126.98390372294344,1765412454,DyLam
84257,-43.434936684784695,1765412454,DyLam
84400,-132.1306307308953,1765412454,DyLam
84414,-80.85907384372447,1765412454,DyLam
84657,-144.77720960828248,1765412454,DyLam
84689,-162.3615354544197,1765412454,DyLam
84790,-85.58499445133371,1765412454,DyLam
85264,-90.19523764708734,1765412454,DyLam
85664,-163.0040839899817,1765412454,DyLam
85775,-121.05047257553616,1765412454,DyLam
86378,-152.36395317332818,1765412454,DyLam
86400,-175.74294818300933,1765412454,DyLam
86654,-111.88322410851383,1765412454,DyLam
86975,-150.17594613860697,1765412454,DyLam
86990,-39.42890646579868,1765412454,DyLam
87000,-126.05425171726861,1765412454,DyLam
87135,-256.1472538776814,1765412454,DyLam
87237,-166.61869501300993,1765412454,DyLam
87639,-38.53863883195699,1765412454,DyLam
87763,-151.44120414446465,1765412454,DyLam
87790,-161.5378715065511,1765412454,DyLam
87800,-59.28239770823442,1765412454,DyLam
87929,-86.8113454376476,1765412454,DyLam
88098,-212.1400714345417,1765412454,DyLam
88445,-18.1907920544478,1765412454,DyLam
88702,-175.98567322107723,1765412454,DyLam
88853,-124.96301616685236,1765412454,DyLam
88894,-174.47520142258267,1765412454,DyLam
89217,-95.63869924725984,1765412454,DyLam
89294,-205.89857656065377,1765412454,DyLam
89320,-79.54332474043898,1765412454,DyLam
89587,-90.45163017956091,1765412454,DyLam
89617,-90.79316201072788,1765412454,DyLam
89653,-64.79447519146926,1765412454,DyLam
89902,-198.07130109885358,1765412454,DyLam
90039,-91.1664550945026,1765412454,DyLam
90074,-65.15911987569169,1765412454,DyLam
90248,-128.52454324019482,1765412454,DyLam
90431,-24.605671196323545,1765412454,DyLam
90686,-12.730695843640248,1765412454,DyLam
90853,-168.52798596239379,1765412454,DyLam
91808,-68.8792563753841,1765412454,DyLam
91827,-69.30819214025543,1765412454,DyLam
91901,-160.85701265953188,1765412454,DyLam
91953,-143.35253718492112,1765412454,DyLam
91988,-69.40979740998526,1765412454,DyLam
92197,-133.36064814847916,1765412454,DyLam
92229,-168.10439430612917,1765412454,DyLam
92299,-125.01458862347256,1765412454,DyLam
92467,-89.33133018282061,1765412454,DyLam
92525,-129.16238716249498,1765412454,DyLam
92526,-114.93463744636884,1765412454,DyLam
92674,-235.1874898720144,1765412454,DyLam
92713,-125.35378401062022,1765412454,DyLam
92861,-43.62921965243084,1765412454,DyLam
92869,-45.24150793295128,1765412454,DyLam
92925,-125.56260320906068,1765412454,DyLam
92937,-110.28887887272828,1765412454,DyLam
93269,-164.2497697590284,1765412454,DyLam
93326,-88.29532362062183,1765412454,DyLam
93474,-80.50507551673527,1765412454,DyLam
93726,-120.55794155050535,1765412454,DyLam
94311,-192.70888798993772,1765412454,DyLam
94317,-180.4124972745758,1765412454,DyLam
94670,-80.58877151181603,1765412454,DyLam
94674,-144.49387271173683,1765412454,DyLam
94876,-111.21247849169004,1765412454,DyLam
95059,-120.09856209251251,1765412454,DyLam
95074,-62.90934979267253,1765412454,DyLam
95228,-198.2606348850527,1765412454,DyLam
95586,-157.7933405697204,1765412454,DyLam
95757,-54.20270924794103,1765412454,DyLam
96261,-134.05115433657602,1765412454,DyLam
96342,-49.07259260892681,1765412454,DyLam
96674,-96.49721999850505,1765412454,DyLam
97089,-35.08533236611812,1765412454,DyLam
97117,-104.54221796087519,1765412454,DyLam
97201,-140.1394012591274,1765412454,DyLam
97333,-120.42918679981463,1765412454,DyLam
97357,-105.53561197918829,1765412454,DyLam
97379,-26.018677887225866,1765412454,DyLam
97474,-139.40823172716543,1765412454,DyLam
97690,-150.2790050295508,1765412454,DyLam
98106,-24.705627761957622,1765412454,DyLam
98179,-69.53817708323683,1765412454,DyLam
98201,-135.62451077000978,1765412454,DyLam
98228,-80.36011816249648,1765412454,DyLam
98485,-166.81407721373907,1765412454,DyLam
98519,-40.00943470337045,1765412454,DyLam
98596,-54.73170999348188,1765412454,DyLam
98601,-126.948395373339,1765412454,DyLam
98885,-78.49354168668508,1765412454,DyLam
98919,-92.02529909636696,1765412454,DyLam
98946,-15.838335299594341,1765412454,DyLam
99035,-22.309532166057647,1765412454,DyLam
99285,-30.471276350437165,1765412454,DyLam
99290,-100.44366486209144,1765412454,DyLam
99346,-168.453754623421,1765412454,DyLam
99382,-132.74661624128314,1765412454,DyLam
99450,-119.25289279554367,1765412454,DyLam
99465,-248.02693375592528,1765412454,DyLam
99475,-47.48887506913687,1765412454,DyLam
99622,-135.99000109262843,1765412454,DyLam
99730,-61.68113954297965,1765412454,DyLam
99746,-228.41546132017967,1765412454,DyLam
99909,-50.035805948979295,1765412454,DyLam
99985,-122.8719388532621,1765412454,DyLam
99995,-49.33499514572266,1765412454,DyLam
100182,-197.1064012210149,1765412454,DyLam
100206,-42.43937760843614,1765412454,DyLam
100486,-133.4818534491064,1765412454,DyLam
100579,-33.09614713476776,1765412454,DyLam
100915,-45.52061690058561,1765412454,DyLam
101346,-134.2141653670967,1765412454,DyLam
101359,-70.74372219844714,1765412454,DyLam
101488,-127.1308187141271,1765412454,DyLam
101495,-177.45860349064694,1765412454,DyLam
101557,-195.48423599828305,1765412454,DyLam
101769,-36.32441277915662,1765412454,DyLam
101877,-41.76224608892064,1765412454,DyLam
102113,-129.43208197988957,1765412454,DyLam
102123,-53.72516560339257,1765412454,DyLam
102300,-143.23074672147217,1765412454,DyLam
102356,-44.6848491382869,1765412454,DyLam
102716,-71.40082201021613,1765412454,DyLam
102915,-41.97152852524717,1765412454,DyLam
102925,-77.56746798914824,1765412454,DyLam
102951,-47.29510526686281,1765412454,DyLam
103031,-127.40525786847967,1765412454,DyLam
103172,-99.9958558713323,1765412454,DyLam
103313,-164.16879295364095,1765412454,DyLam
103325,-163.35518628024172,1765412454,DyLam
103353,-244.91130111657841,1765412454,DyLam
103698,-36.65854303778663,1765412454,DyLam
103749,-41.02867839204377,1765412454,DyLam
103847,-200.12541736330672,1765412454,DyLam
104361,-154.54573876380917,1765412454,DyLam
104529,-156.90768017001997,1765412454,DyLam
104849,-206.61661611909042,1765412454,DyLam
104890,-47.72489314615082,1765412454,DyLam
104929,-155.93067179471706,1765412454,DyLam
104949,-110.93034607521851,1765412454,DyLam
105059,-138.2424245752436,1765412454,DyLam
105123,-204.6746920630414,1765412454,DyLam
105294,-136.16178705604096,1765412454,DyLam
105433,-180.70558712114538,1765412454,DyLam
105486,-167.7179127799373,1765412454,DyLam
105582,-43.25819943908986,1765412454,DyLam
105706,-105.00097450258323,1765412454,DyLam
105729,-203.9472578813107,1765412454,DyLam
105857,-26.19636025127294,1765412454,DyLam
105858,-22.51083507628566,1765412454,DyLam
105982,-165.74032081902465,1765412454,DyLam
106129,-159.99629644784494,1765412454,DyLam
106257,-127.39285422606338,1765412454,DyLam
106265,-68.14144686841168,1765412454,DyLam
106382,-50.030424715667266,1765412454,DyLam
106456,-156.3003586251414,1765412454,DyLam
106484,-208.523915418896,1765412454,DyLam
106614,-127.41983429500475,1765412454,DyLam
106802,-47.557093618221316,1765412454,DyLam
107014,-78.84541361025953,1765412454,DyLam
107310,-169.2919948840041,1765412454,DyLam
107350,-131.4482330090547,1765412454,DyLam
107509,-91.58382043878385,1765412454,DyLam
107599,-118.1536407155973,1765412454,DyLam
107684,-168.12763115510313,1765412454,DyLam
107718,-71.78005819063105,1765412454,DyLam
107974,-153.75935950937006,1765412454,DyLam
108109,-118.13980225500194,1765412454,DyLam
108408,-42.639668272471205,1765412454,DyLam
108418,-137.81201530958606,1765412454,DyLam
108469,-79.03046647463331,1765412454,DyLam
108502,-200.5608036306183,1765412454,DyLam
108616,-156.8864269497621,1765412454,DyLam
108864,-170.60844908615678,1765412454,DyLam
108902,-58.43372962578537,1765412454,DyLam
108999,-58.429914550165606,1765412454,DyLam
109300,-51.574024925369045,1765412454,DyLam
109319,-32.588086764156465,1765412454,DyLam
109329,-198.84595577505962,1765412454,DyLam
110164,-146.1457064007558,1765412454,DyLam
110267,-175.18133251813967,1765412454,DyLam
110278,-192.87516486761334,1765412454,DyLam
110564,-150.58854524575008,1765412454,DyLam
110585,-141.79686762120286,1765412454,DyLam
110635,-178.1202267158458,1765412454,DyLam
110797,-84.95245217129127,1765412454,DyLam
111004,-230.32647882023704,1765412454,DyLam
111161,-149.50652396957827,1765412454,DyLam
111235,-228.27033023657432,1765412454,DyLam
111509,-201.8169539320399,1765412454,DyLam
111555,-170.6732163156861,1765412454,DyLam
111626,-230.8946404654678,1765412454,DyLam
111799,-166.88499713646465,1765412454,DyLam
111839,-52.3949534365881,1765412454,DyLam
112020,-36.74834163625749,1765412454,DyLam
112144,-179.41980217762963,1765412454,DyLam
112362,-151.78592421315903,1765412454,DyLam
112383,-54.72796214645323,1765412454,DyLam
112659,-129.77428199604844,1765412454,DyLam
112762,-118.63180964966543,1765412454,DyLam
112779,-50.86313262646893,1765412454,DyLam
112783,-117.30488548207221,1765412454,DyLam
112803,-51.648917240072954,1765412454,DyLam
112896,-105.48023037816928,1765412454,DyLam
112973,-133.21038780117934,1765412454,DyLam
112994,-27.525468378821,1765412454,DyLam
113058,-67.97512913079835,1765412454,DyLam
113082,-197.17679174260644,1765412454,DyLam
113103,-83.72280181028479,1765412454,DyLam
113296,-168.60098874937825,1765412454,DyLam
113527,-90.66207934249803,1765412454,DyLam
113641,-29.226556127846088,1765412454,DyLam
113666,-185.00511122432115,1765412454,DyLam
113928,-41.251270630400676,1765412454,DyLam
113970,-227.74025909685756,1765412454,DyLam
114054,-48.51709238381143,1765412454,DyLam
114161,-177.6525681276581,1765412454,DyLam
114171,-111.53442240814411,1765412454,DyLam
114349,-125.30319588669833,1765412454,DyLam
114594,-133.38858567957854,1765412454,DyLam
114686,-77.1723389944137,1765412454,DyLam
114736,-174.42867710868686,1765412454,DyLam
114748,-169.71380128188704,1765412454,DyLam
114834,-34.01586158186005,1765412454,DyLam
114854,-171.08468756540043,1765412454,DyLam
115308,-213.58982109072568,1765412454,DyLam
115376,-128.16431965910292,1765412454,DyLam
115408,-223.72732499803675,1765412454,DyLam
115715,-227.6219042377464,1765412454,DyLam
115885,-157.48563307286634,1765412454,DyLam
116218,-69.22930441021083,1765412454,DyLam
116305,-111.3414722674209,1765412454,DyLam
116626,-71.19940207824506,1765412454,DyLam
116813,-240.02121169811156,1765412454,DyLam
117006,-166.79346709905354,1765412454,DyLam
117295,-103.82917363434157,1765412454,DyLam
117621,-31.28487265399469,1765412454,DyLam
117683,-46.47555902682324,1765412454,DyLam
117739,-32.206590277272305,1765412454,DyLam
117863,-25.309618917771388,1765412454,DyLam
118031,-33.8812834242953,1765412454,DyLam
118234,-56.82328752413509,1765412454,DyLam
118307,-37.809107382372616,1765412454,DyLam
118604,-74.72025292284881,1765412454,DyLam
118674,-217.4295093061464,1765412454,DyLam
118683,-97.30867060305519,1765412454,DyLam
118692,-137.44930324819026,1765412454,DyLam
118845,-146.34815918613506,1765412454,DyLam
119379,-222.28282907163484,1765412454,DyLam
119436,-29.307296600471414,1765412454,DyLam
119474,-217.92996027639643,1765412454,DyLam
119611,-140.04329619416202,1765412454,DyLam
119650,-246.5066929806088,1765412454,DyLam
120183,-63.90162222061318,1765412454,DyLam
120249,-124.3588423932363,1765412454,DyLam
120315,-41.56695325577929,1765412454,DyLam
120850,-148.77752069719517,1765412454,DyLam
120987,-23.101069355180275,1765412454,DyLam
121160,-136.20727213566147,1765412454,DyLam
121251,-42.43647159180694,1765412454,DyLam
121561,-125.00287098210052,1765412454,DyLam
121578,-154.8905101406445,1765412454,DyLam
121667,-77.71091132036373,1765412454,DyLam
121936,-147.46251359918932,1765412454,DyLam
121960,-52.80779715296274,1765412454,DyLam
122210,-210.24792075151905,1765412454,DyLam
122306,-187.91095797693282,1765412454,DyLam
122717,-185.49616998928988,1765412454,DyLam
122761,-79.783999822357,1765412454,DyLam
122835,-98.51076502000514,1765412454,DyLam
122926,-158.7870675778707,1765412454,DyLam
122953,-148.8065004011272,1765412454,DyLam
123192,-194.5337973872453,1765412454,DyLam
123880,-150.1826619563793,1765412454,DyLam
123988,-67.08115448001399,1765412454,DyLam
124294,-50.10639656485929,1765412454,DyLam
124438,-278.4317567327201,1765412454,DyLam
124682,-34.2129053043914,1765412454,DyLam
124688,-35.32743025264723,1765412454,DyLam
124789,-202.32008843748906,1765412454,DyLam
124985,-63.089263493679326,1765412454,DyLam
125030,-239.76491792168272,1765412454,DyLam
125205,-62.88568133215062,1765412454,DyLam
125290,-56.393322685866224,1765412454,DyLam
125377,-118.61285001153881,1765412454,DyLam
125431,-117.44415601170938,1765412454,DyLam
125671,-48.08082915401665,1765412454,DyLam
125763,-36.16367047710308,1765412454,DyLam
125881,-114.03755363789642,1765412454,DyLam
126202,-40.54257176946837,1765412454,DyLam
126308,-149.07984592524576,1765412454,DyLam
126367,-38.81032735125545,1765412454,DyLam
126478,-123.72908915658935,1765412454,DyLam
126616,-73.58835343152717,1765412454,DyLam
126767,-149.77624440559427,1765412454,DyLam
127167,-167.2242809172782,1765412454,DyLam
127241,-199.76428106448697,1765412454,DyLam
127290,-118.54491076158675,1765412454,DyLam
127378,-199.36917005372248,1765412454,DyLam
127641,-64.73539442085469,1765412454,DyLam
127690,-160.7850614599575,1765412454,DyLam
127802,-190.93144277465655,1765412454,DyLam
127876,-47.24811163646526,1765412454,DyLam
127904,-124.74823241004255,1765412454,DyLam
127927,-207.00902517409978,1765412454,DyLam
127976,-93.64084055746115,1765412454,DyLam
128146,-33.95069699596387,1765412454,DyLam
128287,-218.90312271843015,1765412454,DyLam
128382,-46.969796135243435,1765412454,DyLam
128546,-147.40068629630645,1765412454,DyLam
128629,-74.01430149534244,1765412454,DyLam
128664,-22.253633100977336,1765412454,DyLam
128698,-128.34518970095192,1765412454,DyLam
128719,-49.93276655512949,1765412454,DyLam
128735,-166.71399578461217,1765412454,DyLam
128782,-123.16471367530707,1765412454,DyLam
128920,-209.14958886536314,1765412454,DyLam
129194,-41.04257324495087,1765412454,DyLam
129835,-157.1168789535527,1765412454,DyLam
130061,-180.3611076969629,1765412454,DyLam
130307,-125.28248203441424,1765412454,DyLam
130376,-210.1403644501117,1765412454,DyLam
130461,-187.25817184583818,1765412454,DyLam
130776,-198.97658146686257,1765412454,DyLam
130886,-221.4254438796366,1765412454,DyLam
131222,-229.58587702159693,1765412454,DyLam
131228,-137.65930717400306,1765412454,DyLam
131328,-203.56300871450966,1765412454,DyLam
131415,-80.37067158482667,1765412454,DyLam
131505,-183.22993816675682,1765412454,DyLam
131600,-29.608494629703433,1765412454,DyLam
131628,-41.46388525437561,1765412454,DyLam
131634,-184.03163021470206,1765412454,DyLam
131646,-181.28400268536112,1765412454,DyLam
131871,-34.12964188172001,1765412454,DyLam
131872,-206.8139076394214,1765412454,DyLam
131901,-140.77468978038127,1765412454,DyLam
131940,-41.17397373819725,1765412454,DyLam
132153,-74.1012406668422,1765412454,DyLam
132347,-133.88873898611294,1765412454,DyLam
132846,-82.7316265313835,1765412454,DyLam
132867,-176.22500032244616,1765412454,DyLam
132894,-13.818296863390236,1765412454,DyLam
132926,-223.27452785403196,1765412454,DyLam
132993,-179.5269937770372,1765412454,DyLam
133566,-20.432896130232464,1765412454,DyLam
133891,-244.43814439834097,1765412454,DyLam
134226,-108.10241652277602,1765412454,DyLam
134283,-107.92495605058134,1765412454,DyLam
134403,-34.280470512395915,1765412454,DyLam
134708,-40.10940551960757,1765412454,DyLam
134733,-125.60396400408126,1765412454,DyLam
134758,-41.18775860324102,1765412454,DyLam
135064,-231.75959824656834,1765412454,DyLam
135068,-111.57012683694138,1765412454,DyLam
135158,-40.64315112824794,1765412454,DyLam
135460,-239.0041030419494,1765412454,DyLam
135592,-49.12333928433419,1765412454,DyLam
136126,-178.9074802274294,1765412454,DyLam
136422,-165.63083107012855,1765412454,DyLam
136740,-49.711468498403484,1765412454,DyLam
136751,-173.32308725121928,1765412454,DyLam
136849,-70.12446789675033,1765412454,DyLam
136855,-89.62477749787541,1765412454,DyLam
136902,-207.9059856247403,1765412454,DyLam
137060,-91.44667139817453,1765412454,DyLam
137094,-228.65635772489622,1765412454,DyLam
137140,-200.26149500596625,1765412454,DyLam
137257,-234.58395679342055,1765412454,DyLam
137403,-180.2548410583384,1765412454,DyLam
137460,-196.28544144168157,1765412454,DyLam
137649,-125.94088739583222,1765412454,DyLam
137650,-124.22891327941778,1765412454,DyLam
137918,-52.43520874266417,1765412454,DyLam
137950,-39.994532182822375,1765412454,DyLam
137976,-193.39885303573251,1765412454,DyLam
138076,-46.22906890032538,1765412454,DyLam
138187,-142.62447923052576,1765412454,DyLam
138260,-230.86905490329838,1765412454,DyLam
138441,-52.91622989444323,1765412454,DyLam
138443,-78.90136642761442,1765412454,DyLam
138445,-175.3268092618947,1765412454,DyLam
138516,-101.1839035203647,1765412454,DyLam
138722,-67.38422789830744,1765412454,DyLam
138750,-168.44187830182673,1765412454,DyLam
138805,-124.09206008714854,1765412454,DyLam
138897,-151.9597380123824,1765412454,DyLam
139316,-231.62230272587962,1765412454,DyLam
139635,-153.62591548188743,1765412454,DyLam
139645,-36.08600130981784,1765412454,DyLam
139683,-128.11398078266868,1765412454,DyLam
139695,-42.631303125576935,1765412454,DyLam
140016,-133.5634715894686,1765412454,DyLam
140247,-164.09158854109717,1765412454,DyLam
140722,-76.41505847133162,1765412454,DyLam
140727,-163.1770808815022,1765412454,DyLam
140974,-31.691445567697397,1765412454,DyLam
140976,-63.60985076938557,1765412454,DyLam
141021,-157.091019006638,1765412454,DyLam
141124,-181.08315305550832,1765412454,DyLam
141142,-75.86444701652474,1765412454,DyLam
141242,-121.97928406056832,1765412454,DyLam
141330,-34.81134899224672,1765412454,DyLam
141364,-230.01268850441187,1765412454,DyLam
141385,-43.77982162426153,1765412454,DyLam
141527,-136.42182972805006,1765412454,DyLam
141542,-48.08192939833633,1765412454,DyLam
141551,-147.07256369488468,1765412454,DyLam
141705,-224.0822200122245,1765412454,DyLam
141762,-28.017856198164896,1765412454,DyLam
141764,-198.9313867670671,1765412454,DyLam
141843,-139.21089423847164,1765412454,DyLam
141918,-243.28446945197553,1765412454,DyLam
141975,-37.45840003792981,1765412454,DyLam
142162,-128.17742349532804,1765412454,DyLam
142210,-174.48542584405038,1765412454,DyLam
142558,-122.03474361264712,1765412454,DyLam
142668,-153.47526542966375,1765412454,DyLam
142722,-42.65599894300585,1765412454,DyLam
142751,-222.37508590472646,1765412454,DyLam
142998,-160.6707582368496,1765412454,DyLam
143068,-110.22485637247452,1765412454,DyLam
143132,-30.69861226714193,1765412454,DyLam
143220,-256.31750631537955,1765412454,DyLam
143244,-131.71371226186753,1765412454,DyLam
143443,-221.5970419731587,1765412454,DyLam
143645,-119.02673206849414,1765412454,DyLam
143712,-104.66135838307926,1765412454,DyLam
143723,-29.92596390344795,1765412454,DyLam
143758,-86.91137852331072,1765412454,DyLam
144028,-243.3206240304188,1765412454,DyLam
144049,-29.89021690195354,1765412454,DyLam
144106,-203.23358165117128,1765412454,DyLam
144197,-30.534640477681506,1765412454,DyLam
144317,-122.42764374627296,1765412454,DyLam
144601,-115.63982592741085,1765412454,DyLam
144742,-107.53566041836598,1765412454,DyLam
144885,-148.53085724619868,1765412454,DyLam
144940,-110.90859729481147,1765412454,DyLam
145051,-105.03707275588172,1765412454,DyLam
145073,-156.0743853892348,1765412454,DyLam
145078,-142.47331191760765,1765412454,DyLam
145143,-60.46888747417835,1765412454,DyLam
145336,-193.7841766789714,1765412454,DyLam
145534,-39.757002931786175,1765412454,DyLam
145741,-141.43489898119148,1765412454,DyLam
145824,-201.4736227765971,1765412454,DyLam
145860,-26.599222759829914,1765412454,DyLam
146012,-54.040620500850835,1765412454,DyLam
146229,-31.10308791858834,1765412454,DyLam
146401,-207.49560520476774,1765412454,DyLam
146584,-127.06400576370179,1765412454,DyLam
146852,-30.08966919282502,1765412454,DyLam
146984,-273.7628371565987,1765412454,DyLam
147100,-84.2490555963003,1765412454,DyLam
147361,-224.0954105237591,1765412454,DyLam
147397,-39.05778783224815,1765412454,DyLam
147482,-160.17568060405551,1765412454,DyLam
147619,-87.58215608178467,1765412454,DyLam
147655,-170.6725283481409,1765412454,DyLam
147661,-62.24662690899959,1765412454,DyLam
147693,-23.82684724667341,1765412454,DyLam
148210,-29.10041436086205,1765412454,DyLam
148264,-207.62081292662924,1765412454,DyLam
148359,-140.05553627368664,1765412454,DyLam
148405,-46.149346927888985,1765412454,DyLam
148530,-28.59170992195123,1765412454,DyLam
148908,-58.271443336753954,1765412454,DyLam
148926,-229.1866244904284,1765412454,DyLam
148929,-28.359078309136148,1765412454,DyLam
149087,-114.15858009513472,1765412454,DyLam
149241,-146.2830363930522,1765412454,DyLam
